	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
robo12	2.58899463988178e-06	0.478875242331465	0.955	0.881	0.0504905734669745	r2	robo1
ccnd2a2	2.60530919496483e-06	0.385476164265645	0.597	0.324	0.0508087399202042	r2	ccnd2a
hs2st1b2	2.76501043420195e-06	0.378131852937507	0.657	0.393	0.0539232334878065	r2	hs2st1b
arhgef10lb	3.29802936506713e-06	0.481237933929906	0.612	0.345	0.0643181686775392	r2	arhgef10lb
fbxl4	3.64775958259691e-06	0.268253408737552	0.284	0.104	0.0711386073798048	r2	fbxl4
diaph3	3.98624681132194e-06	0.43938202267208	0.731	0.477	0.0777397853144005	r2	diaph3
srgap21	4.23874547303001e-06	0.431867018994843	0.94	0.837	0.0826640142150313	r2	srgap2
cercam	4.3775519562008e-06	0.369127295243914	0.507	0.253	0.085371018249828	r2	cercam
hmgb2a	5.61832550156761e-06	0.4656740757027	0.866	0.674	0.109568583931571	r2	hmgb2a
nr2f1b1	6.0924619903241e-06	0.500192376285272	0.284	0.108	0.118815193735301	r2	nr2f1b
irx1a	6.11088909209229e-06	0.28504398918463	0.254	0.092	0.119174559073984	r2	irx1a
htr3b	6.19077874515425e-06	0.361725076437527	0.209	0.068	0.120732567087998	r2	htr3b
gk5	6.66150089468209e-06	0.324951815078332	0.284	0.111	0.12991259044809	r2	gk5
si:dkey-244a7.13	6.79799196664243e-06	0.493556448941833	0.567	0.336	0.132574439333461	r2	si:dkey-244a7.1
si:dkey-35m8.1	8.52046142673673e-06	0.687327931698444	0.478	0.254	0.16616603874422	r2	si:dkey-35m8.1
mad2l1	8.67073031256382e-06	0.33048207174571	0.522	0.268	0.16909658255562	r2	mad2l1
tcf7l1a2	9.35239752607929e-06	0.470248414528752	0.716	0.5	0.182390456553598	r2	tcf7l1a
pfkfb31	1.01307141641553e-05	0.279275190572887	0.328	0.135	0.197569187629357	r2	pfkfb3
fkbp8	1.01664778428802e-05	0.258395829728167	0.328	0.136	0.19826665089185	r2	fkbp8
tmsb4x	1.12596941813015e-05	0.700749536303236	0.761	0.583	0.219586555923742	r2	tmsb4x
plekhh1	1.26670199826943e-05	0.329338351164807	0.94	0.713	0.247032223702504	r2	plekhh1
fam102aa	1.33532222653113e-05	0.351912640826612	0.507	0.267	0.260414540618101	r2	fam102aa
marcksl1b1	1.38073276725339e-05	0.458134163659879	0.657	0.421	0.269270504269756	r2	marcksl1b
hs3st3b1b5	1.43442906125827e-05	0.385893443170912	0.761	0.502	0.279742355526587	r2	hs3st3b1b
vwa71	1.61989708188899e-05	0.387258503590125	0.358	0.16	0.31591232890999	r2	vwa7
mlxip	1.89297396165488e-05	0.322980814017452	0.597	0.342	0.369167782001935	r2	mlxip
kif9	2.08882032828379e-05	0.260817450320973	0.239	0.087	0.407361740421905	r2	kif9
ogdha	2.23644452298475e-05	0.525136174808189	0.597	0.363	0.436151410872486	r2	ogdha
fosl22	2.27872848090711e-05	0.419301041913911	0.328	0.147	0.444397628346504	r2	fosl2
pknox21	2.43892373360526e-05	0.437106255018966	0.478	0.251	0.475638906527699	r2	pknox2
crebrf	2.60674210262074e-05	0.290977642566703	0.358	0.165	0.508366844853097	r2	crebrf
sh2d3ca	3.07826274413242e-05	0.393964681819057	0.522	0.301	0.600322800360705	r2	sh2d3ca
pvrl2l1	3.22312215340524e-05	0.411823303450936	0.925	0.72	0.628573282357091	r2	pvrl2l
cgnl1	3.67569138209786e-05	0.635904358665059	0.731	0.542	0.716833333336724	r2	cgnl1
rab1ab	4.15789259663433e-05	0.272454952728692	0.239	0.094	0.810872214195626	r2	rab1ab
si:dkey-195m11.8	4.37845106448807e-05	0.433052728214131	0.761	0.583	0.853885526596463	r2	si:dkey-195m11.8
nsl1	4.66489628868601e-05	0.250752095254518	0.254	0.102	0.909748074219545	r2	nsl1
zeb2b	4.83045987294031e-05	0.367670306518601	0.507	0.279	0.942036284420819	r2	zeb2b
dbx1a	5.30243276460004e-05	0.255216919060659	0.119	0.031	1	r2	dbx1a
lin28a2	5.32149970737276e-05	0.465031444333863	0.836	0.655	1	r2	lin28a
wwc3	5.78105089476678e-05	0.354437402877556	0.507	0.306	1	r2	wwc3
sox6	5.91061051953757e-05	0.365837148659647	0.418	0.218	1	r2	sox6
nr2f5	5.93534542945387e-05	0.369526282588891	0.791	0.537	1	r2	nr2f5
nav2a3	6.06394172454615e-05	0.398870123701757	0.642	0.423	1	r2	nav2a
tacc31	6.13854860806672e-05	0.264745683330657	0.463	0.241	1	r2	tacc3
mapk12b	6.2171811786765e-05	0.36724353679477	0.433	0.239	1	r2	mapk12b
dnajb2	6.41479962530938e-05	0.353547465998802	0.358	0.172	1	r2	dnajb2
stag2b	6.46598340621724e-05	0.44812523850381	0.776	0.578	1	r2	stag2b
ptprna3	6.51888138059511e-05	0.388608271357413	0.672	0.431	1	r2	ptprna
zc3h4	6.74517475221512e-05	0.315164402208454	0.582	0.337	1	r2	zc3h4
epb41a	7.41980703158928e-05	0.400884095758847	0.91	0.677	1	r2	epb41a
tpx2	7.72941730084894e-05	0.419665404850786	0.612	0.412	1	r2	tpx2
crybg1a	7.81465318076845e-05	0.413213089647278	0.418	0.226	1	r2	crybg1a
gpm6bb	8.40549585488278e-05	0.357140817278184	0.582	0.35	1	r2	gpm6bb
cep192	8.6475422040364e-05	0.338410854587058	0.657	0.427	1	r2	cep192
scarb2a	9.07120396261776e-05	0.409459097786045	0.701	0.49	1	r2	scarb2a
gtse1	9.07649454324416e-05	0.307315881529502	0.388	0.199	1	r2	gtse1
mex3b3	0.000100638249634853	0.275100653396568	0.612	0.375	1	r2	mex3b
stat33	0.000103681621246984	0.789805897266696	0.731	0.559	1	r2	stat3
cadm1a	0.000106070030149873	0.458064493727012	0.896	0.765	1	r2	cadm1a
si:dkey-151g10.3	0.000106291369658493	0.403660580826606	0.642	0.43	1	r2	si:dkey-151g10.3
crim11	0.000112359321862788	0.369881487869636	0.224	0.088	1	r2	crim1
b4galnt4a	0.000116958241949825	0.285580088238121	0.328	0.152	1	r2	b4galnt4a
opn1sw2	0.000117157429160901	0.257983353352035	0.254	0.108	1	r2	opn1sw2
meis1b	0.000117822987915897	0.520760292904928	0.851	0.708	1	r2	meis1b
pou3f1	0.000118166082819426	0.318403536740351	0.343	0.165	1	r2	pou3f1
hspa4a	0.000122071221826142	0.436587812093649	0.642	0.433	1	r2	hspa4a
tet32	0.000134090291861556	0.41576547022722	0.881	0.705	1	r2	tet3
crema	0.000144535664063433	0.337093926115067	0.328	0.16	1	r2	crema
atf4b	0.000150039714035477	0.286009093814148	0.612	0.387	1	r2	atf4b
cenpe1	0.000151051118171255	0.376096734754232	0.537	0.328	1	r2	cenpe
si:ch73-280o22.21	0.000165470387872269	0.349066567781143	0.463	0.269	1	r2	si:ch73-280o22.2
ppp6r3	0.000168752856863371	0.302626279447084	0.672	0.463	1	r2	ppp6r3
cdc14b1	0.00017115664408582	0.389709293349807	0.731	0.546	1	r2	cdc14b
dennd2da	0.000175350020698261	0.362098258088823	0.388	0.207	1	r2	dennd2da
atf31	0.00021724596596515	0.61158184891866	0.463	0.275	1	r2	atf3
ehmt1b	0.000219311754587223	0.380286389735305	0.642	0.433	1	r2	ehmt1b
rnd3a1	0.000225804975488493	0.312530748308485	0.612	0.37	1	r2	rnd3a
tmcc3	0.000230365757865502	0.343911032964147	0.642	0.42	1	r2	tmcc3
map3k14a	0.000230716205226541	0.31830074840384	0.388	0.206	1	r2	map3k14a
fsta1	0.00024306873665438	0.476120257044568	0.358	0.184	1	r2	fsta
anln	0.000249139614899986	0.26160902097025	0.493	0.285	1	r2	anln
cnksr3	0.000255920332538227	0.433259822862088	0.657	0.47	1	r2	cnksr3
tuba8l	0.00028522583654359	0.299565846444466	0.776	0.583	1	r2	tuba8l
hsph11	0.000285906609873355	0.36955786661273	0.388	0.204	1	r2	hsph1
fndc3ba1	0.000289979428657894	0.250856315709283	0.896	0.702	1	r2	fndc3ba
eif2ak3	0.000310213709833651	0.282375539275127	0.284	0.133	1	r2	eif2ak3
FRMD5	0.000325276366216938	0.296356923222136	0.642	0.417	1	r2	FRMD5
diaph2	0.000363278978490253	0.280880648072176	0.896	0.67	1	r2	diaph2
adgrl2a4	0.000366615739708878	0.286778550876141	0.985	0.859	1	r2	adgrl2a
brdt2	0.000371839369556379	0.396730630338583	0.836	0.646	1	r2	brdt
fam172a	0.000384037906432928	0.320147045862264	0.761	0.545	1	r2	fam172a
ncoa1	0.00038592423281759	0.316999213241708	0.701	0.493	1	r2	ncoa1
eme1	0.000411166772405685	0.347351200034896	0.567	0.379	1	r2	eme1
ldb1b	0.000426091395195483	0.271895660207289	0.448	0.258	1	r2	ldb1b
galnt1	0.000431886829916572	0.360725542395361	0.672	0.448	1	r2	galnt1
dock12	0.000470478146913466	0.447514150095791	0.821	0.727	1	r2	dock1
tox3	0.000470828889253641	0.268565241666658	0.687	0.439	1	r2	tox3
gas7a6	0.000484107845222124	0.348035428191373	0.358	0.194	1	r2	gas7a
SBNO2	0.000507914835336936	0.514186756431011	0.313	0.166	1	r2	SBNO2
znf1153.1	0.000549281571592169	0.256550073359334	0.493	0.301	1	r2	znf1153.1
herc4	0.000554401136151589	0.256784639987422	0.522	0.325	1	r2	herc4
arhgap241	0.000568986922016522	0.289095917293474	0.284	0.135	1	r2	arhgap24
jdp2b	0.000576656573234519	0.258297407862834	0.284	0.138	1	r2	jdp2b
boc2	0.000613533578889386	0.462483766596835	0.881	0.74	1	r2	boc
skia6	0.000617982740715308	0.34943226067831	0.836	0.619	1	r2	skia
rab5c	0.000628867345610369	0.250205183261179	0.448	0.258	1	r2	rab5c
fabp3	0.00064120730869028	0.251328833051723	0.478	0.279	1	r2	fabp3
smad6b	0.000679972875608501	0.32870955744039	0.522	0.35	1	r2	smad6b
zgc:91976	0.000742752029183939	0.272541016979799	0.373	0.207	1	r2	zgc:91976
arhgef10la1	0.000751639777689595	0.373137829702402	0.612	0.436	1	r2	arhgef10la
ppp2r5a	0.000784645356970304	0.306329157271163	0.358	0.201	1	r2	ppp2r5a
ndnf	0.000899107012501152	0.255729877302823	0.284	0.14	1	r2	ndnf
hivep2a	0.000900852116237451	0.400202024180046	0.373	0.213	1	r2	hivep2a
sardh	0.000902177761730608	0.34718106421479	0.358	0.201	1	r2	sardh
ube2s	0.00092039284584168	0.253375572236491	0.433	0.248	1	r2	ube2s
eml11	0.000921970881559655	0.271732800237495	0.328	0.173	1	r2	eml1
brca2	0.000924547897225912	0.303544608593871	0.433	0.26	1	r2	brca2
crb2a7	0.000927155513914497	0.271402346801597	0.612	0.38	1	r2	crb2a
baz2ba	0.000984317108372575	0.262010165787713	0.955	0.883	1	r2	baz2ba
si:ch1073-186i23.11	0.000999340575660494	0.287524300106934	0.418	0.253	1	r2	si:ch1073-186i23.1
timmdc1	0.00114950894707455	0.257131577657395	0.388	0.22	1	r2	timmdc1
slc7a3a	0.00116878270383901	0.380074386316419	0.537	0.364	1	r2	slc7a3a
hmmr	0.00119534314564587	0.355033154316193	0.373	0.216	1	r2	hmmr
coro1ca1	0.00119556333922202	0.60895142227683	0.716	0.633	1	r2	coro1ca
tbl1xr1a	0.0012148835959153	0.335156377019109	0.896	0.796	1	r2	tbl1xr1a
mus81	0.00125000608433359	0.254825254869062	0.567	0.364	1	r2	mus81
rasa1a	0.00132550343559011	0.333478559044827	0.791	0.621	1	r2	rasa1a
fzd7a1	0.00134569149957694	0.266778890229859	0.418	0.25	1	r2	fzd7a
acvr2bb	0.00144199814783731	0.285016084327986	0.642	0.449	1	r2	acvr2bb
dnmt1	0.00146299439707419	0.307506041353271	0.478	0.315	1	r2	dnmt1
myclb	0.00150264344008321	0.437211239771678	0.343	0.202	1	r2	myclb
ank2b	0.00152652656576506	0.274281971074186	0.761	0.546	1	r2	ank2b
edrf1	0.00156498983609546	0.366307633394521	0.493	0.322	1	r2	edrf1
ccnf	0.00165037835305681	0.328820839689507	0.672	0.479	1	r2	ccnf
schip11	0.00171798276053693	0.250821135523109	0.463	0.285	1	r2	schip1
pcnt	0.00182360757457923	0.396383983296655	0.597	0.449	1	r2	pcnt
pan3	0.00186168418613147	0.285992112720456	0.463	0.308	1	r2	pan3
adarb1b	0.00187251637165261	0.353201351366684	0.881	0.748	1	r2	adarb1b
arhgap12b	0.00189807201228132	0.406605969065543	0.672	0.513	1	r2	arhgap12b
tax1bp1b	0.00196512867173336	0.350647600456088	0.597	0.452	1	r2	tax1bp1b
abcb54	0.0021131418213004	0.33203251611149	0.448	0.271	1	r2	abcb5
il6st1	0.00215449194006954	0.427898465226921	0.418	0.263	1	r2	il6st
tenm43	0.00216611717723458	0.73964065314484	0.881	0.775	1	r2	tenm4
plk1	0.00218230779647637	0.376867448819819	0.537	0.374	1	r2	plk1
negr11	0.0022225167849002	0.351107725866409	0.881	0.715	1	r2	negr1
podxl1	0.00224752912582532	0.299053826467988	0.328	0.181	1	r2	podxl
dlgap5	0.00238400012491982	0.292186547649043	0.746	0.585	1	r2	dlgap5
hmgn2	0.00242837670657702	0.329799467047579	0.687	0.54	1	r2	hmgn2
sugt11	0.00244745883221846	0.262515560466526	0.463	0.3	1	r2	sugt1
myh10	0.00251558115794121	0.26209509676546	0.746	0.598	1	r2	myh10
creb5b	0.00263663765470614	0.426934809047989	0.313	0.18	1	r2	creb5b
pcdh191	0.00270159546356702	0.370557579518534	0.94	0.79	1	r2	pcdh19
ripor13	0.00284069049673871	0.355059266894773	0.746	0.589	1	r2	ripor1
mtmr3	0.00295821036251359	0.260067801041724	0.448	0.298	1	r2	mtmr3
AXL	0.0030613282292995	0.252111008192837	0.299	0.171	1	r2	AXL
elmsan1b	0.00306980586962668	0.387571548823812	0.627	0.48	1	r2	elmsan1b
vash2	0.00307917366361034	0.281620890465312	0.537	0.358	1	r2	vash2
wwtr1	0.00312826596919063	0.251848102489898	0.478	0.311	1	r2	wwtr1
CABZ01058261.11	0.00314524114133255	0.279311770010229	0.522	0.365	1	r2	CABZ01058261.1
tet21	0.00327315963811411	0.279231261883307	0.701	0.536	1	r2	tet2
aff24	0.00333820428806103	0.275254672297204	0.612	0.442	1	r2	aff2
stk24b	0.00343312216796456	0.320758984123593	0.493	0.342	1	r2	stk24b
top2a2	0.00344100127528785	0.316682224492091	0.612	0.452	1	r2	top2a
atf7ip	0.00344283120489354	0.252455779383602	0.881	0.714	1	r2	atf7ip
ncalda	0.00347738843432234	0.2568489271995	0.731	0.583	1	r2	ncalda
sox31	0.00361673112371948	0.302922555827914	0.522	0.369	1	r2	sox3
grip1	0.0037227675579442	0.254421168880038	0.522	0.355	1	r2	grip1
mbd3b4	0.00391506297139494	0.354376010292986	0.746	0.638	1	r2	mbd3b
rai14	0.00404746946709255	0.288474328394042	0.418	0.267	1	r2	rai14
uacab	0.00414399791539748	0.307668033538954	0.373	0.23	1	r2	uacab
tpm4a2	0.00447602291285316	0.274787056462479	0.522	0.354	1	r2	tpm4a
igf2bp1	0.00478411782623114	0.255513953247602	0.925	0.903	1	r2	igf2bp1
papolg	0.00487868272733108	0.29055720519733	0.433	0.296	1	r2	papolg
mthfd1b	0.0052498512897968	0.30238329013476	0.433	0.293	1	r2	mthfd1b
shroom2a1	0.00526126878012153	0.274254479265597	0.463	0.316	1	r2	shroom2a
lpl	0.00572585003144533	0.308656178022119	0.358	0.223	1	r2	lpl
aurka1	0.00590753565125269	0.268294205475414	0.373	0.236	1	r2	aurka
sema6dl	0.00702818498287523	0.286608946670574	0.642	0.483	1	r2	sema6dl
plxdc23	0.00713640459560231	0.291388819469481	0.776	0.609	1	r2	plxdc2
nedd9	0.0072158250695861	0.260984411200027	0.463	0.307	1	r2	nedd9
fgd4a	0.00722941144418747	0.266887384261168	0.343	0.212	1	r2	fgd4a
rrm2.11	0.00762197378756896	0.328873960785968	0.701	0.585	1	r2	rrm2.1
aspm1	0.00783870698410222	0.332641408464344	0.657	0.499	1	r2	aspm
tns1b1	0.00818943549251575	0.269622804217874	0.418	0.279	1	r2	tns1b
ptprnb5	0.00848697633473561	0.266116713815016	0.672	0.498	1	r2	ptprnb
si:ch73-386h18.11	0.00862671855319491	0.26830537621197	0.687	0.539	1	r2	si:ch73-386h18.1
si:dkey-21c19.3	0.0089250777379409	0.256202366531275	0.343	0.212	1	r2	si:dkey-21c19.3
lman2lb	0.00963993284723971	0.253007584722473	0.194	0.102	1	r2	lman2lb
ssuh2rs11	0.00977410411356947	0.255661166959747	0.418	0.282	1	r2	ssuh2rs1
casz11	1.09163962447261e-47	1.27846400775907	0.589	0.084	2.12891559564648e-43	r1&r2.1	casz1
bmp5	3.22116239520412e-34	0.557949719649947	0.274	0.023	6.28191090312707e-30	r1&r2.1	bmp5
lmx1a	1.53093815084163e-28	0.43265652702596	0.205	0.016	2.98563558177135e-24	r1&r2.1	lmx1a
zic2a1	6.79727507371284e-25	0.771373702048758	0.575	0.143	1.32560458487548e-20	r1&r2.1	zic2a
neo1a	3.4858066921244e-24	1.22199152365916	1	0.904	6.79802021098101e-20	r1&r2.1	neo1a
zic11	6.19936546565163e-21	0.432317224909862	0.288	0.044	1.20900025311138e-16	r1&r2.1	zic1
nrp2a2	4.03124970590734e-20	0.961588085874663	0.37	0.074	7.8617431764605e-16	r1&r2.1	nrp2a
grasp1	5.77782606776282e-19	0.741369138947154	0.507	0.141	1.1267916397351e-14	r1&r2.1	grasp
zic6	1.20866145153425e-18	0.284682266274687	0.219	0.029	2.35713156278209e-14	r1&r2.1	zic6
cdon2	5.1879632510858e-17	1.55414890826702	0.863	0.472	1.01175659322675e-12	r1&r2.1	cdon
nr2f23	2.14507586087732e-16	1.12790819113636	0.726	0.355	4.18332694388294e-12	r1&r2.1	nr2f2
rspo3	2.25736284738244e-16	0.352844556836954	0.151	0.016	4.40230902496523e-12	r1&r2.1	rspo3
si:dkey-22o22.21	1.36199834443481e-15	0.578720648455349	0.26	0.048	2.65616917131676e-11	r1&r2.1	si:dkey-22o22.2
BX908388.32	1.91715159805084e-14	0.991940423252568	0.507	0.18	3.73882904651874e-10	r1&r2.1	BX908388.3
smoc2	3.1448607886501e-14	0.30995761492177	0.151	0.018	6.13310751002542e-10	r1&r2.1	smoc2
zic2b2	3.58930730113536e-14	0.701556372833036	0.658	0.274	6.99986709867417e-10	r1&r2.1	zic2b
sox132	7.01817468996401e-14	0.927038899658268	0.904	0.605	1.36868442803678e-09	r1&r2.1	sox13
msx1b	9.35762110932655e-14	0.796392132223436	0.603	0.238	1.82492326874086e-09	r1&r2.1	msx1b
zic3	1.60724931358471e-13	0.521056724752729	0.438	0.135	3.1344576113529e-09	r1&r2.1	zic3
bmpr1ba3	1.64576958761589e-13	0.694226869285461	0.767	0.372	3.2095798497685e-09	r1&r2.1	bmpr1ba
dchs1a	1.83510998585079e-13	0.626134562156244	0.37	0.101	3.5788314944062e-09	r1&r2.1	dchs1a
cyp26c11	3.60452654174513e-13	0.677124428515803	0.452	0.14	7.02954766171136e-09	r1&r2.1	cyp26c1
rhbdf1a	3.88309589391311e-13	0.291935042542852	0.164	0.023	7.57281361230935e-09	r1&r2.1	rhbdf1a
zic5	4.1586421487223e-13	0.382383961720162	0.301	0.071	8.11018391843823e-09	r1&r2.1	zic5
nr2f1b2	5.45255958704709e-13	0.716967555890149	0.37	0.105	1.06335817066592e-08	r1&r2.1	nr2f1b
id2a	8.46936023355098e-13	0.436306607892684	0.37	0.104	1.65169463274711e-08	r1&r2.1	id2a
lmx1ba3	1.80497022635241e-12	1.22959539305374	0.37	0.109	3.52005293543247e-08	r1&r2.1	lmx1ba
ZNF4232	1.89454095356206e-12	1.05346959839201	0.795	0.476	3.69473376763673e-08	r1&r2.1	ZNF423
si:dkey-49n23.13	3.30212018779063e-12	0.55170118619913	0.466	0.159	6.43979479022929e-08	r1&r2.1	si:dkey-49n23.1
boc3	3.32377984274694e-12	0.713556105357	0.973	0.737	6.48203544932508e-08	r1&r2.1	boc
pkdcca4	2.11757883247821e-11	0.755669432360264	0.479	0.178	4.129702239099e-07	r1&r2.1	pkdcca
wnt34	2.53861670434202e-11	0.740638828400661	0.589	0.257	4.95081029680781e-07	r1&r2.1	wnt3
wnt8b5	2.98979037967234e-11	0.673388739665631	0.507	0.19	5.830689198437e-07	r1&r2.1	wnt8b
bmpr1bb	3.39649442107937e-11	0.446431292607196	0.37	0.116	6.62384341998899e-07	r1&r2.1	bmpr1bb
slit3	3.78090210211142e-11	1.08298930030228	0.397	0.133	7.37351527953769e-07	r1&r2.1	slit3
dachc1	7.25900002058851e-11	0.606002822991106	0.288	0.079	1.41565018401517e-06	r1&r2.1	dachc
vgll31	1.22954981675927e-10	0.348360793075198	0.151	0.024	2.39786805264392e-06	r1&r2.1	vgll3
bcr	2.44610331888488e-10	0.648766162265771	0.452	0.179	4.77039069248929e-06	r1&r2.1	bcr
ext1a1	2.68368836030403e-10	0.779134864731099	0.808	0.531	5.23372904026492e-06	r1&r2.1	ext1a
rasal23	2.89157963838265e-10	0.74085232353384	0.89	0.791	5.63915861077385e-06	r1&r2.1	rasal2
cdh6	3.33295225722231e-10	1.41431265811541	0.438	0.177	6.49992349203496e-06	r1&r2.1	cdh6
unc5b3	3.59650572193627e-10	0.88723512835681	0.726	0.433	7.01390545892012e-06	r1&r2.1	unc5b
nrg3b	4.48792821620608e-10	0.326160911856704	0.164	0.03	8.75235760724509e-06	r1&r2.1	nrg3b
sema3bl1	6.65170789282543e-10	0.468149330764891	0.151	0.026	1.29721607325881e-05	r1&r2.1	sema3bl
hpse2	7.26934085964046e-10	0.513714262553175	0.164	0.031	1.41766685444708e-05	r1&r2.1	hpse2
adamts6	1.06412375033244e-09	0.601722837189417	0.151	0.027	2.07525413789832e-05	r1&r2.1	adamts6
efnb2a2	2.66580612668866e-09	0.528604273886703	0.479	0.203	5.19885510826823e-05	r1&r2.1	efnb2a
fgfr25	4.52251912106112e-09	0.726597389985172	0.918	0.814	8.8198167898934e-05	r1&r2.1	fgfr2
smad1	9.34223781193825e-09	0.426297583142155	0.315	0.105	0.00018219232180842	r1&r2.1	smad1
kif1aa	9.85500098417634e-09	0.339692790949179	0.247	0.068	0.000192192229193407	r1&r2.1	kif1aa
efnb1	1.1729578793964e-08	0.612236889446183	0.685	0.396	0.000228750245639887	r1&r2.1	efnb1
pdzrn3b1	1.28410144107183e-08	0.55452705384782	0.342	0.121	0.000250425463037828	r1&r2.1	pdzrn3b
bahcc1b	2.00946243791072e-08	0.67595109715344	0.808	0.562	0.000391885364641348	r1&r2.1	bahcc1b
gas1a	2.06313101411951e-08	0.527605510581667	0.548	0.274	0.000402351810373586	r1&r2.1	gas1a
si:ch211-285f17.11	2.8109418218707e-08	0.649366028573308	0.603	0.307	0.000548189874101223	r1&r2.1	si:ch211-285f17.1
SFMBT11	3.69851118745195e-08	0.560477293875111	0.384	0.158	0.000721283651776879	r1&r2.1	SFMBT1
ror15	4.02576999260022e-08	0.678343628102345	0.781	0.495	0.000785105663956894	r1&r2.1	ror1
shank3a	4.66691032629991e-08	0.274118847584083	0.247	0.073	0.000910140851835009	r1&r2.1	shank3a
pdgfaa.11	6.22198042031601e-08	0.337259548728859	0.219	0.062	0.00121341062157003	r1&r2.1	pdgfaa.1
adgrv14	8.38674523788936e-08	0.506289083121219	0.959	0.767	0.00163558305629318	r1&r2.1	adgrv1
fstl1b1	9.40960439748591e-08	0.750204580826658	0.726	0.5	0.0018350610495977	r1&r2.1	fstl1b
zcchc24	1.07460683478355e-07	0.392286708967672	0.123	0.023	0.00209569824919488	r1&r2.1	zcchc24
nr2f51	1.15741919288578e-07	0.631510414501776	0.808	0.536	0.00225719890996584	r1&r2.1	nr2f5
epha2a1	2.04468259115477e-07	0.594005081945527	0.699	0.412	0.00398753998927003	r1&r2.1	epha2a
pard3ba	2.15216244000082e-07	0.272809760068021	0.178	0.046	0.00419714719048959	r1&r2.1	pard3ba
bnc2	3.65581849457862e-07	0.427729538635286	0.219	0.067	0.00712957722812722	r1&r2.1	bnc2
slit1a1	3.8098514798503e-07	0.461190869192772	0.411	0.187	0.00742997235600406	r1&r2.1	slit1a
epha72	4.35572824269175e-07	0.802052659857751	0.699	0.46	0.00849454121889745	r1&r2.1	epha7
mn1a2	4.87302295844672e-07	0.366951551930584	0.452	0.201	0.00950336937356279	r1&r2.1	mn1a
nr2f1a	1.08767663329355e-06	0.312475958617062	0.288	0.109	0.0212118697024907	r1&r2.1	nr2f1a
kdrl	2.25212528615272e-06	0.465684668955265	0.164	0.046	0.0439209473305503	r1&r2.1	kdrl
epha4l	2.47274013181409e-06	0.506753186723231	0.411	0.198	0.0482233780506385	r1&r2.1	epha4l
lmx1bb5	2.56753901733932e-06	0.96818344100891	0.452	0.216	0.0500721459161515	r1&r2.1	lmx1bb
adam23a	2.9261932972454e-06	0.471662296625044	0.137	0.034	0.0570666216828798	r1&r2.1	adam23a
shroom42	2.99793972502079e-06	0.616379314913963	0.685	0.477	0.0584658205173555	r1&r2.1	shroom4
col7a1l	3.10802629481962e-06	0.438673092566706	0.562	0.288	0.0606127288015723	r1&r2.1	col7a1l
pax3a1	3.90904346784434e-06	0.424122371989637	0.767	0.47	0.0762341657099002	r1&r2.1	pax3a
znrf36	4.42906142720151e-06	0.42822299750023	0.945	0.822	0.0863755559532839	r1&r2.1	znrf3
si:ch73-22o12.1	4.70820859631446e-06	0.726748802496733	0.493	0.269	0.0918194840453246	r1&r2.1	si:ch73-22o12.1
plp1a3	5.45801250438904e-06	0.49845916492215	0.74	0.511	0.106442159860595	r1&r2.1	plp1a
ptprfb1	5.61518415521686e-06	0.48803112146984	0.973	0.932	0.109507321395039	r1&r2.1	ptprfb
CR356242.12	6.62402690724531e-06	0.414466293667864	0.301	0.128	0.129181772745098	r1&r2.1	CR356242.1
serinc51	6.84117486980023e-06	0.469326777518088	0.808	0.597	0.133416592310844	r1&r2.1	serinc5
tcf3b	7.31112756929272e-06	0.419572340809775	0.767	0.537	0.142581609856347	r1&r2.1	tcf3b
vav2	9.44337977685035e-06	0.414231508084627	0.493	0.268	0.184164792408136	r1&r2.1	vav2
acsl21	9.67381444445654e-06	0.463926075196205	0.644	0.422	0.188658729295791	r1&r2.1	acsl2
ek13	1.1739886840714e-05	0.304838071036482	0.438	0.218	0.228951273167604	r1&r2.1	ek1
rnd3a2	1.20271285660879e-05	0.460286236890328	0.603	0.369	0.234553061295846	r1&r2.1	rnd3a
def81	1.29504151517505e-05	0.408746435267713	0.562	0.337	0.252558996289439	r1&r2.1	def8
nav2a4	1.29585261811283e-05	0.519651119024343	0.603	0.424	0.252717177584365	r1&r2.1	nav2a
cercam1	1.39585290097701e-05	0.266604925252915	0.493	0.253	0.272219232748536	r1&r2.1	cercam
gli2b1	1.43123857274593e-05	0.443392343626257	0.589	0.373	0.279120146456911	r1&r2.1	gli2b
fndc3ba2	1.47987175338055e-05	0.583599166592242	0.822	0.703	0.288604589344274	r1&r2.1	fndc3ba
cxxc5a3	1.72121443271639e-05	0.508795341262472	0.452	0.252	0.335671238668351	r1&r2.1	cxxc5a
zbtb16a5	1.72241958892005e-05	0.443460305536985	0.973	0.917	0.335906268231188	r1&r2.1	zbtb16a
emilin1a	1.97546232935473e-05	0.270445654596948	0.151	0.044	0.38525466347076	r1&r2.1	emilin1a
tcf12	2.03805986557425e-05	0.426937373899209	0.493	0.284	0.397462434984291	r1&r2.1	tcf12
nrp1a	2.23700278296851e-05	0.439963941173148	0.397	0.207	0.43626028273452	r1&r2.1	nrp1a
wls3	2.61058025770704e-05	0.445790746584384	0.562	0.351	0.509115361858027	r1&r2.1	wls
setbp1	2.75302749705542e-05	0.577158217332338	0.63	0.463	0.536895422475748	r1&r2.1	setbp1
