	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	r1	r2	r3	r4	r5	r6
chl1a	0.0510192398420086	-0.281627798005962	0.131	0.183	1	0.260869565217391	0.0895522388059701	0.111111111111111	0.0757575757575758	0.309523809523809	1.37777777777778
col15a1b	0.0533890219584348	0.255405813773819	0.308	0.246	1	0.144927536231884	0.253731343283582	0.253968253968254	0.492424242424242	1.8015873015873	0.822222222222222
col18a1a	0.0640217512486672	-0.395131754455902	0.788	0.751	1	3.08695652173913	1.70149253731343	2.1984126984127	5.21212121212121	2.96825396825397	3.46666666666667
cdh11	0.0695502201788775	-0.390737215335386	0.15	0.201	1	0.289855072463768	0.0298507462686567	0.214285714285714	1.45454545454545	0.555555555555555	0.377777777777778
ntn1b	0.08266635321791	-0.255292907551417	0.134	0.183	1	0.202898550724638	0.149253731343284	0.523809523809524	1.07575757575758	0.222222222222222	0.222222222222222
mt-co3	0.098110631314204	0.362092924826772	0.576	0.536	1	1.49275362318841	1.40298507462687	2.3968253968254	1.6969696969697	2.61111111111111	1.46666666666667
col12a1a	0.112219054066443	-0.260280150538956	0.302	0.353	1	0.391304347826087	0.447761194029851	0.380952380952381	0.348484848484848	0.80952380952381	1.91111111111111
magi2a	0.194547586075711	0.270951166219703	0.567	0.561	1	1.02898550724638	1.34328358208955	0.849206349206349	0.909090909090909	3.26190476190476	2
ntn1a	0.237803558831723	-0.29887757239562	0.511	0.533	1	1.91304347826087	2.40298507462687	3.33333333333333	5.56818181818182	3.47619047619048	2.96666666666667
slit3	0.294943574060056	-0.368885123174586	0.143	0.166	1	0.0869565217391304	0.223880597014925	0.23015873015873	0.765151515151515	0.444444444444444	0.822222222222222
mt-co2	0.301062474565752	0.290877808996231	0.601	0.567	1	1.56521739130435	1.47761194029851	2.86507936507936	1.8030303030303	2.32539682539682	1.9
TENM2	0.401064316638163	-0.55581489730741	0.121	0.142	1	0.434782608695652	0.0447761194029851	0.30952380952381	1.77272727272727	0.119047619047619	0.111111111111111
efna2a	0.580856076632559	0.555259341079109	0.548	0.599	1	8.82608695652174	2.22388059701493	1.55555555555555	1.88636363636364	0.817460317460318	0.733333333333333
