	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
negr14	1.88607242479961e-10	0.739238376348417	0.882	0.514	3.79025114487729e-06	CaudHB.2	negr1
gadd45gb.1	1.95265784054349e-10	0.853900718970617	0.329	0.098	3.9240611963562e-06	CaudHB.2	gadd45gb.1
fgfr41	2.64917425881003e-10	0.584448708994618	0.566	0.261	5.32378059050464e-06	CaudHB.2	fgfr4
meis2a.12	2.79582523515552e-10	0.55383830161661	0.803	0.454	5.61849039256854e-06	CaudHB.2	meis2a.1
plp1a3	2.94228015842578e-10	0.629929973430312	0.776	0.416	5.91280620637244e-06	CaudHB.2	plp1a
neo1a	3.02033665471606e-10	0.768949653578324	0.987	0.932	6.06966854131739e-06	CaudHB.2	neo1a
ppp1r13ba	3.81905330061923e-10	0.403455412966023	0.329	0.099	7.67476951292441e-06	CaudHB.2	ppp1r13ba
hoxd4a2	4.05371908129245e-10	0.361954621399653	0.289	0.082	8.1463538657653e-06	CaudHB.2	hoxd4a
plch14	8.13754580508386e-10	0.662922767017703	0.868	0.545	1.63532120498965e-05	CaudHB.2	plch1
bahcc1b1	1.08238277348112e-09	0.703643327536467	0.974	0.753	2.17515642158766e-05	CaudHB.2	bahcc1b
notch1b2	1.99717659649243e-09	0.553981176322307	0.882	0.605	4.01352608831119e-05	CaudHB.2	notch1b
tmem198a2	2.2726632550756e-09	0.543729542651309	0.711	0.377	4.56714407739993e-05	CaudHB.2	tmem198a
her2	4.15360330051017e-09	0.394702192739392	0.342	0.115	8.34708119270524e-05	CaudHB.2	her2
fzd10	4.50582910527097e-09	0.250907402693444	0.25	0.068	9.05491416995254e-05	CaudHB.2	fzd10
igsf3	5.3772191790242e-09	0.637582866491026	0.829	0.538	0.00010806059662167	CaudHB.2	igsf3
ptprna3	5.80888175929332e-09	0.452548878567659	0.684	0.329	0.000116735287834759	CaudHB.2	ptprna
efna3b1	1.00063877311772e-08	0.567271413323003	0.763	0.455	0.000201088367845737	CaudHB.2	efna3b
her15.12	1.01292644902619e-08	0.501916059435092	0.605	0.293	0.000203557699196303	CaudHB.2	her15.1
si:ch73-386h18.12	1.0295059888231e-08	0.616531692124082	0.789	0.487	0.00020688952351389	CaudHB.2	si:ch73-386h18.1
wdr331	1.04143429078105e-08	0.50885646973029	0.855	0.572	0.00020928663507536	CaudHB.2	wdr33
letm12	1.14914334787854e-08	0.708864973711716	0.645	0.382	0.000230931847189672	CaudHB.2	letm1
fgd4a1	1.24631644806439e-08	0.501574280026154	0.434	0.182	0.000250459753403019	CaudHB.2	fgd4a
nova24	1.78142641596587e-08	0.519289565255265	0.974	0.615	0.000357995452552502	CaudHB.2	nova2
vat11	1.80991552504734e-08	0.444267285401613	0.447	0.192	0.000363720623913513	CaudHB.2	vat1
mdkb	1.9400631556067e-08	0.387155717662981	0.487	0.209	0.000389875091750722	CaudHB.2	mdkb
neurog1	2.27208984911249e-08	0.326470701879781	0.145	0.028	0.000456599176077645	CaudHB.2	neurog1
wnt42	2.53259559564245e-08	0.329988637816849	0.474	0.193	0.000508950410900307	CaudHB.2	wnt4
sox131	2.87885777796272e-08	0.476055175486097	0.789	0.471	0.000578535259059389	CaudHB.2	sox13
slc6a22.1	3.27729038424064e-08	0.292049383901785	0.184	0.044	0.000658604275616998	CaudHB.2	slc6a22.1
tmpoa2	6.32937088633318e-08	0.562430960757409	0.658	0.425	0.00127195037331752	CaudHB.2	tmpoa
atp1b3a	6.8338586505774e-08	0.529842229559022	0.566	0.287	0.00137333223442003	CaudHB.2	atp1b3a
acsl21	8.08430913080738e-08	0.579771353149873	0.592	0.314	0.00162462276292705	CaudHB.2	acsl2
irx1b1	8.11386115727155e-08	0.384340702055927	0.276	0.092	0.00163056153816529	CaudHB.2	irx1b
gas1a1	8.35267597078457e-08	0.509318297444265	0.553	0.29	0.00167855376308887	CaudHB.2	gas1a
cygb11	9.21357987802969e-08	0.35861813739432	0.263	0.083	0.00185156101228885	CaudHB.2	cygb1
ttyh3b	9.53011476102056e-08	0.405545194042491	0.474	0.225	0.00191517186237469	CaudHB.2	ttyh3b
BX284638.23	1.20154650373429e-07	0.54840405992065	0.763	0.499	0.00241462785390443	CaudHB.2	BX284638.2
sox2	1.60420020435403e-07	0.31105273857719	0.395	0.16	0.00322380073066986	CaudHB.2	sox2
sfrp2	1.61622768936654e-07	0.260666331669372	0.171	0.041	0.00324797116455099	CaudHB.2	sfrp2
ipo71	2.58564888299169e-07	0.435009506739921	1	0.83	0.00519611999526011	CaudHB.2	ipo7
rab11fip4a	4.56072136022281e-07	0.430945364757275	0.355	0.151	0.00916522564550376	CaudHB.2	rab11fip4a
gfap3	4.77599678683289e-07	0.389613891329103	0.461	0.217	0.00959784314281938	CaudHB.2	gfap
lrch42	4.84661703188317e-07	0.520922735018757	0.724	0.484	0.00973976158727242	CaudHB.2	lrch4
fhdc13	4.86198321931569e-07	0.407814757597898	0.539	0.273	0.00977064147753682	CaudHB.2	fhdc1
msi14	5.83457149779067e-07	0.508860772974933	0.829	0.522	0.0117251548819601	CaudHB.2	msi1
cadm1a3	6.14385512848992e-07	0.538698707259955	0.855	0.557	0.0123466912662133	CaudHB.2	cadm1a
adgrl2a2	6.26179836225562e-07	0.461907898519897	0.947	0.788	0.0125837099887889	CaudHB.2	adgrl2a
celsr22	6.43116058320687e-07	0.334578758886941	0.447	0.21	0.0129240603080125	CaudHB.2	celsr2
znrf31	6.80083783233869e-07	0.509750709853687	0.947	0.793	0.0136669637078678	CaudHB.2	znrf3
cntn3a.1	8.02140181125497e-07	0.308972880051713	0.171	0.046	0.016119809079898	CaudHB.2	cntn3a.1
fam189a1	8.92257721712772e-07	0.340004980764267	0.342	0.137	0.0179308111755399	CaudHB.2	fam189a1
tshz3b1	9.08992666581189e-07	0.475897303835637	0.526	0.278	0.0182671166276156	CaudHB.2	tshz3b
cspg5a3	1.00038479006404e-06	0.336075429516298	0.645	0.321	0.020103732741127	CaudHB.2	cspg5a
sox4a	1.03671859810958e-06	0.394900197670505	0.408	0.183	0.02083389694761	CaudHB.2	sox4a
kank1a	1.21441144209197e-06	0.41648724977303	0.539	0.274	0.0244048123402801	CaudHB.2	kank1a
tnrc18	1.59487708580241e-06	0.443575312725282	0.75	0.548	0.0320506499162853	CaudHB.2	tnrc18
zfr	2.00742087064895e-06	0.405094200836352	0.618	0.376	0.0403411298165614	CaudHB.2	zfr
xylt11	3.1126954255275e-06	0.677938905181207	0.658	0.481	0.0625527272714007	CaudHB.2	xylt1
vezf1a	3.64665081101494e-06	0.451963874826037	0.658	0.427	0.0732830946981562	CaudHB.2	vezf1a
myh142	4.19395080571106e-06	0.365504060043072	0.539	0.283	0.0842816353915695	CaudHB.2	myh14
epha4b3	4.54392585145325e-06	0.302837917312429	0.816	0.493	0.0913147339108046	CaudHB.2	epha4b
pik3c2b2	4.84874768347113e-06	0.514256952141415	0.697	0.477	0.0974404334470359	CaudHB.2	pik3c2b
srgap31	4.85812394339017e-06	0.417684796036632	0.763	0.546	0.0976288587663688	CaudHB.2	srgap3
trps13	5.1459764261064e-06	0.574626656946919	0.842	0.642	0.103413542259034	CaudHB.2	trps1
zeb1b4	6.16414161619696e-06	0.457598479693569	0.882	0.705	0.123874589919094	CaudHB.2	zeb1b
onecut21	6.85239415620097e-06	0.270996813924392	0.316	0.131	0.137705712963015	CaudHB.2	onecut2
ankrd10a	8.02840487028519e-06	0.39760260146485	0.461	0.243	0.161338824273251	CaudHB.2	ankrd10a
arhgap12b2	8.24249907610976e-06	0.424305433916494	0.737	0.516	0.165641261433502	CaudHB.2	arhgap12b
ptprnb3	1.04960548464333e-05	0.31532929534243	0.724	0.395	0.210928718193923	CaudHB.2	ptprnb
znf653	1.1133645742809e-05	0.256041869202146	0.224	0.081	0.223741744847489	CaudHB.2	znf653
plekhh12	1.2420491540382e-05	0.416646221460183	0.816	0.674	0.249602197995516	CaudHB.2	plekhh1
mylk3	1.38162205908466e-05	0.404277078671239	0.368	0.183	0.277650768993652	CaudHB.2	mylk3
utp4	1.52852254715069e-05	0.308825357679184	0.316	0.14	0.307171891075403	CaudHB.2	utp4
dennd5b2	1.54263091028119e-05	0.444554331769629	0.645	0.405	0.310007107730108	CaudHB.2	dennd5b
marcksa	1.68036120482815e-05	0.325719674049737	0.474	0.25	0.337685387722266	CaudHB.2	marcksa
mllt101	1.77610904433607e-05	0.39495318319065	0.974	0.856	0.356926873549776	CaudHB.2	mllt10
wnt12	1.84123858209882e-05	0.283238506910915	0.145	0.041	0.370015305458578	CaudHB.2	wnt1
tenm31	1.95523792423132e-05	0.384103240934349	0.868	0.654	0.392924613253526	CaudHB.2	tenm3
celsr1b4	2.02925593669896e-05	0.383811757947018	0.684	0.419	0.407799273039023	CaudHB.2	celsr1b
fgfr1b1	2.03029238970771e-05	0.430222236026735	0.789	0.607	0.408007558635661	CaudHB.2	fgfr1b
nxn1	2.0626822218382e-05	0.337918102629025	0.829	0.58	0.414516619300605	CaudHB.2	nxn
rassf8b2	2.12200103187646e-05	0.289195030507927	0.382	0.186	0.426437327365894	CaudHB.2	rassf8b
pcnx11	2.25181762920042e-05	0.429849917289055	0.553	0.336	0.452525270764116	CaudHB.2	pcnx1
meis1b4	2.27124656483741e-05	0.395191103008767	0.947	0.823	0.456429709669725	CaudHB.2	meis1b
blmh4	2.35936170776316e-05	0.471209963770681	0.816	0.605	0.474137328792085	CaudHB.2	blmh
rfx22	2.39944530331694e-05	0.35556593941657	0.737	0.481	0.482192528154572	CaudHB.2	rfx2
zgc:153631	2.48641567381724e-05	0.345252311962992	0.461	0.252	0.499670093810312	CaudHB.2	zgc:153631
fxyd6l	2.82578221484344e-05	0.362346997161801	0.566	0.351	0.567869193894937	CaudHB.2	fxyd6l
jam3b1	3.00774822428614e-05	0.391244131808726	0.671	0.424	0.604437083152542	CaudHB.2	jam3b
dusp1	3.64679212170879e-05	0.256041869202146	0.342	0.162	0.732859344778599	CaudHB.2	dusp1
cachd11	4.72988275335452e-05	0.286195707767148	0.921	0.7	0.950517238114124	CaudHB.2	cachd1
tle2a	4.91796961703769e-05	0.358550888603183	0.803	0.6	0.988315174239893	CaudHB.2	tle2a
her4.22	4.92147811347258e-05	0.508106714033328	0.474	0.261	0.98902024168345	CaudHB.2	her4.2
skib	4.9461995327246e-05	0.357726709451352	0.539	0.329	0.993988258096336	CaudHB.2	skib
bcor1	5.07784715833236e-05	0.388456810528159	0.539	0.348	1	CaudHB.2	bcor
ctcf	5.16229035223539e-05	0.315725859585195	0.5	0.295	1	CaudHB.2	ctcf
carm1	5.22699666314831e-05	0.381943655140952	0.763	0.54	1	CaudHB.2	carm1
rpa12	5.48069402200175e-05	0.357751913987397	0.658	0.428	1	CaudHB.2	rpa1
hdac4	5.82898090600085e-05	0.429961677503164	0.908	0.786	1	CaudHB.2	hdac4
pbx42	6.51247227726349e-05	0.371490869579905	0.908	0.779	1	CaudHB.2	pbx4
her122	6.74284977102523e-05	0.312679716928481	0.368	0.181	1	CaudHB.2	her12
pola13	6.84465866815594e-05	0.42545968938152	0.711	0.506	1	CaudHB.2	pola1
tmcc31	7.01321004295845e-05	0.352353087610132	0.566	0.36	1	CaudHB.2	tmcc3
sfpq	7.49484167741018e-05	0.312256080149372	0.987	0.882	1	CaudHB.2	sfpq
pbx2	7.98557116321937e-05	0.383079053492016	0.382	0.214	1	CaudHB.2	pbx2
dld	8.16336366712728e-05	0.427888417728684	0.329	0.161	1	CaudHB.2	dld
plxna1a2	8.47905744109518e-05	0.460372438701227	0.842	0.668	1	CaudHB.2	plxna1a
mex3b1	8.89303747519507e-05	0.280312077775398	0.382	0.199	1	CaudHB.2	mex3b
dlgap5	8.9919294093984e-05	0.416558854395155	0.737	0.508	1	CaudHB.2	dlgap5
metrn	9.73186515983535e-05	0.336686069660308	0.618	0.403	1	CaudHB.2	metrn
ctbp2a1	9.92787892263916e-05	0.408280934903136	0.737	0.522	1	CaudHB.2	ctbp2a
fam49al1	0.000113224023167361	0.349846715902051	0.303	0.143	1	CaudHB.2	fam49al
mpp6a	0.000123248365187754	0.407736441769044	0.579	0.411	1	CaudHB.2	mpp6a
tenm43	0.000131377276492249	0.473609739519523	0.829	0.666	1	CaudHB.2	tenm4
cdh23	0.000139142522879135	0.344819660283715	0.895	0.765	1	CaudHB.2	cdh2
fabp31	0.000144465446248232	0.371985789429513	0.513	0.311	1	CaudHB.2	fabp3
hat1	0.000146103002971264	0.309362914949219	0.447	0.257	1	CaudHB.2	hat1
pdlim41	0.000147573773351478	0.254220726509327	0.434	0.237	1	CaudHB.2	pdlim4
adcy5	0.000147739324911882	0.261323073864218	0.395	0.205	1	CaudHB.2	adcy5
ccdc88c2	0.000151419602915912	0.416762179748305	0.645	0.498	1	CaudHB.2	ccdc88c
brsk2b3	0.000155780337790266	0.26446438810166	0.592	0.357	1	CaudHB.2	brsk2b
tmem131l	0.000156478909016056	0.339165774728148	0.763	0.554	1	CaudHB.2	tmem131l
agap31	0.000170275162050554	0.410195936107615	0.605	0.432	1	CaudHB.2	agap3
lig13	0.000201061630128228	0.294574740738816	0.737	0.508	1	CaudHB.2	lig1
mtss1la1	0.000205008089569119	0.388778562371569	0.526	0.33	1	CaudHB.2	mtss1la
si:ch211-212k18.53	0.000212311762811798	0.278997589850379	0.526	0.317	1	CaudHB.2	si:ch211-212k18.5
acin1a	0.000212770991614605	0.344149182242404	0.882	0.735	1	CaudHB.2	acin1a
fzd3a3	0.000213694068592283	0.279095971805529	0.658	0.447	1	CaudHB.2	fzd3a
prpf39	0.000233051354944288	0.274364281842662	0.553	0.345	1	CaudHB.2	prpf39
arvcfb4	0.000251788161415958	0.272625222898879	0.724	0.507	1	CaudHB.2	arvcfb
odc12	0.000258624138083432	0.368796321311476	0.618	0.435	1	CaudHB.2	odc1
fam117bb1	0.000286139323703631	0.277934475050988	0.303	0.153	1	CaudHB.2	fam117bb
si:dkey-51a16.9	0.000322698155157956	0.260906760807648	0.211	0.089	1	CaudHB.2	si:dkey-51a16.9
adka	0.000326591742468143	0.354218886385805	0.829	0.71	1	CaudHB.2	adka
slc9a7	0.000342234838712886	0.273529295930987	0.276	0.135	1	CaudHB.2	slc9a7
tox5	0.000347442309240698	0.357228856438686	0.908	0.671	1	CaudHB.2	tox
si:ch211-168f7.51	0.000366197567072647	0.337505150241122	0.618	0.438	1	CaudHB.2	si:ch211-168f7.5
ctdp14	0.000372590732833661	0.419347833646677	0.921	0.768	1	CaudHB.2	ctdp1
ddx3xb	0.000406597853701225	0.31913729423433	0.553	0.386	1	CaudHB.2	ddx3xb
e2f3	0.000425423708868168	0.404417494756863	0.658	0.466	1	CaudHB.2	e2f3
atrx	0.000452593109405751	0.325090101680482	0.947	0.858	1	CaudHB.2	atrx
pask	0.000463739696440674	0.278292241956948	0.316	0.167	1	CaudHB.2	pask
prkcdb1	0.000473453323115216	0.272625222898879	0.25	0.12	1	CaudHB.2	prkcdb
setbp12	0.000516712474911787	0.339557704923682	0.684	0.491	1	CaudHB.2	setbp1
rnf442	0.000518117137089624	0.28722936710695	0.763	0.555	1	CaudHB.2	rnf44
inavaa	0.000518870194122673	0.398872020852416	0.421	0.247	1	CaudHB.2	inavaa
igsf9b1	0.000525676100191685	0.373693457856419	0.421	0.266	1	CaudHB.2	igsf9b
pim1	0.000549848726486844	0.271484949491568	0.461	0.28	1	CaudHB.2	pim1
rarab2	0.000598534157023302	0.29994372900102	0.737	0.536	1	CaudHB.2	rarab
arhgap33	0.000677807991857371	0.297200704507012	0.539	0.364	1	CaudHB.2	arhgap33
gulp1a	0.000680079531229947	0.27859641359937	0.355	0.198	1	CaudHB.2	gulp1a
rassf2a1	0.000685207338343398	0.28465864374096	0.513	0.341	1	CaudHB.2	rassf2a
tnfrsf192	0.00070887407080786	0.260257694068314	0.368	0.205	1	CaudHB.2	tnfrsf19
mki671	0.000783591303679334	0.440918374746544	0.789	0.636	1	CaudHB.2	mki67
nin1	0.000801868873651279	0.339262611813791	0.5	0.341	1	CaudHB.2	nin
prim24	0.000852627791665823	0.340666237724439	0.697	0.489	1	CaudHB.2	prim2
gtpbp4	0.000950116895105538	0.36793188853395	0.5	0.352	1	CaudHB.2	gtpbp4
grb10a1	0.000958673879221585	0.294341225665191	0.842	0.679	1	CaudHB.2	grb10a
pds5b	0.00102640260816684	0.316244593673707	0.671	0.508	1	CaudHB.2	pds5b
taf151	0.00104665098415853	0.269303458729693	0.737	0.582	1	CaudHB.2	taf15
hs6st2	0.00105345587849863	0.315992951142171	0.276	0.149	1	CaudHB.2	hs6st2
vps8	0.00110343363179177	0.410289529480179	0.474	0.332	1	CaudHB.2	vps8
gli2b1	0.00111958661058313	0.272430099656184	0.5	0.327	1	CaudHB.2	gli2b
nt5dc2	0.0012489279781335	0.407401333352162	0.382	0.235	1	CaudHB.2	nt5dc2
nop561	0.00129084846525855	0.284385431915337	0.921	0.772	1	CaudHB.2	nop56
dkc11	0.00133719215932839	0.255121004255165	0.829	0.64	1	CaudHB.2	dkc1
si:ch211-222l21.1	0.00143133378535925	0.277688739640171	0.947	0.852	1	CaudHB.2	si:ch211-222l21.1
eme12	0.00158225204790728	0.274035682401925	0.5	0.334	1	CaudHB.2	eme1
hnrnpa1b	0.00158318825490643	0.342468397400991	0.605	0.465	1	CaudHB.2	hnrnpa1b
aspm1	0.00177772191703864	0.338499206464344	0.618	0.45	1	CaudHB.2	aspm
dclk2a	0.00186259803196808	0.405514725160337	0.395	0.256	1	CaudHB.2	dclk2a
jarid2b3	0.00203434261836606	0.263345595686951	0.961	0.891	1	CaudHB.2	jarid2b
bard1	0.00205447716914264	0.256742921279155	0.395	0.247	1	CaudHB.2	bard1
chd71	0.00216689851685947	0.280433057071384	0.895	0.783	1	CaudHB.2	chd7
tspan7	0.00220700524754344	0.290624230522777	0.447	0.307	1	CaudHB.2	tspan7
atad5a	0.00226788379383755	0.324322084132868	0.487	0.348	1	CaudHB.2	atad5a
rif1	0.00249849896150766	0.270472737497649	0.487	0.326	1	CaudHB.2	rif1
snrpe	0.00252059496931062	0.255252000558879	0.408	0.262	1	CaudHB.2	snrpe
hmgn23	0.00267218571898893	0.303797038863488	0.763	0.57	1	CaudHB.2	hmgn2
CABZ01037298.1	0.0026747732295024	0.257687037627753	0.303	0.179	1	CaudHB.2	CABZ01037298.1
zgc:1107961	0.00270272089325269	0.281319835890444	0.487	0.325	1	CaudHB.2	zgc:110796
cdkn1ca	0.00305571543685077	0.483876375606842	0.395	0.269	1	CaudHB.2	cdkn1ca
lzts2a	0.00316657208665046	0.370621932231906	0.395	0.256	1	CaudHB.2	lzts2a
ppm1g1	0.00370082051452832	0.277478142597116	0.526	0.37	1	CaudHB.2	ppm1g
si:dkey-67c22.2	0.0037526442020875	0.269272045088305	0.632	0.472	1	CaudHB.2	si:dkey-67c22.2
lrrn1	0.00375490987548804	0.284567567383435	0.395	0.249	1	CaudHB.2	lrrn1
ptmab	0.00379753193234356	0.261155633759008	0.855	0.741	1	CaudHB.2	ptmab
nup2101	0.0039090396363323	0.252771596519924	0.553	0.4	1	CaudHB.2	nup210
her15.2	0.00400269459081793	0.252387161634285	0.289	0.159	1	CaudHB.2	her15.2
arglu1a	0.00425317470650659	0.336645269821761	0.724	0.577	1	CaudHB.2	arglu1a
cdc25b1	0.0043187296869098	0.291729207950972	0.539	0.391	1	CaudHB.2	cdc25b
snapc4	0.00449749625800682	0.303368276828858	0.382	0.258	1	CaudHB.2	snapc4
TXN	0.00455787587576869	0.259838206743145	0.553	0.41	1	CaudHB.2	TXN
clic4	0.00486663991248134	0.352020608560649	0.566	0.428	1	CaudHB.2	clic4
hk21	0.00489552918674057	0.280945736926713	0.395	0.256	1	CaudHB.2	hk2
chst111	0.00511873642603321	0.26639944468451	0.237	0.127	1	CaudHB.2	chst11
ran	0.00519244534424758	0.265084971789368	0.605	0.475	1	CaudHB.2	ran
nck2b2	0.00544066422905723	0.311632489724167	0.855	0.743	1	CaudHB.2	nck2b
top1l	0.00553998338591255	0.277934475050988	0.737	0.609	1	CaudHB.2	top1l
cnbpb	0.00558533742398953	0.287985638160792	0.526	0.403	1	CaudHB.2	cnbpb
yy1b	0.00559726845861939	0.261218728598006	0.289	0.176	1	CaudHB.2	yy1b
caprin1b	0.00637598526619531	0.261016684617438	0.421	0.29	1	CaudHB.2	caprin1b
smad1	0.00646870168551955	0.283907956858587	0.368	0.24	1	CaudHB.2	smad1
mdn1	0.00698366928668936	0.257205209563406	0.513	0.358	1	CaudHB.2	mdn1
si:ch211-158d24.2	0.00706164666872175	0.285079070682851	0.289	0.175	1	CaudHB.2	si:ch211-158d24.2
spag9a2	0.00805680695114572	0.325796799654791	0.566	0.438	1	CaudHB.2	spag9a
thoc2	0.00854303179411977	0.256072257403238	0.868	0.814	1	CaudHB.2	thoc2
sox33	0.00867596795785017	0.321367015637764	0.342	0.227	1	CaudHB.2	sox3
tia1	0.00876437655752105	0.286160308117024	0.474	0.361	1	CaudHB.2	tia1
smarcd1	0.00877273224592581	0.276643761441399	0.645	0.473	1	CaudHB.2	smarcd1
baz1a.1	0.00893378731394893	0.300106236343139	0.526	0.397	1	CaudHB.2	baz1a.1
hif1al	0.00938656891748946	0.260925527694469	0.382	0.257	1	CaudHB.2	hif1al
slc8a3	1.84922376054394e-202	1.71279914247396	0.767	0.014	3.71620006918909e-198	Muscle.1	slc8a3
myog	9.92997747133496e-195	2.01556326365565	0.836	0.022	1.99552827263947e-190	Muscle.1	myog
rnf41l	2.43278921011049e-190	1.20504542790012	0.589	0.004	4.88893319663804e-186	Muscle.1	rnf41l
musk	1.48990144628878e-188	2.7574268422331	0.959	0.041	2.99410594646194e-184	Muscle.1	musk
chrng	2.39835563704469e-188	1.76376522508206	0.658	0.009	4.81973548820502e-184	Muscle.1	chrng
cdh15	3.16162320134206e-188	2.93123335082203	0.918	0.036	6.353597985417e-184	Muscle.1	cdh15
mymk	1.16632990251231e-187	1.36127730773586	0.63	0.007	2.34385657208874e-183	Muscle.1	mymk
tns2b	1.22362324304533e-186	2.05442033522547	0.781	0.02	2.45899326922389e-182	Muscle.1	tns2b
txlnba	1.40255409217381e-181	3.2629377123269	0.986	0.05	2.81857270363249e-177	Muscle.1	txlnba
aldoab	5.25598937415003e-179	1.88655319869331	0.74	0.018	1.05624362462919e-174	Muscle.1	aldoab
hjv	1.14055991692086e-175	1.37378959371952	0.671	0.013	2.29206920904417e-171	Muscle.1	hjv
tnni2b.1	1.25915102938803e-173	2.88877203344778	0.973	0.052	2.53038990865818e-169	Muscle.1	tnni2b.1
srl	2.71302044039927e-172	2.67224340353288	0.973	0.053	5.45208587702636e-168	Muscle.1	srl
txlnbb	1.74414895096048e-171	1.24173449549159	0.644	0.011	3.50504173185018e-167	Muscle.1	txlnbb
nexn	1.84688453915196e-168	2.62106201965234	0.973	0.054	3.71149916987977e-164	Muscle.1	nexn
tmem38a	7.63455568586596e-165	1.46797554270559	0.74	0.022	1.53424031063162e-160	Muscle.1	tmem38a
rc3h2	5.28454768311542e-163	2.28773519431404	0.959	0.053	1.06198270239887e-158	Muscle.1	rc3h2
rbfox1l1	8.70171297553628e-159	2.43949698211416	0.973	0.054	1.74869623956377e-154	Muscle.1	rbfox1l
unc45b	4.41082733815695e-153	2.46649118168314	0.959	0.06	8.86399861876021e-149	Muscle.1	unc45b
vgll2a	6.68144904467949e-152	0.885644311524685	0.534	0.007	1.34270400001879e-147	Muscle.1	vgll2a
CR381686.5	7.28006830777171e-151	1.64878121631087	0.63	0.016	1.4630025271298e-146	Muscle.1	CR381686.5
ryr1b1	1.05554477168013e-150	3.52752232375668	0.973	0.067	2.12122277316839e-146	Muscle.1	ryr1b
zgc:92429	2.88424279259383e-150	1.90988318158516	0.849	0.041	5.79617431599655e-146	Muscle.1	zgc:92429
si:ch1073-268j14.1	4.63247817995507e-150	3.35342571974729	0.918	0.054	9.30942815043772e-146	Muscle.1	si:ch1073-268j14.1
si:ch211-131k2.3	1.6032120282023e-147	1.02325560698945	0.671	0.02	3.22181489187534e-143	Muscle.1	si:ch211-131k2.3
flncb	3.75775867511213e-147	2.94033878649241	1	0.073	7.55159183350533e-143	Muscle.1	flncb
obsl1a	5.8727074360843e-145	1.42037477560749	0.575	0.012	1.1801792863555e-140	Muscle.1	obsl1a
hhatla	3.54690095914948e-144	0.870255182075706	0.466	0.004	7.1278521675068e-140	Muscle.1	hhatla
tpma	3.82537110117013e-144	1.35614199910374	0.616	0.016	7.6874657649115e-140	Muscle.1	tpma
smyd1b	9.65926920162928e-144	2.08278924949555	0.918	0.057	1.94112673875942e-139	Muscle.1	smyd1b
tspan9a	4.88893733757818e-143	3.99721926325701	1	0.082	9.82480847359712e-139	Muscle.1	tspan9a
asb12b	1.02854386629707e-142	0.993134097495125	0.452	0.004	2.0669617537106e-138	Muscle.1	asb12b
mybphb	2.12575532939628e-140	2.33616689155678	0.945	0.067	4.27191790995477e-136	Muscle.1	mybphb
pabpc4	3.39312932297164e-140	1.69978265935569	0.767	0.035	6.81883268744381e-136	Muscle.1	pabpc4
desma	9.73310029647063e-140	1.98793258008775	0.753	0.034	1.95596383557874e-135	Muscle.1	desma
neb	8.24777978357275e-139	2.82965416587755	0.836	0.049	1.65747382530678e-134	Muscle.1	neb
actc1a.1	8.37020159627878e-139	0.877558823027975	0.479	0.006	1.68207571278818e-134	Muscle.1	actc1a.1
svilc	1.53072607896864e-136	1.00330727570215	0.63	0.019	3.07614712829537e-132	Muscle.1	svilc
ldb3a	1.29195383364928e-134	3.0490741542461	0.959	0.079	2.59631042410158e-130	Muscle.1	ldb3a
tcea3	8.30740592984262e-134	1.09954254361999	0.644	0.021	1.66945629566117e-129	Muscle.1	tcea3
tmx2a	1.41469124029812e-133	0.73233549395965	0.438	0.004	2.84296351650309e-129	Muscle.1	tmx2a
akap6	1.50904871068163e-133	2.12343558994961	0.836	0.049	3.0325842889858e-129	Muscle.1	akap6
kcnq5b	2.43425767103869e-132	2.63385118225245	0.753	0.038	4.89188421571935e-128	Muscle.1	kcnq5b
trim109	4.70225593769011e-132	1.01457283000727	0.575	0.015	9.44965353238204e-128	Muscle.1	trim109
cacng1a	3.79591191858108e-124	0.870255182075706	0.411	0.004	7.62826459158054e-120	Muscle.1	cacng1a
myl1	9.8409157415728e-124	1.42507455996964	0.562	0.017	1.97763042742647e-119	Muscle.1	myl1
aimp1b	1.24817433124296e-123	0.694706565190887	0.438	0.006	2.50833113606585e-119	Muscle.1	aimp1b
quo	4.14866508787219e-123	1.69728442109421	0.849	0.058	8.33715736058796e-119	Muscle.1	quo
thrap3a	1.09547083606027e-122	2.40207571429999	0.89	0.066	2.20145819214672e-118	Muscle.1	thrap3a
pbxip1b	1.81636843267338e-122	1.55383252892877	0.767	0.044	3.65017400230043e-118	Muscle.1	pbxip1b
klhl41b	7.64637250585873e-121	1.17217741166186	0.644	0.027	1.53661501877737e-116	Muscle.1	klhl41b
fbxl22	4.06512412891244e-119	1.30386528383588	0.685	0.034	8.16927344946245e-115	Muscle.1	fbxl22
hsp90aa1.1	2.35026739488167e-117	2.9809459467578	0.986	0.104	4.7230973567542e-113	Muscle.1	hsp90aa1.1
rab11fip4b	5.98572111855667e-117	0.925837743171588	0.493	0.012	1.20289051598515e-112	Muscle.1	rab11fip4b
obscnb	6.63755267412663e-117	1.60892803144804	0.767	0.048	1.33388258539249e-112	Muscle.1	obscnb
mafaa	1.12382145590406e-116	1.24114853429557	0.658	0.03	2.2584315977848e-112	Muscle.1	mafaa
kcnn3	1.1846578712692e-116	2.11470034446215	0.781	0.051	2.38068845810259e-112	Muscle.1	kcnn3
si:dkeyp-69b9.3	1.55357456846906e-114	1.01137364018731	0.616	0.025	3.12206345279543e-110	Muscle.1	si:dkeyp-69b9.3
