	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
kif2c	0.00900737877798825	0.251471787955544	0.556	0.343	1	MHB.1	kif2c
gpat4	0.0090520437254306	0.282451312035523	0.4	0.24	1	MHB.1	gpat4
mat2aa	0.00906800080376275	0.276092949121452	0.622	0.428	1	MHB.1	mat2aa
rpf11	0.00914136586678867	0.280290117916292	0.733	0.498	1	MHB.1	rpf1
clic4	0.0092749388842112	0.327309672184355	0.8	0.661	1	MHB.1	clic4
efnb2b3	0.00972081292129091	0.309702606222241	0.733	0.555	1	MHB.1	efnb2b
tsr11	0.00987333581615007	0.268996661359953	0.4	0.243	1	MHB.1	tsr1
wnt1	1.8283252622157e-42	1.41667464243176	0.657	0.05	3.34784638764316e-38	MHB.2	wnt1
cacnb3b	2.18226601639016e-41	0.62397135889934	0.429	0.017	3.99594730261203e-37	MHB.2	cacnb3b
pax7a1	5.25406895312926e-41	1.5928676988065	0.771	0.079	9.62072566007499e-37	MHB.2	pax7a
mrtfbb	6.24563559291878e-39	1.30645612099389	0.629	0.052	1.14363833341936e-34	MHB.2	mrtfbb
wnt8b2	1.5455166522151e-28	1.64355346359197	0.971	0.225	2.82999554187108e-24	MHB.2	wnt8b
ackr3a	5.83194992598246e-25	0.389489655388699	0.314	0.017	1.06788835094665e-20	MHB.2	ackr3a
arf3a	1.89019870365907e-23	0.364628132573789	0.286	0.015	3.46114284627012e-19	MHB.2	arf3a
wnt31	7.31062441277368e-23	2.0010803467937	0.971	0.365	1.33864843622299e-18	MHB.2	wnt3
en2b1	7.82121583274679e-22	1.30044359822922	0.686	0.12	1.43214283113426e-17	MHB.2	en2b
her11	5.96389741701169e-21	0.54459848971325	0.257	0.014	1.09204925602901e-16	MHB.2	her11
esamb1	1.81839171390974e-20	0.369269514724658	0.229	0.011	3.32965706734013e-16	MHB.2	esamb
en2a	2.03403127865681e-20	0.494220110873591	0.229	0.011	3.72451467434849e-16	MHB.2	en2a
tle3b2	8.35890722521428e-20	1.14336303278944	0.8	0.198	1.53059950200899e-15	MHB.2	tle3b
lmx1bb1	1.34928420086056e-18	1.65283170490441	0.829	0.223	2.47067430019577e-14	MHB.2	lmx1bb
wnt3a	2.17142332166249e-18	1.08654564732491	0.6	0.114	3.97609324429619e-14	MHB.2	wnt3a
rbm33b	1.80662151917106e-15	0.412193456272498	0.257	0.022	3.30810466375413e-11	MHB.2	rbm33b
efna5b	4.54319137573355e-15	0.380290718542235	0.286	0.028	8.3190377281057e-11	MHB.2	efna5b
cdon1	1.13473543504678e-14	1.31313776781276	0.943	0.477	2.07781405511416e-10	MHB.2	cdon
mapk12	1.11737727357053e-13	1.1761394750392	0.8	0.299	2.04602952563499e-09	MHB.2	mapk1
efna5a2	1.37248731633881e-13	0.984085609932297	0.943	0.439	2.513161524948e-09	MHB.2	efna5a
BX908388.32	1.52041453949815e-13	0.925366924303396	0.629	0.166	2.78403106327506e-09	MHB.2	BX908388.3
mab21l21	1.77434168965164e-13	0.377428038111821	0.286	0.032	3.24899706792111e-09	MHB.2	mab21l2
znrf32	1.03072532265234e-12	1.03467210764813	1	0.819	1.88736113830871e-08	MHB.2	znrf3
zfhx42	6.26462774209596e-12	1.12687864892355	0.971	0.736	1.14711598585519e-07	MHB.2	zfhx4
rapgef5b	9.55289461242597e-12	0.5427983552947	0.343	0.056	1.74923053248132e-07	MHB.2	rapgef5b
wls1	1.91692349845317e-11	1.0718521148652	0.743	0.303	3.51007861801759e-07	MHB.2	wls
si:dkey-246i14.3	3.19778119981945e-11	0.326519867265321	0.257	0.032	5.85545715498939e-07	MHB.2	si:dkey-246i14.3
vasna1	3.94418859913855e-11	0.500336413052646	0.314	0.048	7.2222037438826e-07	MHB.2	vasna
dab1b	1.12352896031457e-10	0.484437854287992	0.257	0.035	2.05729387923201e-06	MHB.2	dab1b
eif3ea1	1.33567088728127e-10	0.852387620464059	0.943	0.525	2.44574696170073e-06	MHB.2	eif3ea
ndst2b2	2.20951799967174e-10	0.723774956796044	0.8	0.301	4.04584840919892e-06	MHB.2	ndst2b
si:dkey-74k8.31	2.47636115375019e-10	0.275992831645425	0.229	0.027	4.53446490863197e-06	MHB.2	si:dkey-74k8.3
lmx1a	2.47770698754023e-10	0.363084317508452	0.171	0.015	4.53692926488491e-06	MHB.2	lmx1a
si:dkey-112m2.11	2.81703638468241e-10	0.798586138677426	0.343	0.063	5.15827532399197e-06	MHB.2	si:dkey-112m2.1
cnpy1	3.09010520980351e-10	0.32061476294333	0.229	0.028	5.6582916496712e-06	MHB.2	cnpy1
si:dkey-240h12.32	3.13524597197187e-10	0.510567794144238	0.4	0.083	5.74094889927768e-06	MHB.2	si:dkey-240h12.3
zfpm2b1	4.2930599537148e-10	0.305380249248169	0.229	0.028	7.86102208124717e-06	MHB.2	zfpm2b
igdcc32	1.28761406400642e-09	0.683960757599479	0.457	0.119	2.35775011260216e-05	MHB.2	igdcc3
dock11	2.44916510152346e-09	0.515336301671085	0.571	0.17	4.48466621739961e-05	MHB.2	dock11
col4a6	3.84298990303181e-09	0.903431103111465	0.971	0.634	7.03689881144154e-05	MHB.2	col4a6
kcnab1a	5.90452911053829e-09	0.943040798117632	0.543	0.17	0.000108117832543067	MHB.2	kcnab1a
elmsan1b1	8.51058108124539e-09	0.908369524534432	0.971	0.702	0.000155837250178684	MHB.2	elmsan1b
FQ311928.1	8.57831791093417e-09	0.690954779352369	0.429	0.109	0.000157077579267116	MHB.2	FQ311928.1
dmbx1a2	1.47647634969524e-08	0.467598577594429	0.314	0.062	0.000270357584392696	MHB.2	dmbx1a
rnpepl1	1.55375056998619e-08	0.297411815280331	0.171	0.02	0.000284507266870171	MHB.2	rnpepl1
tenm41	1.8085561489682e-08	0.851372681219832	1	0.761	0.000331164716437566	MHB.2	tenm4
zgc:771584	2.20483925392234e-08	0.894513237877381	0.829	0.427	0.000403728115785721	MHB.2	zgc:77158
flrt21	2.53691926814904e-08	0.279033285965476	0.2	0.027	0.00046453528719077	MHB.2	flrt2
mych2	3.18114636704544e-08	0.748138506085463	0.686	0.294	0.00058249971126969	MHB.2	mych
tmem1081	4.49068979124133e-08	0.786606556210606	0.829	0.397	0.000822290207674201	MHB.2	tmem108
igsf9a	4.93524687838842e-08	1.09230410431984	0.886	0.569	0.000903693055901703	MHB.2	igsf9a
pacsin1b	5.43160136281553e-08	0.291390213953304	0.343	0.075	0.000994580525545151	MHB.2	pacsin1b
pax51	5.52298305037238e-08	0.686577101144203	0.457	0.129	0.00101131342635369	MHB.2	pax5
syt5b1	5.53679534896949e-08	0.250439151820101	0.171	0.021	0.0010138425963498	MHB.2	syt5b
rspo21	6.23254082647289e-08	0.566237858923888	0.486	0.152	0.00114124055073545	MHB.2	rspo2
plxna1a4	9.06535695397037e-08	0.889585230896585	0.914	0.62	0.00165995751184151	MHB.2	plxna1a
si:ch211-161m3.4	1.07263112282814e-07	0.269931078858224	0.229	0.038	0.00196409484901061	MHB.2	si:ch211-161m3.4
emid11	1.55231892979063e-07	0.48452195928355	0.314	0.071	0.00284245119233962	MHB.2	emid1
neurod6a	1.62158632838451e-07	0.325216664902339	0.171	0.023	0.00296928672590488	MHB.2	neurod6a
il17rd2	1.94831581869405e-07	0.895623484419019	0.714	0.333	0.00356756109561067	MHB.2	il17rd
otx13	3.40488740363382e-07	0.43947806509049	0.371	0.099	0.00623468932479388	MHB.2	otx1
rorca1	4.55118102281759e-07	0.278357075481623	0.229	0.042	0.00833366757088128	MHB.2	rorca
foxp44	5.53127228166688e-07	0.639322424098947	0.971	0.895	0.0101283126749602	MHB.2	foxp4
hephl1a1	6.10519432662225e-07	0.668036927572901	0.571	0.23	0.011179221331478	MHB.2	hephl1a
gnai3	6.96766414762348e-07	0.318953853560337	0.286	0.064	0.0127584898207134	MHB.2	gnai3
emc23	7.94374224027621e-07	0.605452034406493	0.771	0.402	0.0145457864161698	MHB.2	emc2
slc1a3a1	8.24113692378636e-07	0.6000786137016	0.686	0.29	0.0150903458211452	MHB.2	slc1a3a
unc5b2	8.36851244998324e-07	0.868453059308544	0.743	0.36	0.0153235831471643	MHB.2	unc5b
pwp2h1	8.87188646790596e-07	0.661870486426938	0.829	0.469	0.0162453113113826	MHB.2	pwp2h
phc2b	9.2972048880517e-07	0.408359374219753	0.4	0.119	0.0170241118705115	MHB.2	phc2b
klf12b	9.67762836203595e-07	0.765971733808494	0.571	0.247	0.017720705293724	MHB.2	klf12b
TMEM132D	1.27259044310586e-06	0.30561087750234	0.257	0.056	0.0233024036037114	MHB.2	TMEM132D
gli2a5	1.41548598175896e-06	0.702173296823358	1	0.868	0.0259189638119884	MHB.2	gli2a
pcloa	1.42666614236087e-06	0.328292774896926	0.143	0.019	0.0261236837327698	MHB.2	pcloa
surf6	1.62264166319716e-06	0.30583172634179	0.314	0.08	0.0297121914948032	MHB.2	surf6
sash1a1	1.69302150705828e-06	0.681636106055195	0.771	0.428	0.0310009168157442	MHB.2	sash1a
wu:fi36a101	2.00863397902327e-06	0.463981081105928	0.486	0.166	0.0367800967898951	MHB.2	wu:fi36a10
srprb	2.52541588435753e-06	0.304622730175429	0.543	0.19	0.0462428902584707	MHB.2	srprb
ciao1	3.32134332127817e-06	0.279165625096963	0.286	0.07	0.0608171175559245	MHB.2	ciao1
her8a	3.62454119196148e-06	0.535174255280472	0.686	0.311	0.0663689737660066	MHB.2	her8a
HOOK3	4.61612909468886e-06	0.291390213953304	0.314	0.084	0.0845259398528477	MHB.2	HOOK3
dvl3b	5.35515544799915e-06	0.592440929082672	0.457	0.176	0.0980582514083125	MHB.2	dvl3b
PKN2	5.90208928849718e-06	0.334000927187937	0.343	0.099	0.108073156961672	MHB.2	PKN2
rfx41	6.08439184251731e-06	0.591194454432671	1	0.819	0.111411299028334	MHB.2	rfx4
cachd11	7.35121818203462e-06	0.751413638118324	0.914	0.728	0.134608156131236	MHB.2	cachd1
gli31	7.72719230401712e-06	0.639921216216698	0.971	0.902	0.141492618278857	MHB.2	gli3
gart	8.20408132771553e-06	0.398489653639651	0.429	0.152	0.150224933191799	MHB.2	gart
pdgfaa.13	9.94797825902046e-06	0.253017695921878	0.343	0.098	0.182157429900924	MHB.2	pdgfaa.1
nop561	1.04264087568125e-05	0.467635814680417	1	0.669	0.190917970745993	MHB.2	nop56
col15a1b	1.04786405475208e-05	0.777322658145022	0.543	0.234	0.191874387065653	MHB.2	col15a1b
larp4ab	1.35611145770083e-05	0.48595249488999	0.543	0.233	0.248317569019599	MHB.2	larp4ab
tnfrsf19	1.4111550957947e-05	0.552225714309157	0.543	0.236	0.258396609590968	MHB.2	tnfrsf19
pou3f3b3	1.43768450333132e-05	0.501000754249328	0.657	0.314	0.263254409404997	MHB.2	pou3f3b
efna3b	1.45321296173076e-05	0.715297676868205	0.714	0.411	0.266097825422519	MHB.2	efna3b
pdgfbb3	1.58307050288459e-05	0.313618986976956	0.429	0.141	0.289876039783198	MHB.2	pdgfbb
pou2f2a.13	1.96419218169499e-05	0.804204931633954	0.657	0.316	0.35966323039017	MHB.2	pou2f2a.1
ivns1abpa	2.01909914394891e-05	0.414225480263081	0.371	0.123	0.369717244248484	MHB.2	ivns1abpa
hk2	2.04329199060178e-05	0.558884017343841	0.571	0.249	0.374147196399092	MHB.2	hk2
pfkfb1	2.15900763559705e-05	0.325875279404025	0.314	0.094	0.395335888154176	MHB.2	pfkfb1
mllt101	2.25335400107317e-05	0.599574496607185	0.943	0.796	0.412611651136509	MHB.2	mllt10
lef12	2.30987524044908e-05	0.494565625194699	0.429	0.162	0.42296125527863	MHB.2	lef1
lcor	2.42198459108257e-05	0.342372488633055	0.343	0.109	0.443489598473129	MHB.2	lcor
gtpbp4	2.42897758240186e-05	0.336305475648376	0.571	0.242	0.444770085113604	MHB.2	gtpbp4
kif5c4	2.44400524548671e-05	0.538419914784126	0.343	0.111	0.447521800501071	MHB.2	kif5c
pdgfaa3	3.01935082505884e-05	0.286692572526029	0.343	0.106	0.552873329576524	MHB.2	pdgfaa
bmper	3.26209778390884e-05	0.2565587582	0.143	0.024	0.597322725211547	MHB.2	bmper
slc29a1a2	3.39442388236463e-05	0.426309548462589	0.6	0.282	0.621552957099788	MHB.2	slc29a1a
tenm32	3.40308938967444e-05	0.572598990713245	0.914	0.661	0.623139698143287	MHB.2	tenm3
boc3	3.40881025574894e-05	0.67940666658972	0.886	0.74	0.624187245930189	MHB.2	boc
lmx1ba1	3.91631782224789e-05	0.647729633841021	0.343	0.118	0.717116956431811	MHB.2	lmx1ba
gpc5a	3.95661642892289e-05	0.473619584763836	0.229	0.058	0.724496034300071	MHB.2	gpc5a
itih6	4.01009590403199e-05	0.259150406215532	0.229	0.057	0.734288660987298	MHB.2	itih6
myo9aa	4.25744670721051e-05	0.742000470407677	0.714	0.412	0.779581066557317	MHB.2	myo9aa
col18a1a1	4.60486618459592e-05	0.691481478592788	0.943	0.714	0.843197047061359	MHB.2	col18a1a
cpm1	5.00764610263014e-05	0.448477789471327	0.4	0.149	0.916950077852605	MHB.2	cpm
nudt141	5.09412898269246e-05	0.33035686221848	0.4	0.145	0.932785958020817	MHB.2	nudt14
otx2a4	5.15595681064277e-05	0.347206792334862	0.229	0.058	0.944107251596798	MHB.2	otx2a
pax2a1	6.14886415295571e-05	0.939670462332894	0.486	0.209	1	MHB.2	pax2a
plvapb	6.4393628156779e-05	0.272420050473771	0.229	0.059	1	MHB.2	plvapb
tfr1b	6.64860953473967e-05	0.257492282477924	0.286	0.085	1	MHB.2	tfr1b
fam189a11	7.10854737986043e-05	0.553526807174334	0.4	0.152	1	MHB.2	fam189a1
ptprk	7.27857361072941e-05	0.430360168926673	0.486	0.214	1	MHB.2	ptprk
twistnb1	8.40717604060803e-05	0.318724120477443	0.371	0.133	1	MHB.2	twistnb
ptprnb3	8.83889715001599e-05	0.581312008977348	0.743	0.463	1	MHB.2	ptprnb
slc26a5	9.60682947432915e-05	0.367782647200025	0.286	0.092	1	MHB.2	slc26a5
commd1	0.00010592055570694	0.287308676326151	0.2	0.05	1	MHB.2	commd1
atxn1a	0.000106073035653543	0.259884415410144	0.286	0.085	1	MHB.2	atxn1a
fbl	0.000108601207899613	0.354202196473906	0.6	0.291	1	MHB.2	fbl
ephb4b1	0.000109529653695182	0.460417402782853	0.429	0.19	1	MHB.2	ephb4b
myo1ca	0.000111245603385769	0.279165625096963	0.229	0.062	1	MHB.2	myo1ca
mtrr1	0.000113648201449615	0.356015342798524	0.4	0.152	1	MHB.2	mtrr
srebf1	0.000115423535201089	0.36595271877936	0.457	0.189	1	MHB.2	srebf1
MGARP	0.000118805089036045	0.279845157141032	0.2	0.05	1	MHB.2	MGARP
agrn	0.000125255142002027	0.662574507671418	0.971	0.875	1	MHB.2	agrn
lamb1a3	0.000129893117119346	0.359280691401562	0.571	0.266	1	MHB.2	lamb1a
zmp:0000000624	0.000132094923491124	0.317430211147768	0.314	0.106	1	MHB.2	zmp:0000000624
eif1axb	0.000132114727821898	0.463675277801212	0.6	0.334	1	MHB.2	eif1axb
prmt7	0.000135227692554596	0.305291108709917	0.371	0.138	1	MHB.2	prmt7
jph3	0.000136371465212949	0.453403801021798	0.286	0.096	1	MHB.2	jph3
pcdh192	0.000140129039499859	0.567824553352915	0.943	0.726	1	MHB.2	pcdh19
vcpkmt	0.000140678553964559	0.297540266069793	0.286	0.092	1	MHB.2	vcpkmt
efhd2	0.000142292910271216	0.27141192182838	0.286	0.091	1	MHB.2	efhd2
otx2b2	0.000146852016963443	0.265032962952418	0.2	0.05	1	MHB.2	otx2b
SAMD51	0.000151015731609426	0.340480537172217	0.286	0.093	1	MHB.2	SAMD5
camsap31	0.000154064525476093	0.413240609414786	0.371	0.143	1	MHB.2	camsap3
mybbp1a1	0.000154830023205595	0.450957073533787	0.629	0.339	1	MHB.2	mybbp1a
meis1b1	0.0001634265405832	0.573880565795261	0.886	0.611	1	MHB.2	meis1b
FO704750.1	0.000167262092051117	0.410664367585753	0.4	0.168	1	MHB.2	FO704750.1
hnrnpl2	0.000179146878201516	0.362222316326284	0.686	0.364	1	MHB.2	hnrnpl2
rbms1a	0.000186506393905706	0.818732312049755	0.629	0.386	1	MHB.2	rbms1a
fastkd1	0.000188005823301177	0.265032962952418	0.229	0.064	1	MHB.2	fastkd1
dph1	0.000203151509306157	0.516017367731982	0.543	0.284	1	MHB.2	dph1
cxxc5a2	0.000206754399858535	0.560354885288012	0.6	0.317	1	MHB.2	cxxc5a
si:dkey-239h2.31	0.000208719393416608	0.469330458624669	0.8	0.515	1	MHB.2	si:dkey-239h2.3
myd88	0.000213600268869491	0.266909726882987	0.171	0.04	1	MHB.2	myd88
si:ch211-156l18.8	0.000221044713747302	0.300037762566815	0.229	0.066	1	MHB.2	si:ch211-156l18.8
cbx8a	0.000232647411126975	0.261261690016786	0.343	0.125	1	MHB.2	cbx8a
exosc5	0.000235991413035069	0.342994541047947	0.4	0.163	1	MHB.2	exosc5
nepro	0.000252868834044454	0.334370073569481	0.286	0.096	1	MHB.2	nepro
ppat	0.00026305381721847	0.305077193887137	0.343	0.129	1	MHB.2	ppat
gabbr1a1	0.000273946045542767	0.309034290026712	0.286	0.096	1	MHB.2	gabbr1a
cnn2	0.000274158853827744	0.459333077259513	0.571	0.298	1	MHB.2	cnn2
dnajb12a	0.000287725500691791	0.419913733327163	0.457	0.207	1	MHB.2	dnajb12a
hmcn2.12	0.000295882125710982	0.296384620476603	0.543	0.244	1	MHB.2	hmcn2.1
bop11	0.0003164871403613	0.493451359805546	0.771	0.518	1	MHB.2	bop1
bcor1	0.000321723680219529	0.257768095475283	0.429	0.175	1	MHB.2	bcor
tiam2a1	0.000350127688544449	0.463872961419072	0.914	0.705	1	MHB.2	tiam2a
chd4b	0.000362174604191625	0.459564494072886	1	0.847	1	MHB.2	chd4b
dgkza	0.000371811581174371	0.359134066945671	0.371	0.153	1	MHB.2	dgkza
lifra1	0.00040613925875674	0.333305484879514	0.543	0.266	1	MHB.2	lifra
nrxn3a1	0.000411370630529349	0.765971733808494	0.429	0.209	1	MHB.2	nrxn3a
eya13	0.000432671770692426	0.370609637893051	0.343	0.133	1	MHB.2	eya1
trmt61a1	0.000432997329103329	0.470443120968119	0.629	0.346	1	MHB.2	trmt61a
nmd3	0.000435253947864691	0.280622157316479	0.229	0.07	1	MHB.2	nmd3
macrod2	0.000444872438475931	0.578464633679529	0.457	0.239	1	MHB.2	macrod2
map3k221	0.000451821411256385	0.526245200838024	0.314	0.125	1	MHB.2	map3k22
fzd101	0.000453002329737158	0.338280300294806	0.429	0.189	1	MHB.2	fzd10
ntmt1	0.000454697501975666	0.276499129261041	0.314	0.117	1	MHB.2	ntmt1
usp28	0.000459721522537471	0.30644144461848	0.314	0.115	1	MHB.2	usp28
rpl23a	0.000513910870910167	0.291881406115976	0.829	0.495	1	MHB.2	rpl23a
phf12b	0.000519975202817419	0.302876125796373	0.4	0.174	1	MHB.2	phf12b
elf1	0.000526853921463974	0.356837732075588	0.571	0.287	1	MHB.2	elf1
cct8	0.000538661160224008	0.42349492513778	0.571	0.329	1	MHB.2	cct8
nhsl23	0.000544433506605005	0.298621216844062	0.286	0.102	1	MHB.2	nhsl2
ttf1	0.000546891020246352	0.364575772799494	0.486	0.24	1	MHB.2	ttf1
lrwd1	0.000549269123640793	0.29049240134054	0.286	0.104	1	MHB.2	lrwd1
plekha1a	0.0005845931374552	0.258713301585881	0.286	0.102	1	MHB.2	plekha1a
pfn2l	0.000610671517678145	0.294862883449636	0.543	0.267	1	MHB.2	pfn2l
dync1i2a	0.000636941963156054	0.369466752409139	0.4	0.169	1	MHB.2	dync1i2a
cylda	0.000639303379705321	0.255906501010107	0.286	0.102	1	MHB.2	cylda
CU459056.11	0.000664262524637108	0.458496370487177	0.629	0.374	1	MHB.2	CU459056.1
trmt11	0.000668659442267466	0.323541547104985	0.429	0.198	1	MHB.2	trmt11
palld1	0.000694773815613685	0.508819060199754	0.914	0.65	1	MHB.2	palld
CDK18	0.000695847591120323	0.322147099827576	0.114	0.023	1	MHB.2	CDK18
pinx1	0.0007388561205561	0.464096185160952	0.457	0.216	1	MHB.2	pinx1
dnaja1	0.000807271993630439	0.352369340511398	0.629	0.356	1	MHB.2	dnaja1
flrt32	0.00083900620790883	0.425058086366195	0.543	0.313	1	MHB.2	flrt3
carf	0.00084751560542101	0.316027493447678	0.343	0.142	1	MHB.2	carf
fras13	0.000863240698587395	0.495440715093931	0.514	0.257	1	MHB.2	fras1
adcy6b	0.000960401734930921	0.259150406215533	0.2	0.061	1	MHB.2	adcy6b
mrps35	0.000972790093317411	0.257492282477924	0.229	0.075	1	MHB.2	mrps35
aff22	0.00100644033816239	0.715809293537741	0.629	0.435	1	MHB.2	aff2
prmt1	0.00101844176302995	0.389267059422991	0.686	0.424	1	MHB.2	prmt1
coq8aa1	0.001024098045514	0.318175960026255	0.6	0.327	1	MHB.2	coq8aa
lrpprc1	0.00108215299331923	0.390666294340434	0.571	0.333	1	MHB.2	lrpprc
FQ311908.1	0.00110532689289326	0.402241788500759	0.343	0.153	1	MHB.2	FQ311908.1
klhdc4	0.0011272685489983	0.390218391498932	0.4	0.197	1	MHB.2	klhdc4
rsl1d1	0.00115233282708773	0.34327232963856	0.429	0.209	1	MHB.2	rsl1d1
si:dkey-102m7.31	0.00115791215220601	0.331375457781114	0.714	0.427	1	MHB.2	si:dkey-102m7.3
eprs1	0.00127456668210409	0.293717331722589	0.429	0.199	1	MHB.2	eprs1
numbl	0.00127569710791196	0.361388026847554	0.686	0.43	1	MHB.2	numbl
jag2b2	0.00130984594247384	0.449778882336505	1	0.91	1	MHB.2	jag2b
cyth1b2	0.00131805592248262	0.517579571502265	0.6	0.364	1	MHB.2	cyth1b
phf3	0.00132709074575061	0.491599058031132	0.486	0.237	1	MHB.2	phf3
tead1a1	0.00145447652838362	0.611611713498498	0.971	0.87	1	MHB.2	tead1a
gas2a	0.0014778036453002	0.34577483684173	0.2	0.062	1	MHB.2	gas2a
arid5b1	0.0015019959316552	0.445973666019531	0.486	0.264	1	MHB.2	arid5b
sdc22	0.00151313494904715	0.410664367585753	0.4	0.197	1	MHB.2	sdc2
gcn11	0.00152759939365554	0.371641468658678	0.6	0.351	1	MHB.2	gcn1
si:dkey-154b15.1	0.00154052314148087	0.283198963473306	0.543	0.287	1	MHB.2	si:dkey-154b15.1
hprt1	0.00154692016854903	0.271845819426882	0.314	0.129	1	MHB.2	hprt1
pdcd111	0.0015507894210376	0.358246148647915	0.629	0.393	1	MHB.2	pdcd11
cdh1	0.00157000665306553	0.273716688589714	0.257	0.095	1	MHB.2	cdh1
jak11	0.00163979515807145	0.46940948164399	0.857	0.683	1	MHB.2	jak1
fgfr1b1	0.00172924778781795	0.386002313351484	0.943	0.855	1	MHB.2	fgfr1b
rpl121	0.00173170939370977	0.450865529065918	0.8	0.605	1	MHB.2	rpl12
ror11	0.00175307098609041	0.56661088189864	0.571	0.333	1	MHB.2	ror1
crb2a5	0.00175944797236556	0.538419914784126	0.914	0.698	1	MHB.2	crb2a
cbx7a	0.00177567509799952	0.437491005933345	0.686	0.416	1	MHB.2	cbx7a
jarid2b	0.0017860022391683	0.446861324270409	0.971	0.917	1	MHB.2	jarid2b
knop1	0.00180806667653272	0.396470486002999	0.629	0.373	1	MHB.2	knop1
ankrd10b1	0.00192727081815697	0.41416181182198	0.457	0.255	1	MHB.2	ankrd10b
tmem169a	0.00194520237366186	0.253105150535967	0.286	0.115	1	MHB.2	tmem169a
oxsr1a	0.00204180065402094	0.370591854177393	0.6	0.348	1	MHB.2	oxsr1a
zhx2a	0.00205579285665072	0.37336066851363	0.657	0.386	1	MHB.2	zhx2a
si:dkey-12j5.11	0.00215063543596031	0.424136487288235	0.714	0.521	1	MHB.2	si:dkey-12j5.1
gria3b1	0.00220740914498848	0.398718416827459	0.2	0.067	1	MHB.2	gria3b
stard71	0.00225925136884598	0.272327478043383	0.286	0.118	1	MHB.2	stard7
ctps1a	0.00226542196457973	0.460417402782853	0.8	0.642	1	MHB.2	ctps1a
plxdc22	0.00228335633347868	0.578092346126104	0.829	0.673	1	MHB.2	plxdc2
sorl1	0.00230071327740368	0.366986291390175	0.429	0.215	1	MHB.2	sorl1
eif2s3	0.00233501604154159	0.355673297907968	0.571	0.323	1	MHB.2	eif2s3
cep1311	0.00239354695396355	0.397973852761476	0.714	0.462	1	MHB.2	cep131
adar	0.00239857824955819	0.263412867284256	0.343	0.153	1	MHB.2	adar
gnl3	0.00249992123450676	0.338729693461105	0.514	0.286	1	MHB.2	gnl3
nhsl1b1	0.00270182740153723	0.446617891579431	0.857	0.655	1	MHB.2	nhsl1b
ecpas1	0.00283398576885782	0.304408410180845	0.371	0.177	1	MHB.2	ecpas
caskin1	0.00294472039704734	0.374444179673	0.543	0.294	1	MHB.2	caskin1
nanos1	0.00301976727532698	0.274804830721165	0.171	0.054	1	MHB.2	nanos1
stat3	0.00302627480869165	0.402023601403877	1	0.954	1	MHB.2	stat3
strip1	0.00303671944603046	0.251767294644294	0.229	0.085	1	MHB.2	strip1
pax7b	0.00322279976666399	0.414225480263081	0.257	0.105	1	MHB.2	pax7b
zgc:153867	0.00323816825096405	0.318281704907688	0.514	0.294	1	MHB.2	zgc:153867
plce1	0.00330975171704884	0.47239908391986	0.486	0.281	1	MHB.2	plce1
inavab	0.00334302838161628	0.403313890615257	0.571	0.35	1	MHB.2	inavab
dlgap4a	0.00344182766455394	0.257942263390267	0.371	0.169	1	MHB.2	dlgap4a
csrnp1b1	0.00348187035288771	0.266783974427829	0.286	0.118	1	MHB.2	csrnp1b
canx	0.0035532389266728	0.349906099753228	0.857	0.718	1	MHB.2	canx
sgk1	0.00360137866067678	0.350792911608355	0.371	0.18	1	MHB.2	sgk1
CU929160.1	0.00365032506409381	0.273553182606551	0.343	0.157	1	MHB.2	CU929160.1
cux1a2	0.00372010944646564	0.272790399607082	0.629	0.366	1	MHB.2	cux1a
paqr3a	0.00376376747537121	0.333305484879514	0.314	0.144	1	MHB.2	paqr3a
pou3f3a1	0.00382143554925936	0.311529609708084	0.486	0.268	1	MHB.2	pou3f3a
ece2a	0.00394850090703544	0.2992322509047	0.514	0.294	1	MHB.2	ece2a
cct7	0.00421591971235455	0.252954462811005	0.657	0.39	1	MHB.2	cct7
CR356242.11	0.00421702889059362	0.371237680405352	0.257	0.104	1	MHB.2	CR356242.1
kbtbd8	0.0042508352387295	0.340774155783364	0.371	0.19	1	MHB.2	kbtbd8
elac21	0.00427400094478942	0.251706512480822	0.257	0.104	1	MHB.2	elac2
tra2b	0.00433586698136843	0.311297341535281	0.486	0.275	1	MHB.2	tra2b
celf5a	0.00468273058647241	0.430640821595759	0.2	0.073	1	MHB.2	celf5a
ube2g1b	0.00474094697505541	0.28208016152434	0.314	0.148	1	MHB.2	ube2g1b
dusp6	0.00486347439236985	0.26860514541481	0.457	0.246	1	MHB.2	dusp6
wdr75	0.00502263234508393	0.336443330001773	0.486	0.298	1	MHB.2	wdr75
ip6k2b	0.00506240272786634	0.347709569889965	0.4	0.2	1	MHB.2	ip6k2b
dtx4a2	0.00506827668877952	0.487037636002368	0.686	0.485	1	MHB.2	dtx4a
cdkn1ca1	0.00541848332486307	0.305291108709917	0.286	0.128	1	MHB.2	cdkn1ca
capn15	0.0054352692912423	0.310649313721111	0.314	0.148	1	MHB.2	capn15
sgms1	0.00545813207378129	0.258713301585881	0.229	0.091	1	MHB.2	sgms1
wdr431	0.00567956532218888	0.274947598781273	0.543	0.329	1	MHB.2	wdr43
rpf2	0.00576611227618434	0.251706512480822	0.257	0.108	1	MHB.2	rpf2
adam8b	0.00588133265372589	0.304622730175429	0.2	0.072	1	MHB.2	adam8b
raly	0.00607126500562622	0.302931835835995	0.171	0.059	1	MHB.2	raly
