	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
si:dkey-103i16.61	0.00137167514246936	0.743447862454562	0.172	0.078	1	SC	si:dkey-103i16.6
ncaph	0.00141487884307785	0.4965767533933	0.322	0.179	1	SC	ncaph
ctdspl2a2	0.00142562295521762	0.561614375915496	0.379	0.226	1	SC	ctdspl2a
RALGDS	0.00144222401804345	0.324736967661866	0.552	0.351	1	SC	RALGDS
mark1	0.00145552690949445	0.560942853654954	0.103	0.036	1	SC	mark1
nup372	0.00151601887314649	0.54753335296979	0.264	0.139	1	SC	nup37
timp2a	0.00152381053771179	0.699396765699226	0.115	0.043	1	SC	timp2a
malrd11	0.00153120004253491	0.653847103498663	0.287	0.16	1	SC	malrd1
nrarpb3	0.00153161027400326	0.51495214145767	0.448	0.286	1	SC	nrarpb
mast3b1	0.0015380214453382	0.749406324802733	0.287	0.16	1	SC	mast3b
gli2a1	0.00154532061345359	0.276490624130127	0.92	0.783	1	SC	gli2a
zdhhc141	0.00161463150905788	0.66311075209525	0.391	0.254	1	SC	zdhhc14
gins1	0.00163293220952568	0.739009392240076	0.184	0.086	1	SC	gins1
slc7a6os	0.00165390089962966	0.604918425052555	0.23	0.115	1	SC	slc7a6os
washc4	0.00168821255031362	0.748082797534856	0.253	0.134	1	SC	washc4
rassf2a2	0.00173010342977411	0.614097352323963	0.54	0.396	1	SC	rassf2a
ttyh3a1	0.00175740611150812	0.597901333666313	0.586	0.457	1	SC	ttyh3a
zgc:173552.5	0.00176171922868599	0.535937025596039	0.115	0.043	1	SC	zgc:173552.5
puf60a1	0.0018005615358705	0.460176248443211	0.667	0.522	1	SC	puf60a
scamp5a	0.00180680618314586	0.481212512327093	0.207	0.099	1	SC	scamp5a
cyb5a	0.00181244021195587	0.448700886697414	0.31	0.171	1	SC	cyb5a
hook21	0.00182534392271465	0.66508804558128	0.149	0.064	1	SC	hook2
hif1ab	0.00183407387542964	0.663960677289095	0.425	0.298	1	SC	hif1ab
si:dkey-117n7.52	0.00185125077331505	0.60890091806921	0.149	0.063	1	SC	si:dkey-117n7.5
zgc:85858	0.00191169618310533	0.975417275648882	0.138	0.059	1	SC	zgc:85858
si:ch211-212k18.53	0.00191482397291897	0.655192606615661	0.437	0.283	1	SC	si:ch211-212k18.5
znf710a2	0.00191894506956357	0.568485819042329	0.402	0.252	1	SC	znf710a
si:ch211-188f17.11	0.00192496180889634	0.585268776713629	0.115	0.043	1	SC	si:ch211-188f17.1
gfra1a	0.00194775806361497	0.314544883721558	0.184	0.083	1	SC	gfra1a
spc251	0.00198866475010131	0.540401514952167	0.172	0.078	1	SC	spc25
cep55l1	0.00200004938494298	0.685030299737885	0.126	0.05	1	SC	cep55l
CU928117.1	0.0020008378075939	0.418376055198051	0.402	0.243	1	SC	CU928117.1
stmn1a	0.00202844857000439	0.631331330107738	0.161	0.071	1	SC	stmn1a
zmynd81	0.00204215270588277	0.662265235424746	0.322	0.191	1	SC	zmynd8
nkx6.1	0.002067486662801	0.722197636030198	0.103	0.037	1	SC	nkx6.1
mcmbp	0.00211959256337071	0.64248951283059	0.184	0.087	1	SC	mcmbp
zgc:66472	0.00212076781389586	0.51754415631631	0.264	0.141	1	SC	zgc:66472
si:ch211-230g15.5	0.00213414012519442	0.49733049682275	0.115	0.043	1	SC	si:ch211-230g15.5
col11a1b1	0.00218972047441552	0.805736875906673	0.241	0.127	1	SC	col11a1b
si:dkey-253i9.4	0.00219012251031623	0.703227811922543	0.391	0.246	1	SC	si:dkey-253i9.4
tprn3	0.00224261348821342	0.735824941231447	0.264	0.145	1	SC	tprn
chd4a1	0.00226778513934544	0.61761057810962	0.586	0.443	1	SC	chd4a
clip21	0.00228439394192498	0.538096058623253	0.402	0.26	1	SC	clip2
pex7	0.0023146065679302	0.443829407009017	0.195	0.092	1	SC	pex7
adarb2	0.00233215456560898	0.398974937859558	0.253	0.132	1	SC	adarb2
znf106a	0.00235715716801682	0.57377263253133	0.379	0.236	1	SC	znf106a
pfkfb33	0.00241675472446349	0.56505995605208	0.287	0.159	1	SC	pfkfb3
si:dkey-205h13.11	0.00246789307916374	0.734316883485233	0.31	0.18	1	SC	si:dkey-205h13.1
zbtb40	0.00257227731357157	0.609901577061423	0.184	0.088	1	SC	zbtb40
selenon	0.00257626897455411	0.580130202264878	0.253	0.137	1	SC	selenon
rnf121	0.00260364561555036	0.688130054468042	0.115	0.045	1	SC	rnf121
cep290	0.0026419919746792	0.74276744256797	0.333	0.207	1	SC	cep290
pdlim41	0.00267987435373203	0.601182377601708	0.264	0.146	1	SC	pdlim4
ankrd111	0.00270175191164042	0.348673887757343	0.885	0.811	1	SC	ankrd11
cox102	0.00274422342825492	0.587834393079139	0.333	0.202	1	SC	cox10
hs3st3b1b4	0.00275492300565295	0.775060213134575	0.483	0.341	1	SC	hs3st3b1b
tbl1xr1a	0.00275600494435463	0.376842340246426	0.816	0.702	1	SC	tbl1xr1a
phf12a	0.00287280663180507	0.602591175323066	0.322	0.19	1	SC	phf12a
lsm31	0.00290102248560703	0.545763770360083	0.276	0.155	1	SC	lsm3
rsf1b.1	0.00290245537606758	0.572202086256832	0.322	0.192	1	SC	rsf1b.1
tardbpl1	0.00291923805990556	0.49337909254072	0.701	0.574	1	SC	tardbpl
asxl2	0.00294891387325683	0.671393265358707	0.103	0.038	1	SC	asxl2
srgap32	0.00295326782648802	0.45297092281114	0.586	0.41	1	SC	srgap3
ldb1b1	0.0030038696105131	0.457918460507624	0.345	0.206	1	SC	ldb1b
rcor2	0.00300805049962384	0.614369615270115	0.368	0.235	1	SC	rcor2
sv2a	0.00301151329217976	0.814256485006707	0.126	0.053	1	SC	sv2a
nrp1a1	0.00303209791917348	0.579652516646374	0.402	0.26	1	SC	nrp1a
zbtb7a1	0.00304674717918731	0.667961543852668	0.149	0.067	1	SC	zbtb7a
zgc:193790	0.00305535857210577	0.550882135618332	0.126	0.052	1	SC	zgc:193790
gpm6bb1	0.00305841084326509	0.50345387756716	0.402	0.253	1	SC	gpm6bb
fosl1a1	0.00314036285504249	0.526109599592841	0.471	0.319	1	SC	fosl1a
cers61	0.00315519863495782	0.533940166978515	0.126	0.052	1	SC	cers6
slf1	0.00320390104945533	0.723565054777077	0.115	0.045	1	SC	slf1
cngb1b1	0.003208334750232	0.822040619648013	0.195	0.099	1	SC	cngb1b
uqcc1	0.00321986414879974	0.574541549091867	0.207	0.105	1	SC	uqcc1
ipo113	0.00322365778809309	0.381320973317065	0.69	0.533	1	SC	ipo11
mtmr10	0.00324472527391839	0.597591817730326	0.172	0.081	1	SC	mtmr10
crkl	0.00329330767719762	0.647697629878695	0.276	0.157	1	SC	crkl
si:ch73-266f23.1	0.00334305728910215	0.574855919955011	0.126	0.052	1	SC	si:ch73-266f23.1
dnah2	0.00349058360192656	0.778605766243024	0.207	0.11	1	SC	dnah2
nus1	0.00352048811107212	0.683052255668819	0.471	0.368	1	SC	nus1
ift52	0.0035399262925259	0.581973644048855	0.138	0.06	1	SC	ift52
kif20a2	0.00361843645308471	0.587875821083584	0.506	0.349	1	SC	kif20a
ctdp14	0.00368464074986191	0.5291863956406	0.77	0.706	1	SC	ctdp1
timm17a	0.00372550281214953	0.502073199704401	0.103	0.039	1	SC	timm17a
CABZ01062996.11	0.00376127714717283	0.719146295540761	0.126	0.053	1	SC	CABZ01062996.1
si:ch211-214e3.5	0.00379343248026972	0.699253597871453	0.138	0.061	1	SC	si:ch211-214e3.5
atad22	0.00380559263789503	0.660016645441978	0.322	0.194	1	SC	atad2
fosaa1	0.00381878122219319	0.547575334411438	0.138	0.06	1	SC	fosaa
CABZ01037298.11	0.00384974086245657	0.664512057191766	0.287	0.171	1	SC	CABZ01037298.1
met2	0.00390370659792984	0.436704701599593	0.253	0.14	1	SC	met
ptmaa1	0.00390763329145052	0.670821226992795	0.494	0.368	1	SC	ptmaa
tpm4a	0.00390950154521151	0.291252538677022	0.839	0.689	1	SC	tpm4a
capn9	0.00391660084074725	0.764933831634565	0.126	0.054	1	SC	capn9
dpp9	0.00393648784430391	0.624918599719269	0.299	0.175	1	SC	dpp9
smad7	0.00393792206729804	0.567193279155051	0.138	0.06	1	SC	smad7
BX323459.2	0.00399253597632726	0.728194266844221	0.207	0.109	1	SC	BX323459.2
unc119b1	0.00399659653646305	0.738865136800772	0.207	0.11	1	SC	unc119b
ninl1	0.00407241525857125	0.617004452187186	0.287	0.17	1	SC	ninl
epha3	0.00416407586237509	0.514199656805971	0.126	0.053	1	SC	epha3
tacc3	0.00416559707813393	0.673868620142503	0.414	0.284	1	SC	tacc3
phf21ab2	0.00421728073989011	0.563182149573948	0.46	0.321	1	SC	phf21ab
lifrb1	0.00426162894761029	1.05980920570628	0.138	0.063	1	SC	lifrb
tox22	0.0043551505613308	0.562514077423598	0.448	0.311	1	SC	tox2
cds1	0.00439102601940131	0.629335993614564	0.184	0.09	1	SC	cds1
tmie	0.00439667941292761	0.335696047509871	0.126	0.052	1	SC	tmie
mapre3a2	0.0043975924315289	0.453586062143013	0.126	0.053	1	SC	mapre3a
ccdc88c3	0.00444049463300872	0.493874735158875	0.54	0.387	1	SC	ccdc88c
rai14	0.00447761261388741	0.467451250695023	0.368	0.226	1	SC	rai14
pbk	0.0045110325658539	0.502782865522916	0.115	0.047	1	SC	pbk
cbfa2t21	0.00454924716834087	0.423916172420986	0.402	0.262	1	SC	cbfa2t2
tet34	0.00460797201725432	0.410158230438078	0.736	0.585	1	SC	tet3
atg12	0.00463689357816036	0.550787668480666	0.149	0.068	1	SC	atg12
nfr	0.0046689885487563	0.59120434486863	0.161	0.076	1	SC	nfr
ctbp11	0.00496003503494538	0.337437024275008	0.563	0.393	1	SC	ctbp1
eif4a1a1	0.00500159631004261	0.475906204472149	0.529	0.401	1	SC	eif4a1a
ric8b	0.00501946084556366	0.660272637102344	0.138	0.061	1	SC	ric8b
rab4a	0.00508852074048008	0.493082543184243	0.126	0.054	1	SC	rab4a
fam219aa1	0.00515715070955497	0.686878159218752	0.287	0.174	1	SC	fam219aa
sema6e1	0.00516533478308076	0.474933998217423	0.483	0.332	1	SC	sema6e
magi1b1	0.00517784491272594	0.323402453568565	0.678	0.529	1	SC	magi1b
phgdh2	0.00529042316628214	0.777902119337113	0.333	0.219	1	SC	phgdh
rgs3a	0.00532236932120194	0.488044610418473	0.23	0.125	1	SC	rgs3a
faima	0.0053449892295948	0.561644550623639	0.115	0.048	1	SC	faima
dcaf8	0.00535440152186227	0.567130971557311	0.138	0.062	1	SC	dcaf8
si:ch211-106f21.11	0.00536717133627652	0.437509687135984	0.126	0.054	1	SC	si:ch211-106f21.1
jam3b2	0.00538153252095826	0.364288363313108	0.483	0.322	1	SC	jam3b
jag1a	0.00538365809645245	1.07306471356272	0.149	0.071	1	SC	jag1a
oip5	0.00541220549896463	0.712354197741462	0.149	0.07	1	SC	oip5
nrbp2a1	0.00543679180444549	0.531949915383962	0.241	0.135	1	SC	nrbp2a
si:ch211-185a18.21	0.00544732449556448	0.401793551292797	0.644	0.489	1	SC	si:ch211-185a18.2
nfkb2	0.0054484535100788	0.538991625363745	0.126	0.055	1	SC	nfkb2
pogzb	0.00546163995503806	0.536672246581102	0.241	0.134	1	SC	pogzb
gga1	0.00550266636300017	0.541439114321182	0.425	0.298	1	SC	gga1
znf3672	0.00561140948138121	0.868248201710909	0.23	0.13	1	SC	znf367
rpap1	0.00566068482140487	0.544499930824296	0.241	0.136	1	SC	rpap1
pfkma	0.00567396295600655	0.484870749774686	0.103	0.041	1	SC	pfkma
galnt18b	0.00567745562390949	0.509988573558404	0.161	0.077	1	SC	galnt18b
TMEM216	0.00569712221527249	0.564517681227192	0.126	0.055	1	SC	TMEM216
tbc1d10aa	0.00574264629572001	0.564517681227192	0.126	0.055	1	SC	tbc1d10aa
tipin	0.00576963211171352	0.481095947707448	0.115	0.048	1	SC	tipin
b4galt7	0.00580959077588452	0.532377272953592	0.207	0.11	1	SC	b4galt7
slc1a8b1	0.0058164201037205	0.586998617767786	0.471	0.351	1	SC	slc1a8b
lrp81	0.00585166301257055	0.315904144943954	0.563	0.399	1	SC	lrp8
DYNC2H1	0.00587674651672467	0.551068367978092	0.368	0.246	1	SC	DYNC2H1
mgat1b	0.00587923751177999	0.80689084286292	0.115	0.049	1	SC	mgat1b
ralbp1	0.00588843662719158	0.594665348269422	0.333	0.214	1	SC	ralbp1
dr1	0.00589598677637592	0.509444257894984	0.299	0.179	1	SC	dr1
foxo3b1	0.00591992269742791	0.686684724988986	0.31	0.198	1	SC	foxo3b
nkain2	0.00598711736319519	1.16644242187871	0.172	0.091	1	SC	nkain2
pcif1	0.00606919614218881	0.549622045539444	0.287	0.173	1	SC	pcif1
brd71	0.00610487741131386	0.72866532336935	0.356	0.24	1	SC	brd7
zgc:109965	0.00610522699840295	0.598077875495	0.138	0.063	1	SC	zgc:109965
parpbp1	0.00611139906116674	0.49295692321996	0.195	0.101	1	SC	parpbp
ythdf2	0.00620416210577553	0.539981411358008	0.379	0.245	1	SC	ythdf2
anp32a1	0.0062210590957545	0.416315379326985	0.552	0.423	1	SC	anp32a
snrnp40	0.00623026588416951	0.61800556979178	0.161	0.079	1	SC	snrnp40
relch	0.00624874863436528	0.50717393062208	0.356	0.23	1	SC	relch
rfx7b	0.00626093461208425	0.540401514952167	0.161	0.078	1	SC	rfx7b
agbl4.12	0.00628551217063506	0.771191964838021	0.425	0.293	1	SC	agbl4.1
crk	0.00646640392651821	0.540545265039393	0.195	0.102	1	SC	crk
zswim7	0.00647398336375824	0.780290243955545	0.138	0.064	1	SC	zswim7
ca16b1	0.00651586914400457	0.588495010365347	0.126	0.056	1	SC	ca16b
rsph10b	0.0065811003400822	0.558207295317817	0.149	0.071	1	SC	rsph10b
mtfr1l	0.00658522999863158	0.612572589257873	0.138	0.064	1	SC	mtfr1l
crb14	0.00660191275327023	0.684551303549477	0.345	0.229	1	SC	crb1
nacc1a	0.0066772306490212	0.61486339481769	0.195	0.103	1	SC	nacc1a
ndfip2	0.00676402832155645	0.558101286706633	0.345	0.223	1	SC	ndfip2
grinaa	0.00681749673170524	0.498262515551736	0.184	0.094	1	SC	grinaa
smarcc1a	0.00688498785620973	0.328926241725173	0.552	0.387	1	SC	smarcc1a
rhot1a	0.00696607819358811	0.610763327437755	0.184	0.096	1	SC	rhot1a
esco23	0.00700614183335751	0.573747997470842	0.23	0.128	1	SC	esco2
nsd22	0.00712311089237217	0.585640496005268	0.414	0.285	1	SC	nsd2
phf14	0.0071434836805215	0.518374543313683	0.54	0.422	1	SC	phf14
cdk5rap1	0.00719765102805888	0.417385251092184	0.529	0.378	1	SC	cdk5rap1
sec22c2	0.00720884033501507	0.519068386942539	0.126	0.056	1	SC	sec22c
rbbp41	0.00720899875524219	0.50717393062208	0.368	0.242	1	SC	rbbp4
cdr2l	0.0072810902538145	0.510741850626981	0.184	0.094	1	SC	cdr2l
si:dkey-237h12.31	0.00729060014114624	0.648132232894688	0.207	0.114	1	SC	si:dkey-237h12.3
nisch1	0.00731705790152414	0.670276913410772	0.287	0.178	1	SC	nisch
pola14	0.00737865212471141	0.330043843211086	0.621	0.472	1	SC	pola1
htatsf1	0.00738921798200392	0.606437145898391	0.287	0.175	1	SC	htatsf1
tctn21	0.00739540632573306	0.703000159168254	0.172	0.089	1	SC	tctn2
kif41	0.00742714701248109	0.354878058885996	0.356	0.22	1	SC	kif4
tox6	0.00746918716505798	0.335337382273117	0.621	0.441	1	SC	tox
ythdf1	0.0075041047556829	0.461876106169006	0.356	0.233	1	SC	ythdf1
ctbp2a1	0.00754687521924193	0.426885030610372	0.678	0.535	1	SC	ctbp2a
fasn1	0.00755897518204335	0.72027536909886	0.276	0.173	1	SC	fasn
chd1	0.00756114641683142	0.47376427309586	0.632	0.526	1	SC	chd1
mvp	0.00756457550348625	0.68691671015448	0.264	0.164	1	SC	mvp
si:ch73-368j24.11	0.00783417444606373	0.522801224742798	0.264	0.159	1	SC	si:ch73-368j24.11
ncalda1	0.00789339060376104	0.463507693260467	0.586	0.465	1	SC	ncalda
rpe65c	0.00791891420296366	0.528906334094516	0.126	0.057	1	SC	rpe65c
mki672	0.00794602362620052	0.319848082954574	0.713	0.616	1	SC	mki67
rab301	0.00802188993587532	0.476910120074208	0.333	0.21	1	SC	rab30
zpr1	0.0080646642786874	0.328761212687875	0.494	0.338	1	SC	zpr1
pard3ab	0.00833715039073923	0.382281071192739	0.724	0.663	1	SC	pard3ab
onecut2	0.00846920399884125	0.564812682117414	0.115	0.05	1	SC	onecut2
tlcd3ba	0.00855421202040113	0.501491010789275	0.218	0.12	1	SC	tlcd3ba
pfkfb1	0.00858129454841487	0.738751502752057	0.218	0.127	1	SC	pfkfb1
mylk22	0.008694876225113	0.372179320664639	0.483	0.327	1	SC	mylk2
mmp28	0.00872805819893627	0.450665812517369	0.138	0.064	1	SC	mmp28
foxj1a	0.00885716766896449	0.626189243352288	0.103	0.043	1	SC	foxj1a
pcm11	0.00887056397384747	0.385782145070667	0.287	0.172	1	SC	pcm1
cd7al	0.00904772730731283	0.684512035268624	0.126	0.058	1	SC	cd7al
knl11	0.00906432669851535	0.525551311433121	0.264	0.159	1	SC	knl1
zgc:172128	0.00907044881873433	0.532297251441324	0.149	0.073	1	SC	zgc:172128
ZNF462	0.00911092977389555	0.764933831634565	0.115	0.051	1	SC	ZNF462
mark3b1	0.00916130722172495	0.496802702154867	0.379	0.258	1	SC	mark3b
kif18a1	0.00916232841273574	0.439622294885553	0.368	0.243	1	SC	kif18a
rps6kb1b	0.00918390477651304	0.605878468360593	0.345	0.235	1	SC	rps6kb1b
stn1	0.00920651730396719	0.525860637792401	0.172	0.089	1	SC	stn1
cep89	0.00926320809401892	0.459173290445424	0.184	0.096	1	SC	cep89
C21H18orf251	0.00928181202353203	0.486052541908888	0.356	0.235	1	SC	C21H18orf25
CABZ01075509.1	0.00930252028650181	0.619452508937419	0.253	0.152	1	SC	CABZ01075509.1
sap130a	0.00932880243825827	0.550540880347747	0.276	0.169	1	SC	sap130a
si:dkey-29p10.4	0.00943215396852982	0.554342097745116	0.195	0.107	1	SC	si:dkey-29p10.4
blm1	0.00944093853585	0.61302152603128	0.23	0.133	1	SC	blm
hirip32	0.00945091563521891	0.414102710105146	0.253	0.146	1	SC	hirip3
med161	0.00945743376489923	0.416915057000258	0.276	0.165	1	SC	med16
sorbs31	0.00960034328479191	0.752730761386087	0.126	0.059	1	SC	sorbs3
prps1b3	0.009681688271075	0.401188096591758	0.632	0.475	1	SC	prps1b
zc3h12b1	0.00972671990770487	0.540401514952167	0.149	0.074	1	SC	zc3h12b
si:ch1073-104i17.1	0.00992156091798917	0.584158608054181	0.184	0.098	1	SC	si:ch1073-104i17.1
ppm1db	0.00996551673842602	0.53676461549405	0.184	0.098	1	SC	ppm1db
zgc:1105402	0.00997010482658738	0.572905079536203	0.184	0.098	1	SC	zgc:110540
si:ch1073-268j14.1	9.89614395299502e-201	4.75833345236543	0.831	0.025	2.01208398852295e-196	Muscle.1	si:ch1073-268j14.1
rbfox1l	8.77813001951225e-177	3.8257172862794	0.952	0.049	1.78476939556723e-172	Muscle.1	rbfox1l
txlnba	1.62742120953332e-173	4.87370198675081	0.651	0.014	3.30887280322314e-169	Muscle.1	txlnba
myog	4.79342450173991e-167	4.00977420912605	0.482	0.003	9.74599069693759e-163	Muscle.1	myog
mafaa	1.92092796899965e-166	3.97820000763997	0.566	0.009	3.90563074657009e-162	Muscle.1	mafaa
myod1	1.02423447926246e-161	3.90570999403618	0.687	0.021	2.08247354323644e-157	Muscle.1	myod1
optc	2.14721329592557e-152	3.78417541643202	0.904	0.057	4.36571407327586e-148	Muscle.1	optc
ryr1b	7.03866641316017e-144	5.20003986518909	0.759	0.039	1.43110165512372e-139	Muscle.1	ryr1b
megf10	4.2655748705128e-142	4.64625809453288	0.867	0.061	8.67276682672663e-138	Muscle.1	megf10
kcnn31	1.07161530210587e-141	4.97739057540591	0.759	0.04	2.17880823224166e-137	Muscle.1	kcnn3
flncb	9.91783541989928e-137	4.38833835563053	0.952	0.085	2.01649429757392e-132	Muscle.1	flncb
efemp2a	2.15438896615692e-133	4.27635221770011	0.94	0.083	4.38030364599025e-129	Muscle.1	efemp2a
musk	8.24797371758732e-131	4.5166817833986	0.518	0.013	1.67697801625985e-126	Muscle.1	musk
thbs4b	1.82265612860034e-129	3.63547313403424	0.807	0.051	3.70582444067021e-125	Muscle.1	thbs4b
ptpreb	1.9028407752953e-129	2.72119487311991	0.386	0.003	3.8688558643304e-125	Muscle.1	ptpreb
ttn.1	2.01497673460865e-128	5.55750383490134	1	0.116	4.09685069680632e-124	Muscle.1	ttn.1
smyd1b	1.01937971246545e-127	4.05587250419158	0.639	0.028	2.07260283138476e-123	Muscle.1	smyd1b
hsp90aa1.1	4.36923942264229e-126	3.98338824172601	0.94	0.088	8.8835375941163e-122	Muscle.1	hsp90aa1.1
rbm24a	3.65550123680817e-123	4.6706459721263	0.988	0.117	7.43236511467837e-119	Muscle.1	rbm24a
si:ch211-131k2.3	6.4275265998952e-116	3.47934965730033	0.771	0.056	1.30684470829069e-111	Muscle.1	si:ch211-131k2.3
unc45b	1.34720322826266e-112	3.79874049564514	0.952	0.107	2.73913360370363e-108	Muscle.1	unc45b
thrap3a	1.85525739294227e-111	4.48897651689574	0.614	0.033	3.77210933133022e-107	Muscle.1	thrap3a
ttn.2	1.34554338958634e-106	4.68288549353846	1	0.15	2.73575881970696e-102	Muscle.1	ttn.2
zgc:92429	5.38713954099258e-104	4.15464663226583	0.928	0.123	1.09531321147461e-99	Muscle.1	zgc:92429
kcnq5a	5.34403633171624e-101	4.42141275809484	0.831	0.089	1.08654946696455e-96	Muscle.1	kcnq5a
tnni2b.1	5.03443852059429e-95	4.77881835694385	0.458	0.018	1.02360204000723e-90	Muscle.1	tnni2b.1
sema3ab	5.92576952441548e-95	3.43474008876489	0.639	0.045	1.20482745970416e-90	Muscle.1	sema3ab
uncx4.1	1.90804920169443e-92	2.99306717237536	0.53	0.028	3.87944563688512e-88	Muscle.1	uncx4.1
tspan9a	3.99801668166233e-90	4.44543038593859	0.699	0.065	8.12876751715585e-86	Muscle.1	tspan9a
mybphb	6.1476058865195e-84	3.84615091814269	0.554	0.039	1.24993122884715e-79	Muscle.1	mybphb
chrng	1.57587471970164e-82	3.52525136738026	0.253	0.002	3.20406848009738e-78	Muscle.1	chrng
obsl1a	6.3704320079338e-82	3.05490266204133	0.313	0.007	1.2952362358531e-77	Muscle.1	obsl1a
obscnb	1.16472788139422e-81	3.17687900405108	0.494	0.029	2.36812472845073e-77	Muscle.1	obscnb
trim109	1.34625386487117e-81	2.0641168790911	0.277	0.004	2.73720335805606e-77	Muscle.1	trim109
retreg1	4.65749577761688e-80	3.29884274082497	0.482	0.029	9.46962041505065e-76	Muscle.1	retreg1
si:dkeyp-69b9.3	2.22716740130669e-79	2.47771587591789	0.41	0.018	4.52827676033676e-75	Muscle.1	si:dkeyp-69b9.3
rc3h2	2.94561544032824e-76	2.67814913890961	0.398	0.018	5.98902531327538e-72	Muscle.1	rc3h2
meox1	5.89003965557434e-76	2.57049730232921	0.819	0.104	1.19756286277137e-71	Muscle.1	meox1
mcama	9.53492502472983e-76	3.27559592804579	0.771	0.104	1.93864095602807e-71	Muscle.1	mcama
klhl41b	3.01582831189348e-75	2.98320771275955	0.422	0.022	6.13178212374182e-71	Muscle.1	klhl41b
nexn	1.60627915468331e-74	4.06841071552929	0.434	0.024	3.26588677730211e-70	Muscle.1	nexn
col4a2	3.11899625470882e-73	2.8197852808215	0.699	0.079	6.34154318507398e-69	Muscle.1	col4a2
col4a1	1.97775400781182e-72	2.82808106310406	0.47	0.03	4.021169448683e-68	Muscle.1	col4a1
fat21	1.0773914166079e-71	3.84961137809939	0.831	0.147	2.19055222824718e-67	Muscle.1	fat2
actc1a.1	9.08376103827412e-69	2.54318639602672	0.373	0.018	1.84691029430189e-64	Muscle.1	actc1a.1
svila	1.62579397624731e-68	3.21937497951002	0.554	0.051	3.30556431250603e-64	Muscle.1	svila
smyd2b	6.5665328356392e-68	2.60487349126376	0.458	0.032	1.33510745614216e-63	Muscle.1	smyd2b
pbxip1b	1.14399779566013e-67	2.52466249902811	0.482	0.036	2.32597631813617e-63	Muscle.1	pbxip1b
cygb11	1.14486458370329e-67	3.67773044811308	0.53	0.048	2.32773867158553e-63	Muscle.1	cygb1
cbsa	9.05797588067201e-64	3.03131000375102	0.398	0.025	1.84166765605823e-59	Muscle.1	cbsa
actc1b	1.06611343040301e-63	3.80239367793621	0.41	0.027	2.1676218266954e-59	Muscle.1	actc1b
fbxl22	2.06041523888564e-61	3.56347419419312	0.494	0.046	4.18923626370228e-57	Muscle.1	fbxl22
dock9b	3.18887972945954e-61	2.99671046963744	0.663	0.092	6.48363026593714e-57	Muscle.1	dock9b
CABZ01048053.1	8.67566783067156e-61	2.80581758453922	0.47	0.04	1.76393678333214e-56	Muscle.1	CABZ01048053.1
mss51	1.09782186041854e-59	2.41077292763389	0.398	0.026	2.23209140660297e-55	Muscle.1	mss51
kcnq5b	1.96504319869423e-59	2.86288014448685	0.289	0.011	3.9953258315851e-55	Muscle.1	kcnq5b
chrnb1l	4.70380121428387e-57	1.87995714349626	0.229	0.006	9.56376862888196e-53	Muscle.1	chrnb1l
tanc1a	2.00132670246078e-56	3.23065094683843	0.843	0.206	4.06909745144325e-52	Muscle.1	tanc1a
chrnb1	6.10193228621444e-55	2.20362105301351	0.229	0.006	1.24064487243312e-50	Muscle.1	chrnb1
CR936977.2	6.54131558098315e-55	2.90351524455745	0.651	0.099	1.32998028392549e-50	Muscle.1	CR936977.2
rap1gap	4.83866619917505e-54	3.03044692929019	0.373	0.027	9.83797611616271e-50	Muscle.1	rap1gap
mef2d	1.95938195607236e-52	3.32286198230935	0.94	0.343	3.98381539308632e-48	Muscle.1	mef2d
angptl2a	4.80750424921884e-52	2.4201324975427	0.446	0.042	9.77461763951175e-48	Muscle.1	angptl2a
ptk2ab	5.50283583265804e-52	3.26701606890514	0.855	0.242	1.11883658149603e-47	Muscle.1	ptk2ab
neb	1.00842924248509e-51	4.15069163739343	0.518	0.063	2.05033833582068e-47	Muscle.1	neb
pde4cb	1.13277981145489e-51	2.83723859030533	0.494	0.054	2.30316791265009e-47	Muscle.1	pde4cb
trdn	3.12074398191055e-51	3.33134325177556	0.289	0.015	6.34509666402054e-47	Muscle.1	trdn
efemp2b1	3.36079478473749e-51	2.68741875126711	0.699	0.121	6.83316795632826e-47	Muscle.1	efemp2b
sh3d19	6.50373512517262e-51	2.77544288848436	0.398	0.034	1.3223394256501e-46	Muscle.1	sh3d19
klhl31	6.92169547950459e-51	1.68502067175348	0.169	0.002	1.40731912489287e-46	Muscle.1	klhl31
stat5a	7.02492984492635e-51	2.68920038025177	0.398	0.034	1.42830873607042e-46	Muscle.1	stat5a
bmp3	1.17500630980442e-50	2.11458333982725	0.253	0.01	2.38902282909434e-46	Muscle.1	bmp3
si:ch211-169p10.1	5.3745033276254e-50	2.56748937785796	0.783	0.168	1.0927440165728e-45	Muscle.1	si:ch211-169p10.1
klhl40a	1.3324854812234e-49	1.63928756976299	0.157	0.002	2.70920948042342e-45	Muscle.1	klhl40a
dlc	1.05390448375103e-48	2.53425700711395	0.494	0.058	2.14279859636258e-44	Muscle.1	dlc
emp21	1.20818783127814e-48	2.47210459766869	0.675	0.113	2.45648749855471e-44	Muscle.1	emp2
fam49al1	3.08933015188214e-48	2.45063866893392	0.735	0.144	6.28122606480677e-44	Muscle.1	fam49al
plod21	3.90849578062956e-48	2.61513501123682	0.651	0.109	7.94675362117602e-44	Muscle.1	plod2
actc1a	8.7843628006635e-48	3.3474499593319	0.554	0.08	1.7860366446309e-43	Muscle.1	actc1a
