	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
lrrn1	2.37735451279294e-05	0.536470763146923	0.556	0.319	0.429231357284765	Neuron	lrrn1
ypel1	2.47122624172384e-05	0.389935877049406	0.286	0.113	0.44617989794324	Neuron	ypel1
smarcb1b	2.48037070225874e-05	0.386014598048331	0.508	0.272	0.447830930292816	Neuron	smarcb1b
gria3a	2.52438600349707e-05	0.44543512516699	0.111	0.022	0.455777892931397	Neuron	gria3a
usp19	2.6330992119524e-05	0.294386707643118	0.556	0.29	0.475406062718006	Neuron	usp19
clasp1a	2.85139397181065e-05	0.547788173934542	0.667	0.479	0.514819181610412	Neuron	clasp1a
ralbp1	2.88797835149878e-05	0.266195059073178	0.349	0.148	0.521424491363105	Neuron	ralbp1
si:dkey-56m19.5	2.92626567280123e-05	0.41761144294267	0.524	0.29	0.528337267224263	Neuron	si:dkey-56m19.5
ubr3	2.99740464685304e-05	0.380999127035697	0.603	0.354	0.541181408989317	Neuron	ubr3
gnal	3.16656672474716e-05	0.362614165468254	0.444	0.225	0.5717236221531	Neuron	gnal
kaznb	3.25432555768711e-05	0.625858647027339	0.762	0.626	0.587568479440408	Neuron	kaznb
pde4ba	3.26780091501134e-05	0.328472736402768	0.159	0.043	0.590001455205298	Neuron	pde4ba
letm2	3.34204838211743e-05	0.276206481510407	0.397	0.184	0.603406835391301	Neuron	letm2
map7d2a	3.40807916690521e-05	0.419867416883038	0.27	0.103	0.615328693584736	Neuron	map7d2a
spock1	3.4525238354878e-05	0.865834190409444	0.302	0.127	0.623353178497323	Neuron	spock1
otofa	3.49978879386829e-05	0.439179596307419	0.222	0.076	0.631886866732919	Neuron	otofa
abcc5	3.63382764168915e-05	0.394936004974773	0.349	0.159	0.656087580706975	Neuron	abcc5
syt3	4.12004587081557e-05	0.426293686042471	0.175	0.052	0.743874281975752	Neuron	syt3
serinc4	4.15914349384301e-05	0.347685333883599	0.238	0.086	0.750933357813355	Neuron	serinc4
adam19b	4.19083844040694e-05	0.52035063326545	0.159	0.044	0.756655880415474	Neuron	adam19b
itga5	4.38223532885795e-05	0.342545627841799	0.222	0.076	0.791212588625303	Neuron	itga5
rnf24	4.47107421906422e-05	0.337831064538366	0.429	0.206	0.807252450252045	Neuron	rnf24
dpp9	4.64239052553381e-05	0.37809700445105	0.492	0.274	0.838183609385129	Neuron	dpp9
nr6a1a	4.73274053755443e-05	0.465794138894074	0.571	0.35	0.854496304055453	Neuron	nr6a1a
SEMA4F	4.73370683936858e-05	0.570699677500098	0.46	0.263	0.854670769847997	Neuron	SEMA4F
slc9a7	4.87851187400362e-05	0.325688953501631	0.349	0.155	0.880815318851353	Neuron	slc9a7
acsbg2	5.43864637388471e-05	0.408333629354659	0.222	0.079	0.981947602804883	Neuron	acsbg2
rabep1	5.92440349539816e-05	0.312664893014904	0.397	0.194	1	Neuron	rabep1
zfand3	6.09124369779735e-05	0.434245177288638	0.54	0.324	1	Neuron	zfand3
maml3	6.10942907075718e-05	0.402607018327702	0.937	0.704	1	Neuron	maml3
kcnn1a	6.14354126610068e-05	0.278235504859965	0.19	0.06	1	Neuron	kcnn1a
antxr1c	6.14796895688964e-05	0.425275896444007	0.524	0.287	1	Neuron	antxr1c
plxnb3	6.22757310215852e-05	0.613126842728941	0.492	0.29	1	Neuron	plxnb3
ubfd1	6.82807843684107e-05	0.268352077443047	0.333	0.147	1	Neuron	ubfd1
dvl3b	6.88746943170907e-05	0.334681818433592	0.492	0.258	1	Neuron	dvl3b
sorcs2	7.04497745371355e-05	0.454137318967784	0.127	0.031	1	Neuron	sorcs2
selenot2	7.11878261559436e-05	0.28051783396773	0.397	0.194	1	Neuron	selenot2
gripap1	7.20995297612355e-05	0.362614165468254	0.444	0.233	1	Neuron	gripap1
adgrb3	7.28388535087468e-05	0.302392333590493	0.206	0.071	1	Neuron	adgrb3
camsap2a	7.62116433696775e-05	0.348400306248553	0.46	0.245	1	Neuron	camsap2a
pkig	7.67259677332925e-05	0.559346200933893	0.444	0.237	1	Neuron	pkig
gabbr2	8.00189650306634e-05	0.442463558635699	0.111	0.025	1	Neuron	gabbr2
avl9	8.02517539299058e-05	0.306580130553926	0.444	0.232	1	Neuron	avl9
rnf123	8.06157165398348e-05	0.27745936482049	0.381	0.178	1	Neuron	rnf123
wdfy3	8.08808066721439e-05	0.400233025266731	0.524	0.304	1	Neuron	wdfy3
kdm5ba	8.19044811707037e-05	0.275284000064388	0.413	0.205	1	Neuron	kdm5ba
myclb	8.44161642550505e-05	0.331846889164356	0.333	0.149	1	Neuron	myclb
lgmn	8.45530705876922e-05	0.272823442177729	0.286	0.117	1	Neuron	lgmn
wnk1b	8.63479091619717e-05	0.311556662017952	0.524	0.288	1	Neuron	wnk1b
tmtc4	8.96167831568209e-05	0.30157944949556	0.381	0.183	1	Neuron	tmtc4
fut8a	8.97489642719569e-05	0.504200023911614	0.683	0.508	1	Neuron	fut8a
RIMS2	9.14104301021631e-05	0.581873895941886	0.444	0.252	1	Neuron	RIMS2
syne1b	9.27509759368403e-05	0.53804445738685	0.27	0.111	1	Neuron	syne1b
csnk1g2b	9.27998107125465e-05	0.396618569733474	0.698	0.476	1	Neuron	csnk1g2b
gabarapb	9.63072650020154e-05	0.295175367281677	0.206	0.072	1	Neuron	gabarapb
ncam1a	9.660473813949e-05	0.52926607274903	0.952	0.93	1	Neuron	ncam1a
pdcd10b	9.83079212003505e-05	0.316427916510274	0.413	0.21	1	Neuron	pdcd10b
fgf13a	0.000102611956884678	0.383201412156839	0.159	0.047	1	Neuron	fgf13a
vcp	0.000103593037777404	0.392076350835533	0.571	0.361	1	Neuron	vcp
ucp2	0.000103879612086644	0.311993626740291	0.254	0.097	1	Neuron	ucp2
mark3a	0.000108077570862208	0.558559347878724	0.476	0.277	1	Neuron	mark3a
trak2	0.000108463675059152	0.318519743865452	0.317	0.142	1	Neuron	trak2
trappc11	0.000109904577735952	0.305287971899799	0.349	0.166	1	Neuron	trappc11
chm	0.000122093628669531	0.357249575338867	0.365	0.174	1	Neuron	chm
nckap1	0.000122512895025054	0.428663711019317	0.698	0.497	1	Neuron	nckap1
mycbp2	0.000125477935764123	0.499879640370048	0.81	0.652	1	Neuron	mycbp2
dock7	0.000128329120713432	0.465052719328534	0.603	0.437	1	Neuron	dock7
phkb	0.000130531049774821	0.26056773279709	0.333	0.151	1	Neuron	phkb
dip2bb	0.000130563697707951	0.330572986175723	0.349	0.167	1	Neuron	dip2bb
b4galt2	0.000134152727007152	0.339864722265999	0.317	0.147	1	Neuron	b4galt2
efna1b	0.000136298162748644	0.391350234032678	0.222	0.083	1	Neuron	efna1b
msra	0.000136581263639406	0.264586041889299	0.143	0.04	1	Neuron	msra
elmo1	0.000138585086706488	0.66040058979764	0.635	0.461	1	Neuron	elmo1
reck	0.000147059775042499	0.374099691697762	0.492	0.283	1	Neuron	reck
ccar1	0.000150282066242453	0.401320620524336	0.508	0.31	1	Neuron	ccar1
fam189a1	0.000150602345488438	0.891542631275082	0.365	0.205	1	Neuron	fam189a1
si:dkey-16p21.7	0.000151051141889643	0.262361596303812	0.222	0.082	1	Neuron	si:dkey-16p21.7
bcam	0.000152211298449945	0.966181432167838	0.476	0.295	1	Neuron	bcam
kdm4b	0.000153862245688776	0.423741474786676	0.54	0.335	1	Neuron	kdm4b
ahi1	0.000157840914556762	0.255649819810775	0.556	0.301	1	Neuron	ahi1
gphna	0.000162807128778926	0.635672199763382	0.492	0.311	1	Neuron	gphna
jmjd1cb	0.000162882264858214	0.583611687466965	0.841	0.748	1	Neuron	jmjd1cb
relch	0.000165077195135606	0.470529775495857	0.508	0.316	1	Neuron	relch
tbc1d23	0.000166517967685536	0.396069917967758	0.46	0.267	1	Neuron	tbc1d23
abi1b	0.0001666925847151	0.329506527403434	0.508	0.288	1	Neuron	abi1b
adam10a	0.000169527402067468	0.420584759256758	0.333	0.164	1	Neuron	adam10a
mctp1a	0.000170061028811213	0.410174020679194	0.159	0.049	1	Neuron	mctp1a
arfgef2	0.000172265194413687	0.29460748888785	0.54	0.311	1	Neuron	arfgef2
CR356242.1	0.000172349012695199	0.547488874316427	0.286	0.135	1	Neuron	CR356242.1
nrp2b	0.000174114664909122	0.780340068955473	0.349	0.182	1	Neuron	nrp2b
magi1b	0.000179188668745491	0.580846392248924	0.778	0.678	1	Neuron	magi1b
tdg.2	0.000180634859763562	0.313350180710375	0.27	0.112	1	Neuron	tdg.2
brf1a	0.000190246885377153	0.327413633971092	0.286	0.129	1	Neuron	brf1a
slc44a2	0.000190866128386015	0.320138235848648	0.365	0.176	1	Neuron	slc44a2
tmem198a	0.000192688276785221	0.548809921248424	0.667	0.465	1	Neuron	tmem198a
astn1	0.000197408962578298	0.266564451706047	0.159	0.05	1	Neuron	astn1
sbf1	0.000199365004619089	0.437624503580892	0.635	0.433	1	Neuron	sbf1
si:dkey-38p12.3	0.000201578014495451	0.344799452784417	0.397	0.199	1	Neuron	si:dkey-38p12.3
kdm6ba	0.000202298180012415	0.417476617930574	0.841	0.709	1	Neuron	kdm6ba
exoc4	0.00021168838422023	0.377971678034701	0.571	0.356	1	Neuron	exoc4
klhl24a	0.000212145566627952	0.422959314268255	0.302	0.138	1	Neuron	klhl24a
txndc12	0.000230369383252577	0.298312514570326	0.254	0.107	1	Neuron	txndc12
dctn2	0.000232218265199503	0.254836555459928	0.333	0.156	1	Neuron	dctn2
tbxas1	0.000250170482303752	0.280740125618667	0.19	0.068	1	Neuron	tbxas1
chpfa	0.000255396769565494	0.27243998940332	0.254	0.105	1	Neuron	chpfa
psmd1	0.00025886781157068	0.34424217868999	0.714	0.53	1	Neuron	psmd1
golga3	0.000260534434154861	0.270560907752944	0.302	0.134	1	Neuron	golga3
si:ch211-216b21.2	0.000267048014529313	1.29480296277757	0.333	0.17	1	Neuron	si:ch211-216b21.2
slc36a1	0.00027843677487192	0.295932886354418	0.286	0.127	1	Neuron	slc36a1
gapvd1	0.000278945629775885	0.376559660106853	0.619	0.4	1	Neuron	gapvd1
kdm5c	0.000280350693094034	0.353745238632607	0.794	0.627	1	Neuron	kdm5c
b3gat2	0.000311668474577524	0.327002848307314	0.143	0.044	1	Neuron	b3gat2
tcf12	0.000325908489325868	0.548183155856209	0.54	0.344	1	Neuron	tcf12
srgap3	0.000327110653449029	0.330097937260063	0.81	0.635	1	Neuron	srgap3
gdpd5b	0.000334397730511035	0.302241194829589	0.159	0.051	1	Neuron	gdpd5b
si:ch211-67e16.11	0.000343372369225955	0.400371821570037	0.206	0.078	1	Neuron	si:ch211-67e16.11
exoc1	0.000348154926464134	0.254679028641897	0.349	0.171	1	Neuron	exoc1
mboat2b	0.000371391898412948	0.329469846073652	0.27	0.119	1	Neuron	mboat2b
celf5a	0.000375297218928314	0.389908514152822	0.238	0.099	1	Neuron	celf5a
oga	0.000376789276675156	0.403682604311268	0.778	0.675	1	Neuron	oga
fam49al	0.000399483712601697	0.402989181970595	0.333	0.167	1	Neuron	fam49al
scml2	0.000402521508306361	0.464319593548121	0.556	0.369	1	Neuron	scml2
apc	0.000409897267150887	0.369646925691132	0.46	0.275	1	Neuron	apc
si:dkey-276j7.1	0.00041402540454083	0.336953779597445	0.381	0.205	1	Neuron	si:dkey-276j7.1
namptb	0.000433832899564833	0.353665266623668	0.429	0.246	1	Neuron	namptb
otud5a	0.000434694949426039	0.318075769391756	0.444	0.255	1	Neuron	otud5a
hdlbpb	0.000442707122255972	0.276522896697746	0.365	0.185	1	Neuron	hdlbpb
rbms2b	0.000443964048205904	0.447145245309468	0.413	0.236	1	Neuron	rbms2b
sfpq	0.000445632328185415	0.398163680714448	0.952	0.927	1	Neuron	sfpq
epb41a	0.000465814791845184	0.766277757312359	0.825	0.783	1	Neuron	epb41a
slc8a1b	0.00046859578891611	0.362415788700545	0.206	0.08	1	Neuron	slc8a1b
dcun1d4	0.000472383820561727	0.261492241025388	0.222	0.091	1	Neuron	dcun1d4
gatad2b	0.000483837017895939	0.301186871783708	0.27	0.124	1	Neuron	gatad2b
cep63	0.000505900302326755	0.290638586684905	0.286	0.132	1	Neuron	cep63
katnal1	0.000521365280874183	0.261830623820628	0.19	0.073	1	Neuron	katnal1
fnbp1l	0.000532092350510427	0.455930600790835	0.667	0.491	1	Neuron	fnbp1l
camk2g1	0.000541805026810049	0.534500683243853	0.73	0.617	1	Neuron	camk2g1
pptc7a	0.000564462569304646	0.302665080550543	0.302	0.148	1	Neuron	pptc7a
rfx3	0.000583216261846258	0.36977395704112	0.397	0.218	1	Neuron	rfx3
ercc6	0.000599675023858492	0.321687022944135	0.413	0.236	1	Neuron	ercc6
laptm4b	0.000609544787149805	0.280954322878432	0.333	0.17	1	Neuron	laptm4b
BX284638.2	0.000655205452021872	0.45111385637139	0.794	0.73	1	Neuron	BX284638.2
psma3	0.000679963213405909	0.343206259874024	0.556	0.36	1	Neuron	psma3
rims1a	0.000724273462575842	0.272228625763149	0.175	0.063	1	Neuron	rims1a
hoxd3a	0.000727107065686103	0.25927441577557	0.413	0.224	1	Neuron	hoxd3a
fzr1a	0.00079483833622784	0.282224860204837	0.349	0.182	1	Neuron	fzr1a
siah1	0.000800381793742492	0.397704889788912	0.444	0.273	1	Neuron	siah1
hoxc3a	0.000823897349924712	0.566169978346565	0.444	0.261	1	Neuron	hoxc3a
phc2a	0.000824214955377332	0.288970730960548	0.333	0.163	1	Neuron	phc2a
setbp1	0.00082702095765538	0.487877530793014	0.714	0.556	1	Neuron	setbp1
bnc2	0.00082846196006148	0.599306221324525	0.206	0.088	1	Neuron	bnc2
C19H6orf62	0.000829477831110019	0.256949362829326	0.444	0.248	1	Neuron	C19H6orf62
adgrg1.1	0.000843833426340657	0.442502618484381	0.413	0.242	1	Neuron	adgrg1.1
srpk3	0.000847110253578117	0.316285948310585	0.222	0.097	1	Neuron	srpk3
mybl1	0.000860138080341337	0.401828445701743	0.175	0.068	1	Neuron	mybl1
cxxc5b	0.000879317784353218	0.272823442177729	0.254	0.111	1	Neuron	cxxc5b
nuak1b	0.000883532112828467	0.276535416234182	0.381	0.205	1	Neuron	nuak1b
trioa	0.000887810211861466	0.367704376253156	0.857	0.761	1	Neuron	trioa
tshz1	0.000893842861189944	0.672741848197355	0.667	0.502	1	Neuron	tshz1
zswim8	0.00090417630033858	0.369882712462444	0.571	0.388	1	Neuron	zswim8
snx25	0.00092850476881854	0.297155117764658	0.27	0.127	1	Neuron	snx25
ubtd2	0.000929193352945139	0.36961793097263	0.476	0.29	1	Neuron	ubtd2
dlg2	0.000941510951967298	0.42788642677606	0.175	0.066	1	Neuron	dlg2
faf1	0.000954658829503323	0.324727477264185	0.54	0.353	1	Neuron	faf1
dnajb12a	0.000956592847957925	0.259524644731342	0.349	0.179	1	Neuron	dnajb12a
med12	0.000956681098964011	0.364295628410214	0.698	0.527	1	Neuron	med12
si:dkey-22o22.2	0.000964286131141918	0.633913029882093	0.19	0.075	1	Neuron	si:dkey-22o22.2
cadm3	0.000984145623226794	0.7225953967566	0.429	0.278	1	Neuron	cadm3
grk6	0.00098490871402576	0.275840675917873	0.27	0.128	1	Neuron	grk6
si:ch211-160o17.4	0.00101335943681675	0.260187225069475	0.46	0.268	1	Neuron	si:ch211-160o17.4
rgl1	0.00101638286933902	0.43111018357171	0.508	0.352	1	Neuron	rgl1
brd7	0.00105622446487518	0.304472467591935	0.524	0.322	1	Neuron	brd7
dock4b	0.00107081046897854	0.359579321571255	0.635	0.415	1	Neuron	dock4b
inpp4aa	0.00119205822757225	0.269653561555569	0.302	0.149	1	Neuron	inpp4aa
bcl2l11	0.00121656276402553	0.319071074737123	0.19	0.078	1	Neuron	bcl2l11
rbfox2	0.0012274360721475	0.346844000767654	0.444	0.282	1	Neuron	rbfox2
bcar1	0.00123321173269981	0.388193896107578	0.603	0.404	1	Neuron	bcar1
ano5b	0.00126021423248645	0.297361600524548	0.27	0.133	1	Neuron	ano5b
wdr26b	0.00127078053047743	0.259759273800933	0.381	0.21	1	Neuron	wdr26b
EML4	0.00127763451076464	0.259006977635794	0.254	0.117	1	Neuron	EML4
rnf111	0.0012889425144868	0.372168472181503	0.619	0.443	1	Neuron	rnf111
dock6	0.00137540008819484	0.342843674540698	0.619	0.461	1	Neuron	dock6
fgd4a	0.0013859657378534	0.3402463524398	0.429	0.262	1	Neuron	fgd4a
clstn1	0.00153680304360081	0.340003132091376	0.571	0.396	1	Neuron	clstn1
nrp1a	0.00156323984162196	1.00306665536506	0.46	0.295	1	Neuron	nrp1a
glsl	0.00158512412307698	0.460595551770933	0.143	0.05	1	Neuron	glsl
tnika	0.00163610263935688	0.525089921344597	0.667	0.6	1	Neuron	tnika
desi2	0.00169367263459397	0.361297300262995	0.365	0.213	1	Neuron	desi2
klhl3	0.0016989755375545	0.306580130553926	0.302	0.16	1	Neuron	klhl3
hif1ab	0.00170692120935556	0.279651803146922	0.54	0.357	1	Neuron	hif1ab
sox11b	0.00171080716227536	0.420751150473237	0.413	0.252	1	Neuron	sox11b
lrch2	0.00171612085974582	0.527794360693093	0.333	0.189	1	Neuron	lrch2
bicd2	0.00176995942682707	0.327141453036243	0.413	0.25	1	Neuron	bicd2
atp2b1a	0.00177453028531928	0.457369345054086	0.349	0.207	1	Neuron	atp2b1a
mapre2	0.00186621755898325	0.262333217464759	0.413	0.241	1	Neuron	mapre2
usp9	0.00197158125863169	0.402096032652503	0.698	0.534	1	Neuron	usp9
ecpas	0.00205800411403001	0.39871835009494	0.54	0.402	1	Neuron	ecpas
pacsin1b	0.00206475699930071	0.346406111047115	0.333	0.19	1	Neuron	pacsin1b
atxn1a	0.00212084863371478	0.395902479805847	0.175	0.071	1	Neuron	atxn1a
rbms3	0.00216745332231231	0.412174789718386	0.222	0.104	1	Neuron	rbms3
appb	0.0022738154563289	0.362583381078344	0.46	0.303	1	Neuron	appb
hk1	0.00228195016626819	0.310626963616628	0.524	0.342	1	Neuron	hk1
prkx	0.0022873240610911	0.294196406098094	0.508	0.33	1	Neuron	prkx
si:ch211-114c12.2	0.0023185207576415	0.263307422088227	0.46	0.294	1	Neuron	si:ch211-114c12.2
ano8b	0.00241548235439612	0.320126662391874	0.413	0.259	1	Neuron	ano8b
gbf1	0.00244043636985764	0.322233394865412	0.587	0.434	1	Neuron	gbf1
bmpr2a	0.00252923663526327	0.314035935472973	0.333	0.194	1	Neuron	bmpr2a
whrna	0.00253979311040203	0.414918812672641	0.127	0.044	1	Neuron	whrna
PLEKHH3	0.00255197638471322	0.429944803460704	0.429	0.283	1	Neuron	PLEKHH3
smad2	0.00272361871364848	0.270734931607204	0.746	0.57	1	Neuron	smad2
synrg	0.00281914805386303	0.325195808721273	0.381	0.231	1	Neuron	synrg
kif26ab	0.00287322207789536	1.17795154548269	0.19	0.084	1	Neuron	kif26ab
tfdp2	0.00289807454582559	0.416940577996432	0.619	0.476	1	Neuron	tfdp2
znf609b	0.00291075986010433	0.367551109920601	0.937	0.862	1	Neuron	znf609b
smox	0.00291564020383848	0.257820818634071	0.143	0.053	1	Neuron	smox
myo3b	0.00302065363925657	0.316879883924781	0.111	0.036	1	Neuron	myo3b
cdc42ep4a	0.00305482448122058	0.280260432015002	0.206	0.093	1	Neuron	cdc42ep4a
meis3	0.00312783769057187	0.909489311034481	0.429	0.317	1	Neuron	meis3
kdm5bb	0.00315235121355489	0.290822944878356	0.571	0.399	1	Neuron	kdm5bb
ankrd45	0.00318064368799763	0.300727404308489	0.127	0.046	1	Neuron	ankrd45
slc49a4	0.00322960290689528	0.299238155212758	0.333	0.193	1	Neuron	slc49a4
ca16b	0.00326538347827931	1.0297925696528	0.19	0.087	1	Neuron	ca16b
cbsb	0.00341931932982357	0.312921657427753	0.317	0.18	1	Neuron	cbsb
asic1c	0.00342464557538615	0.36798067521807	0.19	0.086	1	Neuron	asic1c
crebbpb	0.00348061118295185	0.361857461419669	0.762	0.645	1	Neuron	crebbpb
fbxw11b	0.00353571199429571	0.279980590739284	0.429	0.27	1	Neuron	fbxw11b
GRIK2	0.00368659006155894	0.536585736000249	0.111	0.037	1	Neuron	GRIK2
atrn	0.00373040943532243	0.364913440870253	0.603	0.466	1	Neuron	atrn
si:ch211-133n4.4	0.00380047287714516	0.283539889155858	0.254	0.13	1	Neuron	si:ch211-133n4.4
traf7	0.00387406514188349	0.263737129548191	0.333	0.187	1	Neuron	traf7
specc1la	0.00393386008130358	0.302214937992525	0.46	0.318	1	Neuron	specc1la
jag1a	0.00398817846468328	0.953614196900574	0.286	0.154	1	Neuron	jag1a
adamts6	0.00410097982062459	0.359452403836684	0.111	0.037	1	Neuron	adamts6
sppl3	0.0041421901719692	0.565327177984622	0.603	0.504	1	Neuron	sppl3
fat1a	0.00420047784372381	0.284024005987753	0.921	0.857	1	Neuron	fat1a
clasp2	0.00420531837922911	0.398078485039422	0.698	0.618	1	Neuron	clasp2
slain1a	0.00423462576108428	0.315756776928902	0.27	0.145	1	Neuron	slain1a
tusc3	0.00433603065993582	0.259930037255105	0.667	0.506	1	Neuron	tusc3
si:ch211-212o1.2	0.00459028180497673	0.303720476414686	0.159	0.065	1	Neuron	si:ch211-212o1.2
nlgn1	0.00459720318604011	0.342380851981773	0.111	0.037	1	Neuron	nlgn1
birc6	0.00461945687318204	0.354346549484654	0.762	0.624	1	Neuron	birc6
clint1b	0.00461951674287325	0.258412848093416	0.143	0.057	1	Neuron	clint1b
arfgef1	0.00495754356947607	0.272912417788531	0.54	0.379	1	Neuron	arfgef1
ptprfa	0.00511437932453797	0.566458804088509	0.317	0.184	1	Neuron	ptprfa
ttyh3a	0.00530754380670397	0.331750706288832	0.698	0.545	1	Neuron	ttyh3a
sptbn2	0.00532910354123414	0.325991437000147	0.397	0.257	1	Neuron	sptbn2
rgs6	0.00535226688202909	0.464564201049705	0.143	0.058	1	Neuron	rgs6
ldlrad2	0.00535833636438804	0.253668599515484	0.175	0.077	1	Neuron	ldlrad2
arid1b	0.0053799474128894	0.458417292083112	0.635	0.509	1	Neuron	arid1b
scrib	0.00544075135868489	0.37923633937725	0.81	0.716	1	Neuron	scrib
prkcz	0.00547521237644099	0.392861472435953	0.143	0.059	1	Neuron	prkcz
sestd1	0.00578806058582021	0.312647346036214	0.619	0.455	1	Neuron	sestd1
ralgapa2	0.00581656260957671	0.418606748288038	0.556	0.415	1	Neuron	ralgapa2
tnrc6a	0.0059166975695738	0.267864323437988	0.651	0.519	1	Neuron	tnrc6a
zswim5	0.00607945297668145	0.350422303833765	0.889	0.788	1	Neuron	zswim5
nlk1	0.00608240605028414	0.252856554689365	0.587	0.427	1	Neuron	nlk1
arid3c	0.00632350375798071	0.440331519442754	0.238	0.122	1	Neuron	arid3c
sh3gl3a	0.00634487159637403	0.267051766367289	0.492	0.326	1	Neuron	sh3gl3a
tpst1	0.00665120956075351	0.262880115149631	0.206	0.103	1	Neuron	tpst1
mpp6b	0.00667577019817756	0.334500216011363	0.333	0.209	1	Neuron	mpp6b
tia1	0.00667899724813728	0.326262496415626	0.508	0.373	1	Neuron	tia1
gtf2ird1	0.00675490631292387	0.267430376798773	0.413	0.273	1	Neuron	gtf2ird1
si:ch211-233a24.2	0.00678186091733781	0.290129609773332	0.429	0.295	1	Neuron	si:ch211-233a24.2
ptbp2b	0.00683441011471258	0.278618301052249	0.603	0.476	1	Neuron	ptbp2b
ap3d1	0.00693412059487589	0.370532763343142	0.492	0.359	1	Neuron	ap3d1
kdm7ab	0.00707195583583244	0.271334632639378	0.683	0.566	1	Neuron	kdm7ab
smarca4a	0.00737007372251341	0.288534540012039	0.81	0.699	1	Neuron	smarca4a
prkcea	0.00765305443650298	0.384527896514366	0.46	0.328	1	Neuron	prkcea
magi3b	0.00767978640514242	0.440881222265517	0.111	0.041	1	Neuron	magi3b
cep85l	0.00796470305529758	0.301842211547263	0.651	0.541	1	Neuron	cep85l
zmiz1a	0.00797595401690136	0.398032217082634	0.778	0.702	1	Neuron	zmiz1a
akt3a	0.00799914323405485	0.253281904393877	0.286	0.164	1	Neuron	akt3a
abtb2b	0.00813024067376923	0.527720755680915	0.238	0.132	1	Neuron	abtb2b
dachc	0.00818585911831881	0.297559229982513	0.19	0.093	1	Neuron	dachc
psme4b	0.00832155133021117	0.257336611534077	0.603	0.455	1	Neuron	psme4b
smarcad1b	0.00832265934225551	0.250144184924212	0.317	0.189	1	Neuron	smarcad1b
ttll7	0.0083411033233828	0.269675445273416	0.492	0.329	1	Neuron	ttll7
trim71	0.00835638795815631	0.372385146507113	0.841	0.793	1	Neuron	trim71
evx1	0.00842085794238523	0.342323315638433	0.381	0.243	1	Neuron	evx1
pwwp2b	0.00856118718199662	0.288878128820467	0.429	0.288	1	Neuron	pwwp2b
spire1a	0.00870295537492951	0.282979771495024	0.302	0.176	1	Neuron	spire1a
megf11	0.00873299458115652	0.256368684600159	0.111	0.041	1	Neuron	megf11
celf4	0.00879967432024289	0.69645755593437	0.222	0.119	1	Neuron	celf4
pum2	0.00888809200220973	0.271273261817974	0.476	0.326	1	Neuron	pum2
fam13b	0.00897034393383894	0.272929741112009	0.492	0.334	1	Neuron	fam13b
hoxb3a	0.00897750665556688	0.473837106683751	0.635	0.504	1	Neuron	hoxb3a
si:dkey-92i17.2	0.00901293554771499	0.36610947516212	0.524	0.402	1	Neuron	si:dkey-92i17.2
sptbn1	0.00902455828001618	0.250527325334423	0.556	0.407	1	Neuron	sptbn1
zgc:154058	0.00923414839273649	0.27197249606934	0.587	0.424	1	Neuron	zgc:154058
espn	0.00934395031506787	0.370145259331393	0.127	0.051	1	Neuron	espn
casz1	1.46873594268256e-41	1.56599306186524	0.632	0.077	2.65180274451336e-37	DorsNT & NC	casz1
bmp5	9.6739440842007e-28	0.737879579640834	0.351	0.031	1.74663060440244e-23	DorsNT & NC	bmp5
cdon	1.49745720578002e-25	2.03581727427446	0.965	0.463	2.70365898503583e-21	DorsNT & NC	cdon
msx1b	1.43467676045058e-24	1.33538013372382	0.825	0.247	2.59030889099352e-20	DorsNT & NC	msx1b
BX908388.3	1.77327729656466e-24	1.38109585144504	0.737	0.203	3.2016521589475e-20	DorsNT & NC	BX908388.3
neo1a	1.06853428198935e-19	1.21756518406857	1	0.936	1.92923864613176e-15	DorsNT & NC	neo1a
cdh6	1.48578428656504e-19	1.76817437524938	0.579	0.146	2.68258352939318e-15	DorsNT & NC	cdh6
sema3d	1.25925503080697e-17	1.05890690593262	0.439	0.087	2.27358495812198e-13	DorsNT & NC	sema3d
zic2b	1.46074293386564e-17	0.774174369339608	0.772	0.239	2.6373713670944e-13	DorsNT & NC	zic2b
col7a1l	6.10282115786495e-17	1.11387364864781	0.825	0.321	1.10186436005252e-12	DorsNT & NC	col7a1l
hpse2	1.69584875002579e-16	0.752087666348618	0.263	0.032	3.06185491817157e-12	DorsNT & NC	hpse2
zic2a	1.60819851374652e-15	0.630123399284951	0.596	0.165	2.90360241656935e-11	DorsNT & NC	zic2a
nr2f1b	2.51686388499412e-15	0.960661485348002	0.649	0.21	4.54419774435688e-11	DorsNT & NC	nr2f1b
epha7	3.4537389755763e-15	1.32967503180804	0.93	0.506	6.23572572040301e-11	DorsNT & NC	epha7
wnt3	6.11058017640816e-15	0.958746146746322	0.596	0.184	1.10326525085049e-10	DorsNT & NC	wnt3
dachc1	6.75022761213077e-15	1.04382568787998	0.386	0.082	1.21875359537021e-10	DorsNT & NC	dachc
kdrl	9.53906582986696e-15	0.562851574904991	0.333	0.06	1.72227833558248e-10	DorsNT & NC	kdrl
efnb2a	3.69079488319132e-14	0.706292941254721	0.632	0.209	6.66373016160193e-10	DorsNT & NC	efnb2a
zic3	8.72589174037981e-14	0.533687747870404	0.491	0.128	1.57545975372558e-09	DorsNT & NC	zic3
