	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
cacnb3b	7.94560437675671e-30	0.281638298262643	0.186	0.013	1.61550028188217e-25	MHB.1	cacnb3b
pou3f3a1	2.58036110089401e-29	0.631056287180527	0.549	0.136	5.2463901903377e-25	MHB.1	pou3f3a
gas7a2	6.31488670090272e-28	0.63523196315172	0.5	0.116	1.28394276402754e-23	MHB.1	gas7a
zfhx41	2.88936751310645e-27	1.04334967202341	0.941	0.608	5.87466202764804e-23	MHB.1	zfhx4
foxp41	4.53151995493554e-27	1.02665797007398	0.971	0.737	9.21348637237494e-23	MHB.1	foxp4
tenm41	1.45015428191213e-26	1.13935495666068	0.931	0.575	2.94845368598375e-22	MHB.1	tenm4
il17rd	1.76070198890368e-26	1.08128153632408	0.775	0.328	3.57985928383896e-22	MHB.1	il17rd
kif5c1	7.17030842215299e-25	0.537476603844795	0.333	0.059	1.45786710839215e-20	MHB.1	kif5c
prom1b	8.71814205756867e-25	0.273436485149856	0.186	0.017	1.77257264314486e-20	MHB.1	prom1b
mab21l2	9.30555348115996e-25	0.381167923906182	0.186	0.017	1.89200513378944e-20	MHB.1	mab21l2
znrf31	6.32897735073003e-24	1.01229618436437	0.951	0.7	1.28680767495043e-19	MHB.1	znrf3
ptprnb2	6.39877740312755e-23	0.860010035776997	0.686	0.256	1.30099942160389e-18	MHB.1	ptprnb
efna3b1	2.31675959469701e-22	0.844312806393512	0.686	0.275	4.71043560793797e-18	MHB.1	efna3b
rfx42	6.60402868967405e-22	0.874762432079899	0.902	0.44	1.34273111318453e-17	MHB.1	rfx4
tle3b	8.09269022148203e-20	0.655881366504222	0.569	0.195	1.64540577583173e-15	MHB.1	tle3b
ptprn22	1.86175303199387e-19	0.697905768351919	0.745	0.327	3.78531626464993e-15	MHB.1	ptprn2
nova22	3.39026267061566e-19	0.777580883326077	1	0.725	6.89308206189576e-15	MHB.1	nova2
gfap2	6.72182831100357e-19	0.612485278071505	0.627	0.244	1.36668213219325e-14	MHB.1	gfap
pvalb61	7.25580042666352e-19	0.458596000287328	0.294	0.06	1.47524934274923e-14	MHB.1	pvalb6
celsr1b2	1.36782411070085e-18	0.740104886155996	0.784	0.37	2.78105998187696e-14	MHB.1	celsr1b
mex3b2	9.57661823463533e-18	0.719105603082362	0.735	0.357	1.94711801946606e-13	MHB.1	mex3b
pou3f3b2	1.197767749635e-16	0.52736447991941	0.49	0.167	2.43530138855788e-12	MHB.1	pou3f3b
sb:cb812	1.26718085105316e-16	0.758863312320097	0.716	0.371	2.57643210636128e-12	MHB.1	sb:cb81
negr11	5.21179914921151e-16	0.861001207688233	0.784	0.418	1.05966300301768e-11	MHB.1	negr1
igdcc3	6.31853641632122e-16	0.420326299877294	0.314	0.078	1.28468482416643e-11	MHB.1	igdcc3
tmem108	6.96466290794347e-16	0.716877160166688	0.686	0.329	1.41605526244307e-11	MHB.1	tmem108
igsf9a	7.81531298654082e-16	0.934868124574665	0.765	0.431	1.58900943642348e-11	MHB.1	igsf9a
chd4b	3.6651400515758e-15	0.684918113706741	0.951	0.773	7.45196275286391e-11	MHB.1	chd4b
her3	4.05209448622056e-15	0.407171286665906	0.176	0.028	8.23871850938364e-11	MHB.1	her3
RNF224	5.6455351014668e-15	0.255037574324346	0.225	0.045	1.14785019683023e-10	MHB.1	RNF224
adgrv12	8.04065594184339e-15	0.819859230690496	0.853	0.543	1.6348261660956e-10	MHB.1	adgrv1
mdka	8.78862956809495e-15	0.635155165843056	0.853	0.469	1.78690416378506e-10	MHB.1	mdka
si:dkey-246i14.3	1.51020383266373e-14	0.299028199052596	0.176	0.029	3.07054643257189e-10	MHB.1	si:dkey-246i14.3
ptprna2	1.74625811600904e-14	0.542633772434464	0.676	0.306	3.55049200146957e-10	MHB.1	ptprna
crb2a2	2.3997543673197e-14	0.681905934025882	0.804	0.429	4.87918057963441e-10	MHB.1	crb2a
sox21a	2.6539190843095e-14	0.367901169153348	0.255	0.059	5.39594828221808e-10	MHB.1	sox21a
pcdh192	2.74936489051444e-14	0.74030941782313	0.853	0.542	5.59000869539395e-10	MHB.1	pcdh19
amot1	3.08875638346598e-14	0.639402064523539	0.853	0.52	6.28005947886303e-10	MHB.1	amot
col18a1a	3.59828053304463e-14	0.714269249084823	0.863	0.548	7.31602397978634e-10	MHB.1	col18a1a
polrmt	3.60016608204604e-14	0.670797499733027	0.431	0.16	7.31985767801602e-10	MHB.1	polrmt
pde4bb	4.44177614321579e-14	0.62269871677846	0.48	0.198	9.03101925438634e-10	MHB.1	pde4bb
msi12	6.01531705692835e-14	0.635895881728043	0.882	0.483	1.22303426401467e-09	MHB.1	msi1
abcb52	7.00924984788216e-14	0.699019454790143	0.539	0.217	1.4251206790714e-09	MHB.1	abcb5
blmh2	1.04565826138287e-13	0.678830265091453	0.892	0.59	2.12603237704365e-09	MHB.1	blmh
ncam1a2	1.98329638318798e-13	0.672566584090031	0.882	0.51	4.0324382062978e-09	MHB.1	ncam1a
mbd3b2	2.3705337801746e-13	0.653522479679347	0.765	0.425	4.819769281851e-09	MHB.1	mbd3b
her11	2.82963533388175e-13	0.303642774003762	0.167	0.028	5.75321456084837e-09	MHB.1	her11
mllt102	3.17261209930501e-13	0.59824298067459	0.941	0.724	6.45055492030694e-09	MHB.1	mllt10
gnai3	5.66943773335491e-13	0.267108865177844	0.225	0.051	1.15271007994572e-08	MHB.1	gnai3
gli2a	7.27288803426339e-13	0.626707353753531	0.961	0.78	1.47872359512643e-08	MHB.1	gli2a
gdf111	1.60788746937544e-12	0.662032742489546	0.5	0.211	3.26915680273414e-08	MHB.1	gdf11
wnt3a	2.40424724359986e-12	0.5086596558208	0.265	0.072	4.88831549568724e-08	MHB.1	wnt3a
plxna1a1	2.42623858855675e-12	0.720340240516753	0.794	0.502	4.93302829825357e-08	MHB.1	plxna1a
si:ch211-207i1.2	2.83650645680922e-12	0.421341949172279	0.471	0.185	5.76718492798451e-08	MHB.1	si:ch211-207i1.2
tet22	2.91694138315549e-12	0.638224840176261	0.784	0.484	5.93072522023175e-08	MHB.1	tet2
tet32	3.30384416105355e-12	0.570301554698868	0.873	0.575	6.71737594825408e-08	MHB.1	tet3
cachd11	4.4440808156657e-12	0.66304054425332	0.873	0.644	9.0357051144115e-08	MHB.1	cachd1
wls	6.12607613058415e-12	0.646163179570735	0.539	0.259	1.24555379887037e-07	MHB.1	wls
SAMD51	9.50095303153058e-12	0.307437156385183	0.245	0.064	1.9317337703708e-07	MHB.1	SAMD5
map7d1a	1.02341066883689e-11	0.572664208313321	0.765	0.459	2.08079857187917e-07	MHB.1	map7d1a
pax2b	1.15779034527825e-11	0.282557875118404	0.245	0.064	2.35401933001974e-07	MHB.1	pax2b
SIPA11	1.28969399597373e-11	0.401444097525927	0.343	0.114	2.62220583261379e-07	MHB.1	SIPA1
cep131	1.36172703630428e-11	0.492267322844909	0.627	0.308	2.76866341021385e-07	MHB.1	cep131
flrt3	1.51189370025766e-11	0.444277192773903	0.549	0.252	3.07398227136387e-07	MHB.1	flrt3
tmem471	2.19902724119584e-11	0.402457408345189	0.451	0.178	4.47106218679938e-07	MHB.1	tmem47
gli31	3.61432166576166e-11	0.744375238248797	0.873	0.771	7.34863881082661e-07	MHB.1	gli3
emc2	4.60378706743247e-11	0.593981312200188	0.618	0.34	9.3604198655037e-07	MHB.1	emc2
plce1	8.31144308801872e-11	0.516751679850123	0.471	0.21	1.68988260865597e-06	MHB.1	plce1
hs3st3b1b2	8.50162426397076e-11	0.445135698534595	0.667	0.329	1.72855024535053e-06	MHB.1	hs3st3b1b
otx2a	8.78341551577338e-11	0.268022988963491	0.196	0.046	1.78584404266704e-06	MHB.1	otx2a
chmp6b1	8.88440439858266e-11	0.466391520133059	0.48	0.206	1.80637710231983e-06	MHB.1	chmp6b
col4a6	1.16108726350301e-10	0.547046092285792	0.833	0.542	2.36072262415433e-06	MHB.1	col4a6
adgrl3.1	1.55610840586377e-10	0.556923503733143	0.48	0.214	3.16387961080222e-06	MHB.1	adgrl3.1
CU459056.1	1.69842806082358e-10	0.534363507905293	0.559	0.289	3.45324393326651e-06	MHB.1	CU459056.1
crb11	3.29932468308362e-10	0.622547191963026	0.471	0.22	6.70818694564562e-06	MHB.1	crb1
nrxn3a1	4.83562480130673e-10	0.564063642238755	0.333	0.122	9.83179234601683e-06	MHB.1	nrxn3a
zgc:771581	5.71063239532291e-10	0.60918902493502	0.667	0.385	1.16108577861705e-05	MHB.1	zgc:77158
dock31	9.7598760274463e-10	0.375412156099086	0.343	0.13	1.98437799390038e-05	MHB.1	dock3
nr1d2a	1.26896999279016e-09	0.297585634517427	0.284	0.095	2.58006978934096e-05	MHB.1	nr1d2a
phc2b	1.85805376186601e-09	0.267474926911139	0.294	0.101	3.77779490862598e-05	MHB.1	phc2b
hephl1a	1.94195442659277e-09	0.384849072038757	0.441	0.193	3.94838174014842e-05	MHB.1	hephl1a
pvrl2l2	2.86560920358457e-09	0.433800848284073	0.863	0.535	5.82635663272816e-05	MHB.1	pvrl2l
arhgap21a1	3.20644167153257e-09	0.420496721371344	0.471	0.228	6.51933720656002e-05	MHB.1	arhgap21a
her8a	5.14226327511201e-09	0.35287095264426	0.559	0.28	0.000104552496909577	MHB.1	her8a
gclc	5.58728542483653e-09	0.327674300456843	0.353	0.143	0.000113600687257776	MHB.1	gclc
cldn5a2	6.22668708847403e-09	0.436726901059419	0.735	0.422	0.000126601001882854	MHB.1	cldn5a
efna5a	6.98876878599742e-09	0.553466377947478	0.647	0.4	0.000142095646956899	MHB.1	efna5a
nav2b	8.0828249348265e-09	0.425068777322958	0.647	0.373	0.000164339996574892	MHB.1	nav2b
plp1a2	8.40137694184508e-09	0.316685375014612	0.569	0.274	0.000170816795981594	MHB.1	plp1a
dock11	1.09178050415795e-08	0.35287095264426	0.382	0.165	0.000221980812105395	MHB.1	dock11
fzd10	1.18268525569667e-08	0.332733668833627	0.314	0.122	0.000240463566188247	MHB.1	fzd10
c4b2	1.22313796473092e-08	0.435653391456904	0.392	0.17	0.00024868841098909	MHB.1	c4b
eif3ea	1.52459026442756e-08	0.522900652736126	0.696	0.459	0.000309979692563411	MHB.1	eif3ea
plagl21	1.56704139615296e-08	0.510328476181418	0.784	0.606	0.00031861085666582	MHB.1	plagl2
srgap1a1	2.22912858516272e-08	0.465033819643449	0.804	0.546	0.000453226423935285	MHB.1	srgap1a
fzd3a2	2.49054273682085e-08	0.425341299018527	0.657	0.389	0.000506377149250414	MHB.1	fzd3a
fat3a2	3.42500461588627e-08	0.38639179533894	0.833	0.525	0.000696371938501997	MHB.1	fat3a
FQ311928.1	3.52934441137321e-08	0.47044358806639	0.304	0.122	0.000717586305720401	MHB.1	FQ311928.1
phgdh1	4.92762617654603e-08	0.284861318606655	0.451	0.211	0.00100188495421534	MHB.1	phgdh
sept9b	5.20884659980332e-08	0.331853171375177	0.275	0.103	0.00105906269067201	MHB.1	sept9b
skia2	5.39305342477413e-08	0.44707780286718	0.853	0.581	0.00109651562232508	MHB.1	skia
scube21	6.20847494574346e-08	0.375852051763019	0.52	0.271	0.00126230712596856	MHB.1	scube2
tiam2a	6.38327721501913e-08	0.508195869548649	0.833	0.671	0.00129784792335769	MHB.1	tiam2a
efna2a2	6.66113600025632e-08	0.638332867173876	0.686	0.449	0.00135434217157211	MHB.1	efna2a
srgap3	6.99061226138946e-08	0.426650244872036	0.667	0.403	0.00142133128498571	MHB.1	srgap3
rnd1b1	7.44844732484903e-08	0.295598135074014	0.441	0.207	0.0015144183100883	MHB.1	rnd1b
grwd1	8.63875874913466e-08	0.388046080856368	0.51	0.275	0.00175643242887406	MHB.1	grwd1
ldb2b	9.01252950552487e-08	0.281614628899194	0.255	0.092	0.00183242749906332	MHB.1	ldb2b
chl1b2	9.51607068421779e-08	0.669497452072155	0.324	0.137	0.00193480749151516	MHB.1	chl1b
si:ch211-286o17.12	9.69106033537778e-08	0.394432369264867	0.49	0.249	0.00197038638738901	MHB.1	si:ch211-286o17.1
zgc:109889	1.09779053154053e-07	0.318290720934116	0.304	0.126	0.00223202770872821	MHB.1	zgc:109889
arvcfb2	1.09827806085396e-07	0.435669457461057	0.765	0.491	0.00223301895332827	MHB.1	arvcfb
mat2aa	1.2258600873716e-07	0.473205997525633	0.598	0.364	0.00249241872964395	MHB.1	mat2aa
celf5a	1.28080257487165e-07	0.277891542856477	0.216	0.07	0.00260412779522904	MHB.1	celf5a
ttf1	1.3488248646762e-07	0.354709100278083	0.412	0.203	0.00274243071485965	MHB.1	ttf1
arid5b	1.45386026995097e-07	0.397665431389462	0.471	0.242	0.00295598870086431	MHB.1	arid5b
jag2b2	1.53239229357848e-07	0.448710859355807	0.951	0.795	0.00311566001130377	MHB.1	jag2b
cbx7a1	1.54243078615305e-07	0.581636060156574	0.549	0.334	0.00313607027440638	MHB.1	cbx7a
hif1an	1.61471921140403e-07	0.374915243477865	0.363	0.166	0.00328304710062668	MHB.1	hif1an
plch12	1.72935368156954e-07	0.419088645148154	0.755	0.467	0.00351612190536718	MHB.1	plch1
arhgef10la1	2.06632937640743e-07	0.499607716985798	0.549	0.306	0.00420126088811158	MHB.1	arhgef10la
zgc:174888	2.08397837646736e-07	0.380351689066367	0.343	0.149	0.00423714483503343	MHB.1	zgc:174888
si:dkey-112m2.1	2.09049619281325e-07	0.336320520989329	0.176	0.052	0.00425039685922791	MHB.1	si:dkey-112m2.1
ptpn61	2.79434504678678e-07	0.28705976901383	0.353	0.158	0.00568146234912688	MHB.1	ptpn6
aldocb	2.96129454299388e-07	0.310717501229315	0.225	0.081	0.00602090406481516	MHB.1	aldocb
FO704750.1	2.99709675860049e-07	0.281275301890921	0.314	0.134	0.00609369712958651	MHB.1	FO704750.1
mpp5a1	3.19442002095448e-07	0.402211123030107	0.716	0.458	0.00649489478660465	MHB.1	mpp5a
zbtb16a2	3.67328220783556e-07	0.386845658458737	0.98	0.844	0.00746851738497126	MHB.1	zbtb16a
insrb1	4.47126249634556e-07	0.347114904612118	0.922	0.848	0.0090909709075698	MHB.1	insrb
nhsl1b	5.11021629366316e-07	0.409954062139156	0.765	0.569	0.0103900917682759	MHB.1	nhsl1b
pou2f2a.1	5.76679084694357e-07	0.551103348353605	0.49	0.275	0.0117250391500057	MHB.1	pou2f2a.1
BX284638.22	6.71816256017664e-07	0.418614278858765	0.608	0.383	0.0136593681173511	MHB.1	BX284638.2
FQ311908.1	7.72964365164801e-07	0.256862260614339	0.245	0.094	0.0157159114725307	MHB.1	FQ311908.1
ror11	7.84994928922716e-07	0.434946664339281	0.549	0.312	0.0159605168948567	MHB.1	ror1
rspo2	8.44170245735922e-07	0.295295919113595	0.314	0.138	0.0171636694363028	MHB.1	rspo2
cntfr2	8.63432571637885e-07	0.270929629539281	0.951	0.673	0.0175553110465415	MHB.1	cntfr
stox2b2	8.64775685316709e-07	0.434665043807908	0.667	0.462	0.0175826192338593	MHB.1	stox2b
zeb1b1	1.0884738513306e-06	0.414908911102736	0.784	0.572	0.0221308503452539	MHB.1	zeb1b
eml1	1.10172260853382e-06	0.312607082430533	0.235	0.09	0.0224002240767096	MHB.1	eml1
bcor1	1.16652229131536e-06	0.25488287573468	0.353	0.163	0.0237177312270239	MHB.1	bcor
prim22	1.25203553920845e-06	0.377118498890938	0.627	0.389	0.0254563865831862	MHB.1	prim2
raly	1.3133839107054e-06	0.322397961542456	0.167	0.053	0.0267037216724621	MHB.1	raly
tox1	2.67659081359692e-06	0.408701536703791	0.647	0.438	0.0544204444220526	MHB.1	tox
si:dkey-195m11.81	2.70193403993405e-06	0.364966898741483	0.755	0.514	0.0549357228999391	MHB.1	si:dkey-195m11.8
dgkh	2.84058553140452e-06	0.338287629499823	0.461	0.253	0.0577547850245167	MHB.1	dgkh
elmsan1b	3.46965987615177e-06	0.526630930365717	0.784	0.67	0.0705451246019178	MHB.1	elmsan1b
msh61	3.47849779698782e-06	0.360524525187696	0.48	0.278	0.0707248172083563	MHB.1	msh6
klf12b	3.70868299527726e-06	0.482259207942225	0.402	0.221	0.0754049426599773	MHB.1	klf12b
rfx22	3.87232107171008e-06	0.407080813444155	0.775	0.6	0.0787320320300093	MHB.1	rfx2
xpc1	3.95830012409285e-06	0.282655015179234	0.373	0.186	0.0804801581230558	MHB.1	xpc
nap1l11	4.25637492052311e-06	0.300867925798319	0.588	0.363	0.0865406148840759	MHB.1	nap1l1
mtrr	4.43346816468095e-06	0.305873473107091	0.314	0.15	0.0901412747242931	MHB.1	mtrr
zhx2a	4.5562526325727e-06	0.373530423210353	0.569	0.346	0.0926377285254681	MHB.1	zhx2a
dag12	5.15556111933075e-06	0.375534672768591	0.951	0.797	0.104822868678233	MHB.1	dag1
epb41l5	5.68230970644632e-06	0.292139923828263	0.52	0.305	0.115532720951466	MHB.1	epb41l5
plekha7b2	5.92170528395796e-06	0.255192902756065	0.461	0.253	0.120400111833433	MHB.1	plekha7b
sipa1l1	6.01062311097877e-06	0.33766013385023	0.706	0.487	0.12220798909242	MHB.1	sipa1l1
myo9aa	6.0151372440303e-06	0.329616283645099	0.657	0.428	0.122299770445624	MHB.1	myo9aa
trit1	6.22335472319653e-06	0.367153980189281	0.627	0.43	0.126533248232032	MHB.1	trit1
mycb	6.83949037680302e-06	0.318388072062118	0.333	0.167	0.139060518341159	MHB.1	mycb
nr2f6a	7.02766769538912e-06	0.265531287064509	0.392	0.206	0.142886539582652	MHB.1	nr2f6a
pisd	7.15683336737784e-06	0.306997348643504	0.265	0.119	0.145512736025526	MHB.1	pisd
tox2	7.55142061514532e-06	0.371707594657116	0.5	0.307	0.153535483947135	MHB.1	tox2
BX908388.3	8.38561844158613e-06	0.383044541067766	0.353	0.183	0.170496394154329	MHB.1	BX908388.3
pdik1l	9.19000660560893e-06	0.325018544451069	0.461	0.264	0.186851214305241	MHB.1	pdik1l
slc12a7a1	1.09252209511594e-05	0.448523191707947	0.627	0.446	0.222131592378973	MHB.1	slc12a7a
ssuh2rs1	1.18978321006229e-05	0.294195045316653	0.471	0.272	0.241906722269864	MHB.1	ssuh2rs1
larp4ab	1.21252454092477e-05	0.263686312596773	0.422	0.232	0.246530489660824	MHB.1	larp4ab
zcchc7	1.26920897826986e-05	0.390105157477528	0.716	0.527	0.258055569461828	MHB.1	zcchc7
sart3	1.28218908656891e-05	0.274594811218414	0.51	0.298	0.260694685081191	MHB.1	sart3
macrod2	1.3072880935391e-05	0.337757466116712	0.402	0.228	0.265797815178369	MHB.1	macrod2
parp1	1.39928725054988e-05	0.293821725340216	0.441	0.25	0.284503083781802	MHB.1	parp1
msi2b	1.63536648826415e-05	0.464897046934412	0.745	0.575	0.332502714393866	MHB.1	msi2b
cxadr1	1.71562066956309e-05	0.383448433031635	0.716	0.497	0.348819994535568	MHB.1	cxadr
zfat	1.76578904906932e-05	0.253116500770259	0.284	0.134	0.359020229456774	MHB.1	zfat
si:ch73-386h18.12	2.12170163292342e-05	0.383936026415406	0.569	0.368	0.43138437600599	MHB.1	si:ch73-386h18.1
pms2	2.4398418736027e-05	0.268504189607625	0.294	0.144	0.4960686497409	MHB.1	pms2
hk2	2.4586242448609e-05	0.332330174203424	0.412	0.231	0.499887481465119	MHB.1	hk2
celf21	2.49995717301567e-05	0.44389426639611	0.52	0.341	0.508291292417545	MHB.1	celf2
ephb4b	2.6869046035107e-05	0.284158202560246	0.402	0.231	0.546301443985795	MHB.1	ephb4b
s1pr2	2.69476182660572e-05	0.356953247026866	0.5	0.322	0.547898974585474	MHB.1	s1pr2
celf3a1	2.83086183284046e-05	0.276819124544507	0.5	0.306	0.575570827853122	MHB.1	celf3a
nop56	2.90330038618272e-05	0.253111564978062	0.863	0.661	0.59029903451867	MHB.1	nop56
pik3c2b1	2.96376023745415e-05	0.257541162988195	0.706	0.454	0.602591731479179	MHB.1	pik3c2b
dennd5b	3.18840639008937e-05	0.288307118386339	0.539	0.326	0.648266787232971	MHB.1	dennd5b
ssbp41	3.40515861994262e-05	0.288841810822446	0.735	0.532	0.692336850606734	MHB.1	ssbp4
vdrb	3.5341937021657e-05	0.365948623939393	0.657	0.481	0.718572263524329	MHB.1	vdrb
ctps1a	3.56636337223698e-05	0.406079194388275	0.765	0.61	0.725113000843222	MHB.1	ctps1a
zfhx3	3.65275493586299e-05	0.285671428082999	0.549	0.341	0.742678133559664	MHB.1	zfhx3
knop1	3.67553966999156e-05	0.301106973577906	0.529	0.336	0.747310725702683	MHB.1	knop1
bop1	3.70566410006125e-05	0.318665739142853	0.706	0.502	0.753435624824454	MHB.1	bop1
adka	3.74977254925606e-05	0.340550681008392	0.775	0.593	0.762403754714742	MHB.1	adka
met	3.92223836673048e-05	0.455186921988957	0.275	0.137	0.797469504723642	MHB.1	met
kif21b	4.04754606206885e-05	0.263686312596773	0.353	0.189	0.822947065339838	MHB.1	kif21b
cspg5a1	4.07644729590773e-05	0.251758132130169	0.451	0.254	0.828823264203959	MHB.1	cspg5a
ctdp11	4.11353912720281e-05	0.327720738114224	0.814	0.703	0.836364775342875	MHB.1	ctdp1
mrtfbb	4.15389485400452e-05	0.363176545258235	0.284	0.139	0.844569901716199	MHB.1	mrtfbb
wnt111	5.35312757940898e-05	0.253553060819307	0.373	0.2	1	MHB.1	wnt11
lfng2	5.54826313072058e-05	0.315491544578899	0.696	0.495	1	MHB.1	lfng
aff2	5.62298387958082e-05	0.435812934186028	0.549	0.382	1	MHB.1	aff2
tenm3	5.88659741753194e-05	0.258869343498994	0.853	0.677	1	MHB.1	tenm3
si:ch211-137a8.41	6.04348598312099e-05	0.26543687602849	0.402	0.232	1	MHB.1	si:ch211-137a8.4
ptprua	6.26206752757283e-05	0.481947197617071	0.284	0.144	1	MHB.1	ptprua
sdc41	6.36795648644457e-05	0.412412898298666	0.735	0.587	1	MHB.1	sdc4
srpk1b	6.93153327609771e-05	0.287529604626508	0.441	0.263	1	MHB.1	srpk1b
apcdd1l	8.10396434622199e-05	0.264630587774514	0.196	0.083	1	MHB.1	apcdd1l
qki22	8.12830826623123e-05	0.340034233878879	0.549	0.349	1	MHB.1	qki2
wdr18	9.68572904780192e-05	0.353879477705176	0.706	0.527	1	MHB.1	wdr18
ccne22	9.80068569719304e-05	0.484569789071619	0.461	0.289	1	MHB.1	ccne2
cyth1b1	0.000103321929488549	0.391828276263192	0.549	0.37	1	MHB.1	cyth1b
jak11	0.000107665332665127	0.40630486164293	0.784	0.689	1	MHB.1	jak1
slc1a3a	0.000124766844588484	0.316629499621102	0.471	0.283	1	MHB.1	slc1a3a
ddx10	0.000136205164318904	0.266137843743988	0.451	0.272	1	MHB.1	ddx10
nasp	0.000157412651058361	0.29218826876307	0.451	0.274	1	MHB.1	nasp
pabpn1	0.000160046815251799	0.318573021109342	0.765	0.59	1	MHB.1	pabpn1
pwp2h	0.000161510168175278	0.375034625157662	0.637	0.476	1	MHB.1	pwp2h
zgc:110796	0.000212010018052807	0.300014718560764	0.461	0.308	1	MHB.1	zgc:110796
tprn1	0.000228285508100004	0.255075948028516	0.275	0.144	1	MHB.1	tprn
dvl3b	0.000231126461123384	0.346657403824416	0.265	0.14	1	MHB.1	dvl3b
carm1	0.000309444477453966	0.279352484287838	0.529	0.381	1	MHB.1	carm1
atf4b	0.000337252952230924	0.293409958546233	0.588	0.447	1	MHB.1	atf4b
efnb2b	0.000373205457369882	0.30996236117497	0.608	0.437	1	MHB.1	efnb2b
map3k22	0.000393547064402059	0.282901588760314	0.216	0.107	1	MHB.1	map3k22
zfpm2a	0.000401053278452461	0.274162369462471	0.216	0.106	1	MHB.1	zfpm2a
dph1	0.000415002646844414	0.298127988049828	0.431	0.293	1	MHB.1	dph1
tfap4	0.000438802458523931	0.305903002726128	0.696	0.543	1	MHB.1	tfap4
dtx4a2	0.000458452507701877	0.304636547467268	0.51	0.351	1	MHB.1	dtx4a
znf106b	0.000486726980043868	0.253087839758053	0.471	0.313	1	MHB.1	znf106b
cbx1a	0.000494691844497973	0.250352872036814	0.529	0.363	1	MHB.1	cbx1a
ctdspl2a	0.000500246118537074	0.265776139501561	0.373	0.225	1	MHB.1	ctdspl2a
lmx1ba	0.000621982932361718	0.276168862937991	0.225	0.114	1	MHB.1	lmx1ba
ogt.1.1	0.000646050474055788	0.273436485149855	0.637	0.488	1	MHB.1	ogt.1.1
taar10	0.000666236666509613	0.251761785776016	0.304	0.177	1	MHB.1	taar10
plxdc21	0.000687100636646348	0.375829130375673	0.559	0.387	1	MHB.1	plxdc2
ripor1	0.000690297608700952	0.256611862508496	0.784	0.648	1	MHB.1	ripor1
cdh21	0.000692591355569065	0.256903610748295	0.951	0.795	1	MHB.1	cdh2
camk2g1	0.000711408105738442	0.307024553420942	0.618	0.462	1	MHB.1	camk2g1
immp2l	0.000727036620926634	0.288503933238797	0.343	0.21	1	MHB.1	immp2l
thrab	0.0007340313079166	0.278627078543504	0.422	0.273	1	MHB.1	thrab
pola12	0.000741118866677869	0.273436485149855	0.647	0.469	1	MHB.1	pola1
jarid2b2	0.000859712708144112	0.341815764135264	0.922	0.846	1	MHB.1	jarid2b
tead1a1	0.000926758126025828	0.355477020427338	0.882	0.773	1	MHB.1	tead1a
palld	0.000977742633606242	0.323903474289739	0.745	0.632	1	MHB.1	palld
ephb4a1	0.000995971350545829	0.276395860630399	0.637	0.482	1	MHB.1	ephb4a
ktn1	0.00106634761292482	0.261299017422604	0.5	0.345	1	MHB.1	ktn1
tnfrsf19	0.00117403983985232	0.250291148501994	0.333	0.206	1	MHB.1	tnfrsf19
boc	0.00131756736962589	0.312503950524739	0.833	0.716	1	MHB.1	boc
pds5a	0.00139067055591621	0.266204915918779	0.559	0.417	1	MHB.1	pds5a
npm1a	0.00167425788303336	0.302273323596747	0.578	0.473	1	MHB.1	npm1a
trps11	0.00183257505221221	0.255289138439596	0.853	0.718	1	MHB.1	trps1
ttll7	0.00186576976039119	0.269846201154536	0.363	0.23	1	MHB.1	ttll7
dusp19b	0.0020981746242397	0.47846720314831	0.804	0.669	1	MHB.1	dusp19b
kdm6a	0.00209989040602744	0.26445665383725	0.716	0.616	1	MHB.1	kdm6a
pnn	0.00306350095416445	0.289420662480985	0.48	0.367	1	MHB.1	pnn
si:dkey-12j5.1	0.00386690446391475	0.250260162783761	0.657	0.512	1	MHB.1	si:dkey-12j5.1
xylt11	0.00446903573071528	0.36317116276068	0.539	0.442	1	MHB.1	xylt1
arhgef10	0.00586933186397123	0.255554965586153	0.431	0.301	1	MHB.1	arhgef10
map7d2b	0.00987876263053233	0.255539280623298	0.51	0.419	1	MHB.1	map7d2b
vgll4l	2.27637731839389e-99	0.933356873019019	0.468	0.019	4.62833036375845e-95	Placode.1	vgll4l
znf385a	3.29859719377823e-92	2.02632919049888	0.894	0.125	6.70670781438989e-88	Placode.1	znf385a
grhl2b	1.38211597105735e-90	1.47147344490856	0.691	0.066	2.8101181923538e-86	Placode.1	grhl2b
ptgs2a	1.00397233055151e-84	0.712624420871088	0.309	0.006	2.04127654247732e-80	Placode.1	ptgs2a
tmprss4a	2.08627141720323e-81	1.02285629025546	0.489	0.031	4.2418070454576e-77	Placode.1	tmprss4a
pitpnc1b	8.4708929667587e-81	0.802299626009518	0.5	0.033	1.72230195800138e-76	Placode.1	pitpnc1b
dlx3b	9.60901780439396e-79	0.946123433067606	0.543	0.042	1.95370549998938e-74	Placode.1	dlx3b
tfap2c	9.65171861636526e-79	1.72834630443172	0.713	0.087	1.96238742907938e-74	Placode.1	tfap2c
epcam	2.69929712035963e-71	1.12188332335656	0.809	0.124	5.4882109051152e-67	Placode.1	epcam
snai2	4.76860537674073e-71	0.7458677129069	0.404	0.024	9.69552845198925e-67	Placode.1	snai2
cdh1	5.17266208806264e-70	2.13192614521398	0.957	0.225	1.0517056557449e-65	Placode.1	cdh1
