	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
ociad2	4.83024778077409e-09	0.438994814825878	0.476	0.16	1.44907433423223e-05	6	ociad2
mthfsd2	5.1719139678567e-09	1.17677861773253	0.524	0.155	1.55157419035701e-05	6	mthfsd
srgap1a1	5.51307803872926e-09	0.470989927417492	0.667	0.404	1.65392341161878e-05	6	srgap1a
cd991	7.0643552316626e-09	0.588443199350537	0.429	0.165	2.11930656949878e-05	6	cd99
snapc1a3	7.43287304545504e-09	0.519637804629185	0.543	0.207	2.22986191363651e-05	6	snapc1a
poc1bl1	8.20213586652178e-09	1.46657236617538	0.514	0.178	2.46064075995653e-05	6	poc1bl
megf6a2	8.27287324805284e-09	0.95148441836961	0.476	0.228	2.48186197441585e-05	6	megf6a
srgap32	8.67644075522916e-09	1.25278157187586	0.619	0.379	2.60293222656875e-05	6	srgap3
add3b	1.17190584013296e-08	0.294967211691707	0.114	0.167	3.51571752039888e-05	6	add3b
adamts18	1.17639708230393e-08	0.622144088938047	0.448	0.21	3.52919124691179e-05	6	adamts18
gas7a	1.26662667193001e-08	1.92101559503579	0.552	0.264	3.79988001579003e-05	6	gas7a
slc38a3a	1.33499185619014e-08	1.20990801420245	0.524	0.192	4.00497556857041e-05	6	slc38a3a
gtf2h4	1.34407220688682e-08	1.21565916449387	0.514	0.194	4.03221662066045e-05	6	gtf2h4
adh51	1.45104226157748e-08	0.834353488521201	0.543	0.192	4.35312678473243e-05	6	adh5
afap1l1b1	1.63712676725945e-08	2.3530402517737	0.524	0.173	4.91138030177835e-05	6	afap1l1b
cxxc5a2	1.68608954022603e-08	1.75571691095844	0.571	0.272	5.05826862067808e-05	6	cxxc5a
ext1a	1.78906855256852e-08	1.29223846596493	0.562	0.365	5.36720565770555e-05	6	ext1a
fadd	1.88307535513366e-08	0.484268112682369	0.362	0.109	5.64922606540098e-05	6	fadd
cdcp21	1.90451972627382e-08	0.948766015792234	0.476	0.185	5.71355917882146e-05	6	cdcp2
ppp1r27b	2.09531262087207e-08	0.586401098298965	0.029	0.128	6.2859378626162e-05	6	ppp1r27b
msx32	2.21503927089056e-08	2.99743221106998	0.543	0.199	6.64511781267168e-05	6	msx3
dachc	2.57124392562422e-08	2.20277710595415	0.476	0.134	7.71373177687267e-05	6	dachc
si:ch211-286o17.12	2.96930509690336e-08	1.19122697987893	0.657	0.37	8.90791529071008e-05	6	si:ch211-286o17.1
erfl11	3.03764666947359e-08	1.05864318283582	0.171	0.219	9.11294000842077e-05	6	erfl1
tekt3	4.25506402125543e-08	2.03509159471373	0.562	0.218	0.000127651920637663	6	tekt3
vox2	4.71096988902997e-08	1.12530554865009	0.457	0.211	0.000141329096670899	6	vox
cdh61	4.93083472793933e-08	1.42494656046711	0.371	0.195	0.00014792504183818	6	cdh6
nek11	5.97868659685667e-08	0.510720954563129	0.171	0.199	0.0001793605979057	6	nek11
cntn3b	6.29921009702503e-08	0.779382655200304	0.59	0.263	0.000188976302910751	6	cntn3b
lss1	6.67667896841558e-08	1.02001607340489	0.057	0.175	0.000200300369052467	6	lss
esyt2a	6.77989023981116e-08	0.571951623505645	0.429	0.238	0.000203396707194335	6	esyt2a
si:dkey-68o6.61	6.80454787406895e-08	1.25918065842889	0.448	0.172	0.000204136436222069	6	si:dkey-68o6.6
tdo2a1	7.50749846460211e-08	0.56513274057116	0.095	0.2	0.000225224953938063	6	tdo2a
srd5a11	8.67110538829102e-08	0.85644048364652	0.448	0.148	0.000260133161648731	6	srd5a1
shc21	9.82657836535789e-08	0.670100250534139	0.105	0.187	0.000294797350960737	6	shc2
znrf33	9.89344124166206e-08	0.488880463899385	0.638	0.434	0.000296803237249862	6	znrf3
polrmt2	1.01006436826859e-07	0.758728636265438	0.552	0.332	0.000303019310480578	6	polrmt
gad1a	1.40690661877019e-07	0.508436775961387	0.419	0.145	0.000422071985631056	6	gad1a
myo1eb1	1.4907730814473e-07	0.272561594493523	0.086	0.176	0.000447231924434189	6	myo1eb
he1.2	1.59191879563001e-07	1.54362730951861	0.457	0.128	0.000477575638689003	6	he1.2
cntn1a1	1.73398222004249e-07	0.258618916719901	0.124	0.249	0.000520194666012746	6	cntn1a
mrtfbb2	1.77310140479279e-07	0.287101418711439	0.448	0.214	0.000531930421437838	6	mrtfbb
myh9a1	1.96646040441863e-07	0.636004172306513	0.057	0.245	0.000589938121325588	6	myh9a
KCNK121	2.02636517889436e-07	1.23375527802989	0.457	0.154	0.000607909553668309	6	KCNK12
cdc42ep4a	2.21427020077568e-07	1.60284322091434	0.362	0.153	0.000664281060232703	6	cdc42ep4a
bcl11ba1	2.38916537940184e-07	0.729310066459582	0.133	0.171	0.000716749613820552	6	bcl11ba
kif9	2.73943789654703e-07	0.688463970599176	0.324	0.127	0.000821831368964108	6	kif9
map1aa	2.78200221358497e-07	1.04017562276952	0.343	0.135	0.00083460066407549	6	map1aa
satb1a1	2.97929027823293e-07	0.807012952800515	0.286	0.149	0.00089378708346988	6	satb1a
tdp2b	3.1912773290485e-07	0.677169225079517	0.429	0.153	0.00095738319871455	6	tdp2b
atp2a1	3.38784087292104e-07	0.285057322504713	0.343	0.162	0.00101635226187631	6	atp2a1
zgc:1131761	3.75455444182445e-07	0.406398618967758	0.095	0.161	0.00112636633254733	6	zgc:113176
rnd1a1	3.83995745605056e-07	0.429890274281644	0.486	0.187	0.00115198723681517	6	rnd1a
metrnlb2	3.95876647511694e-07	0.620860993665212	0.143	0.203	0.00118762994253508	6	metrnlb
rorca	4.20711540217442e-07	0.707115148280066	0.486	0.123	0.00126213462065233	6	rorca
cptp	4.31879262021672e-07	0.400169606737568	0.467	0.197	0.00129563778606502	6	cptp
tmlhe	4.69074007405011e-07	1.0791916761675	0.076	0.23	0.00140722202221503	6	tmlhe
ARSB2	6.28447883975633e-07	0.689132119290053	0.514	0.234	0.0018853436519269	6	ARSB
rab11fip22	6.6051043320609e-07	0.332099897017965	0.076	0.17	0.00198153129961827	6	rab11fip2
phlda2	7.41201119279018e-07	1.41407600830773	0.476	0.161	0.00222360335783706	6	phlda2
foxn2b	1.14550354961297e-06	0.496120149652174	0.419	0.241	0.0034365106488389	6	foxn2b
tp631	1.17781880572049e-06	0.396887013408817	0.133	0.17	0.00353345641716147	6	tp63
kif21b	1.2079108168923e-06	0.995251412788251	0.476	0.234	0.00362373245067691	6	kif21b
tg1	1.25834758978674e-06	0.926512293142131	0.419	0.18	0.00377504276936023	6	tg
boc2	1.39092664887547e-06	0.644880198886789	0.59	0.411	0.00417277994662641	6	boc
acss2l1	1.42727689210217e-06	0.492577572687145	0.095	0.178	0.00428183067630651	6	acss2l
l3hypdh1	1.43872320376088e-06	0.990253357938456	0.438	0.163	0.00431616961128264	6	l3hypdh
slc50a11	1.50655589068309e-06	0.456581026306374	0.152	0.219	0.00451966767204926	6	slc50a1
sft2d1	1.63790072619165e-06	0.354723405305466	0.105	0.174	0.00491370217857495	6	sft2d1
fam20cb2	1.75474658675091e-06	0.393446770549989	0.286	0.15	0.00526423976025273	6	fam20cb
si:ch211-284f22.31	2.03759198084554e-06	1.05245947350443	0.61	0.299	0.00611277594253663	6	si:ch211-284f22.3
wnt31	2.55808069776079e-06	1.99597886041895	0.61	0.268	0.00767424209328237	6	wnt3
slc36a43	2.80892946845354e-06	0.279638930448467	0.105	0.17	0.00842678840536061	6	slc36a4
adgrl3.1	3.2072407402562e-06	0.679501223148269	0.543	0.328	0.00962172222076861	6	adgrl3.1
si:dkeyp-93d12.1	3.42377916880321e-06	1.21603340943349	0.343	0.148	0.0102713375064096	6	si:dkeyp-93d12.1
id12	3.43579984256672e-06	1.145103034456	0.562	0.357	0.0103073995277002	6	id1
angptl31	3.60728617955793e-06	0.429271545990201	0.362	0.149	0.0108218585386738	6	angptl3
si:dkey-8l13.51	3.62754254016195e-06	0.563471342687079	0.133	0.199	0.0108826276204859	6	si:dkey-8l13.5
elovl21	3.86578427489344e-06	1.79620954685965	0.562	0.229	0.0115973528246803	6	elovl2
pleca1	3.93381784214285e-06	1.13086691522518	0.562	0.334	0.0118014535264285	6	pleca
gabbr2	3.98628543396243e-06	0.424994885004547	0.295	0.133	0.0119588563018873	6	gabbr2
yap11	3.98628850168267e-06	0.434749424066061	0.619	0.394	0.011958865505048	6	yap1
plcb3	4.39717351348916e-06	0.594091216492964	0.495	0.234	0.0131915205404675	6	plcb3
acads2	4.47258429156953e-06	0.474764970398348	0.048	0.139	0.0134177528747086	6	acads
klhl24b	5.56149816375532e-06	0.539314822613083	0.39	0.194	0.016684494491266	6	klhl24b
cited4a1	6.75277604621736e-06	0.589124243457082	0.514	0.275	0.0202583281386521	6	cited4a
spata5l12	6.85011085106104e-06	0.500561516474638	0.41	0.153	0.0205503325531831	6	spata5l1
ror12	6.96300458652458e-06	0.785481351728938	0.514	0.369	0.0208890137595737	6	ror1
apeh4	7.04644604201909e-06	0.930488090679591	0.467	0.165	0.0211393381260573	6	apeh
nxn1	7.13569335244119e-06	0.922084197942614	0.543	0.354	0.0214070800573236	6	nxn
cnpy11	8.39882204732826e-06	2.2687240081309	0.457	0.157	0.0251964661419848	6	cnpy1
efnb2b1	8.43577514740058e-06	1.12278585222516	0.524	0.334	0.0253073254422017	6	efnb2b
sccpdhb	8.71635838608573e-06	0.690923258357962	0.162	0.22	0.0261490751582572	6	sccpdhb
wasb	8.89735166950582e-06	1.02039799074872	0.162	0.139	0.0266920550085175	6	wasb
si:ch211-117k10.3	8.94541944260658e-06	0.867809277633368	0.438	0.199	0.0268362583278197	6	si:ch211-117k10.3
rdh8a	1.10849647201613e-05	0.278863853564052	0.324	0.143	0.0332548941604839	6	rdh8a
clybl1	1.17345651528457e-05	0.741907597940761	0.152	0.151	0.035203695458537	6	clybl
NAV11	1.17775761185122e-05	0.594359331918023	0.562	0.37	0.0353327283555365	6	NAV1
abhd10a1	1.237105026875e-05	1.02731126687084	0.429	0.19	0.0371131508062499	6	abhd10a
trappc52	1.36266871816468e-05	1.70188970694409	0.438	0.17	0.0408800615449405	6	trappc5
ccnd11	1.41118980868322e-05	1.05624308271963	0.6	0.414	0.0423356942604967	6	ccnd1
st6galnac5a1	1.45750908345464e-05	1.49377142641755	0.438	0.195	0.0437252725036393	6	st6galnac5a
sik2a2	1.48609060479588e-05	0.958213280425871	0.371	0.105	0.0445827181438764	6	sik2a
ZNF4232	1.51222000928608e-05	1.60016726404129	0.533	0.34	0.0453666002785824	6	ZNF423
sp5a	1.65336352956898e-05	1.11769868702186	0.371	0.265	0.0496009058870695	6	sp5a
sptlc2a2	1.69388333737512e-05	0.829136939810378	0.419	0.23	0.0508165001212536	6	sptlc2a
zfhx43	1.86319776936981e-05	1.19015816342983	0.59	0.409	0.0558959330810942	6	zfhx4
rgs171	2.03664009491679e-05	1.4196215767087	0.457	0.149	0.0610992028475036	6	rgs17
syt14a1	2.12971288100647e-05	0.431092239129104	0.19	0.165	0.0638913864301942	6	syt14a
gmppab	2.1735357966653e-05	0.58261907075866	0.457	0.121	0.0652060738999589	6	gmppab
camk2b1	2.28135827109026e-05	0.300164814800707	0.2	0.215	0.0684407481327078	6	camk2b1
traf1	2.30203879488724e-05	0.876306591491816	0.39	0.175	0.0690611638466172	6	traf1
mdka1	2.42525270905022e-05	0.419603496392633	0.514	0.381	0.0727575812715067	6	mdka
CABZ01084566.1	2.51568839240584e-05	0.70411375785026	0.124	0.189	0.0754706517721752	6	CABZ01084566.1
neurod6a1	2.95349334654874e-05	1.17532315198666	0.114	0.12	0.0886048003964621	6	neurod6a
pfkfb2b2	2.97993274631683e-05	0.830982814380223	0.029	0.14	0.0893979823895048	6	pfkfb2b
mycn	3.40990947276098e-05	0.967734886444084	0.514	0.326	0.102297284182829	6	mycn
plxna2	3.41095204296755e-05	1.16700434386789	0.552	0.311	0.102328561289026	6	plxna2
pls3	3.44565026738256e-05	1.51945327112532	0.362	0.151	0.103369508021477	6	pls3
DHDH3	3.63320439309488e-05	1.5677016344402	0.362	0.19	0.108996131792846	6	DHDH
foxp4	3.84610231643011e-05	0.908763113353357	0.571	0.391	0.115383069492903	6	foxp4
mxa1	4.15449449859043e-05	0.758695909260433	0.467	0.182	0.124634834957713	6	mxa
si:ch73-233m11.21	4.50868550558229e-05	0.267002775048751	0.448	0.231	0.135260565167469	6	si:ch73-233m11.2
dtd21	5.0548052881071e-05	1.74599309620842	0.19	0.153	0.151644158643213	6	dtd2
rnf2121	5.13526312587784e-05	1.75963392608038	0.457	0.134	0.154057893776335	6	rnf212
slc2a11b2	5.35910149638437e-05	0.716756391578423	0.038	0.133	0.160773044891531	6	slc2a11b
otofb1	5.67895318219233e-05	0.293844819802808	0.286	0.134	0.17036859546577	6	otofb
drd4b3	5.69295276915242e-05	0.503185270292192	0.438	0.152	0.170788583074572	6	drd4b
dipk2b	7.15920930924514e-05	1.13511177802773	0.467	0.182	0.214776279277354	6	dipk2b
msi2a	7.24459069152422e-05	0.732901796343433	0.39	0.274	0.217337720745727	6	msi2a
si:ch211-191i18.2	7.60507758320369e-05	0.35435522119629	0.171	0.175	0.228152327496111	6	si:ch211-191i18.2
si:zfos-128g4.11	8.1358710432804e-05	0.351850448498088	0.343	0.16	0.244076131298412	6	si:zfos-128g4.1
scd	8.52266997326533e-05	1.76116908044183	0.495	0.174	0.25568009919796	6	scd
ptprna2	9.27919225065031e-05	1.46386220651269	0.6	0.384	0.278375767519509	6	ptprna
mxb	9.64179481189983e-05	2.09004061773572	0.19	0.124	0.289253844356995	6	mxb
slc1a3a1	0.00011144116816586	0.320767679459499	0.581	0.328	0.33432350449758	6	slc1a3a
hoxc10a1	0.000115579436284137	0.356078089878721	0.124	0.166	0.346738308852412	6	hoxc10a
tead1a	0.000118593588992286	0.869938332702081	0.571	0.384	0.355780766976858	6	tead1a
zmp:0000000936	0.000120822209044154	1.1568518035825	0.448	0.217	0.362466627132462	6	zmp:0000000936
csf1ra1	0.00012451457465863	0.753267040349773	0.057	0.158	0.373543723975889	6	csf1ra
sts2	0.000127935878242832	0.389669319361485	0.448	0.213	0.383807634728495	6	sts
tns2a	0.000130751961934554	0.683014474505803	0.4	0.185	0.392255885803662	6	tns2a
casp6a2	0.000138942705171546	1.18096612208674	0.514	0.224	0.416828115514639	6	casp6a
map3k221	0.000146755407019074	0.440066390516219	0.114	0.167	0.440266221057222	6	map3k22
zgc:1749721	0.000150968879625372	1.00193572494606	0.362	0.18	0.452906638876116	6	zgc:174972
BX294375.1	0.000161607624437747	2.29979281771319	0.343	0.144	0.48482287331324	6	BX294375.1
tcf12	0.000164160988514342	0.32428905495185	0.276	0.334	0.492482965543025	6	tcf12
baiap2l1a1	0.000164303852577825	0.741818813248793	0.41	0.128	0.492911557733474	6	baiap2l1a
sema3aa1	0.000183283766814392	1.14039339218778	0.333	0.186	0.549851300443175	6	sema3aa
erbb4b2	0.000183495276591093	0.937347493183829	0.152	0.18	0.55048582977328	6	erbb4b
LO018303.1	0.000190110495387764	1.03987597203572	0.038	0.118	0.570331486163292	6	LO018303.1
mical2b2	0.000194420833454274	0.854162754286813	0.343	0.164	0.583262500362821	6	mical2b
jag1b	0.00019905129097006	0.685337766265932	0.305	0.192	0.597153872910179	6	jag1b
manea1	0.000204544996946353	0.547249784192847	0.419	0.22	0.613634990839058	6	manea
plxdc22	0.000224948683451301	1.53856559921904	0.543	0.369	0.674846050353902	6	plxdc2
abhd31	0.000226168549858261	0.296476828195373	0.39	0.222	0.678505649574782	6	abhd3
si:ch211-222n22.12	0.000232295882905625	0.90253366823633	0.305	0.189	0.696887648716876	6	si:ch211-222n22.1
pik3r3a	0.000247041002880386	0.363558055589707	0.2	0.213	0.741123008641158	6	pik3r3a
ect2	0.00025730557538505	0.331561992441746	0.486	0.349	0.771916726155149	6	ect2
atp1a1b2	0.000273454619854147	1.12053052273732	0.505	0.285	0.820363859562442	6	atp1a1b
aff2	0.000283388382713418	0.705576723902282	0.514	0.365	0.850165148140254	6	aff2
flrt31	0.000291120568219626	1.11374897161472	0.514	0.292	0.873361704658878	6	flrt3
tmco61	0.000305811997963095	0.99173833898978	0.248	0.157	0.917435993889286	6	tmco6
ptgdsb.22	0.00032943062599948	0.48998873912007	0.41	0.187	0.988291877998439	6	ptgdsb.2
zdhhc61	0.000337394527967344	0.295003749378298	0.095	0.132	1	6	zdhhc6
plxna3	0.000356814780078148	0.741086257940127	0.552	0.402	1	6	plxna3
akt3a1	0.000383350883055891	0.312206522799658	0.171	0.205	1	6	akt3a
jakmip31	0.000395992913747966	0.494551684546136	0.133	0.174	1	6	jakmip3
rfx1a1	0.000403675380663053	0.63335363513027	0.305	0.207	1	6	rfx1a
pard6gb1	0.000428736693680372	0.369149177759654	0.438	0.328	1	6	pard6gb
fam49bb1	0.000480531882213169	0.521619764400134	0.343	0.169	1	6	fam49bb
hs3st3b1b3	0.000486032737977198	1.59079803461936	0.476	0.378	1	6	hs3st3b1b
tnfaip8l2b1	0.000499505369220145	0.745190135433351	0.41	0.169	1	6	tnfaip8l2b
tns1b1	0.000531065159279553	1.07379244612683	0.514	0.351	1	6	tns1b
cachd12	0.000535228360582319	0.410977475310847	0.552	0.423	1	6	cachd1
pex11g1	0.000536670636126319	1.03953271271448	0.105	0.185	1	6	pex11g
itga41	0.000557400451285	0.431855712444537	0.314	0.174	1	6	itga4
palm1a	0.00059887250101051	0.397879354533381	0.057	0.157	1	6	palm1a
gnat22	0.000612777982598655	0.710090063508898	0.133	0.148	1	6	gnat2
cdk4	0.000613104940633466	0.538583945701294	0.181	0.164	1	6	cdk4
gal3st31	0.000634031569366638	0.605162920955513	0.314	0.139	1	6	gal3st3
tlcd2	0.00065666596241599	1.47786946765434	0.39	0.194	1	6	tlcd2
CU179759.22	0.000670035332033396	0.68464501519447	0.495	0.261	1	6	CU179759.2
cpne4b1	0.000687833383159798	0.917056802180634	0.114	0.185	1	6	cpne4b
eps8l3b2	0.000708682607786388	0.455587806639022	0.352	0.163	1	6	eps8l3b
tpp11	0.000709057470092539	0.459999860138868	0.2	0.135	1	6	tpp1
samm50l1	0.000748604832739306	1.01318324064981	0.371	0.201	1	6	samm50l
pcdh15a	0.000752551478715979	0.463373569614749	0.133	0.147	1	6	pcdh15a
wnt3a2	0.000783181919092083	0.862243120778873	0.295	0.232	1	6	wnt3a
rhbdf1a	0.000796424680427483	1.37379848414699	0.219	0.135	1	6	rhbdf1a
si:dkey-220k22.11	0.000798929833947413	0.646404977292853	0.305	0.214	1	6	si:dkey-220k22.1
C1H4orf331	0.000803122712162495	0.316339867742995	0.314	0.146	1	6	C1H4orf33
CABZ01069022.12	0.00080987303455558	0.638712676596772	0.41	0.199	1	6	CABZ01069022.1
rbfox3a	0.000853490684908157	1.15815593117206	0.533	0.242	1	6	rbfox3a
cspg5b	0.000860857227465322	1.01421564727775	0.314	0.189	1	6	cspg5b
vegfc1	0.000896018520135966	1.26453055844375	0.133	0.204	1	6	vegfc
ccn1	0.000959654973544474	1.01641189340951	0.133	0.143	1	6	ccn1
stat3	0.000966369108678632	0.846561086739714	0.543	0.372	1	6	stat3
afdna	0.00110163768968219	0.708426093923229	0.533	0.42	1	6	afdna
AL929217.11	0.00113013262981373	0.327645191795133	0.048	0.136	1	6	AL929217.1
lhfpl6	0.00118555496131711	0.587827425874398	0.295	0.153	1	6	lhfpl6
fdps	0.00120224057201994	0.908121355955253	0.257	0.214	1	6	fdps
tex111	0.00122720486035884	0.863678546448752	0.19	0.168	1	6	tex11
BX323461.1	0.00123876785538777	0.281260821983052	0.095	0.138	1	6	BX323461.1
tnfrsf11a1	0.00124821648719149	1.10179450034886	0.257	0.198	1	6	tnfrsf11a
apbb31	0.0012570951424669	0.835229532319333	0.39	0.202	1	6	apbb3
cthrc1b1	0.00129450281524023	0.515330693143843	0.114	0.161	1	6	cthrc1b
fam189a11	0.00130236730187475	1.22599153361214	0.476	0.23	1	6	fam189a1
si:dkey-112m2.11	0.00135458341124357	1.46945113539815	0.39	0.185	1	6	si:dkey-112m2.1
tnfrsfa1	0.00136725353622808	0.872705160199534	0.343	0.257	1	6	tnfrsfa
arid5b1	0.00136794148561264	0.479493978600444	0.457	0.265	1	6	arid5b
dgkza1	0.00141972692427229	0.99517484563593	0.267	0.235	1	6	dgkza
mbnl12	0.0014282927165331	0.705246567007846	0.333	0.173	1	6	mbnl1
zgc:162611	0.00144267433982697	0.515585831740071	0.143	0.144	1	6	zgc:162611
nrp2a	0.0014855035887003	1.59660776137759	0.486	0.147	1	6	nrp2a
LO018188.1	0.00148774188820847	0.917873178832178	0.114	0.206	1	6	LO018188.1
ppfia42	0.00149108975850914	0.519477585631228	0.086	0.168	1	6	ppfia4
scube22	0.00150417643121551	0.815727530576486	0.486	0.342	1	6	scube2
si:ch211-204c21.1.1	0.00152837784834891	0.454015209918197	0.19	0.135	1	6	si:ch211-204c21.1.1
CU457819.31	0.00160953645782329	0.426876075346946	0.105	0.176	1	6	CU457819.3
dusp19b	0.0016446443250941	1.16778997371872	0.495	0.35	1	6	dusp19b
hspb11	0.00164995006778397	0.554543204939393	0.2	0.155	1	6	hspb1
id32	0.0016763016494657	0.256022023612929	0.324	0.222	1	6	id3
cacna2d4b1	0.00181441460642849	0.290834821260492	0.276	0.14	1	6	cacna2d4b
nrg11	0.00185907468555317	1.43361705308842	0.371	0.184	1	6	nrg1
zgc:1584631	0.00189589961837877	0.542720666597523	0.571	0.452	1	6	zgc:158463
zgc:1528911	0.00193008418419451	0.563533036705516	0.305	0.151	1	6	zgc:152891
id2a	0.00201926865084493	0.906967650145292	0.429	0.164	1	6	id2a
ttll121	0.002110169889597	1.13783437133231	0.238	0.191	1	6	ttll12
adipor2	0.00218145242144533	0.803120474563601	0.314	0.146	1	6	adipor2
wls1	0.00219522693464332	1.37173535815565	0.571	0.363	1	6	wls
EML5	0.00259183698080189	0.524419033364247	0.41	0.227	1	6	EML5
rdh10a1	0.00265184528030255	0.906252024105431	0.305	0.143	1	6	rdh10a
chrm4a2	0.00267212964438563	0.762392816051146	0.467	0.26	1	6	chrm4a
rab151	0.002774372224317	0.570465056057378	0.343	0.18	1	6	rab15
zic2a1	0.00282347766140664	1.38821228305438	0.4	0.213	1	6	zic2a
si:dkey-22h13.22	0.00290342115503133	0.970050258345846	0.114	0.142	1	6	si:dkey-22h13.2
ptprga1	0.00295112226006195	0.801862931596577	0.457	0.353	1	6	ptprga
zgc:1718573	0.00295530298550758	0.610253357541359	0.343	0.181	1	6	zgc:171857
efr3a1	0.00295739603190521	0.738955865538219	0.324	0.157	1	6	efr3a
cdk6	0.00316619512565114	0.369466676034479	0.495	0.382	1	6	cdk6
snap23.2	0.00343444451642774	0.41463327544425	0.162	0.144	1	6	snap23.2
fosl1a	0.00344645787169593	0.856659874439086	0.276	0.173	1	6	fosl1a
si:ch211-203k16.3	0.00354972545961234	1.41274102360484	0.305	0.086	1	6	si:ch211-203k16.3
cmtm41	0.0036195662445985	0.52721383920695	0.086	0.209	1	6	cmtm4
CT583728.27	0.0036642666267329	0.837786923811398	0.371	0.195	1	6	CT583728.27
zgc:566992	0.00377868001459755	1.09391932836692	0.371	0.174	1	6	zgc:56699
hephl1a2	0.00383134804569719	2.28037386732563	0.495	0.271	1	6	hephl1a
march4l2	0.00393778242200595	0.525916750886157	0.286	0.167	1	6	march4l
hibadha	0.00421330847880788	0.998735778097743	0.457	0.211	1	6	hibadha
aar2	0.00436199837866483	0.379192274719035	0.295	0.185	1	6	aar2
si:dkey-71l4.5	0.00437991725616857	0.880256526081001	0.362	0.196	1	6	si:dkey-71l4.5
si:dkey-97a13.125	0.00464419933323958	1.1200390881812	0.371	0.148	1	6	si:dkey-97a13.12
zgc:1536811	0.00465472553597496	1.10787199051979	0.362	0.139	1	6	zgc:153681
hsd3b1	0.00482396695595885	0.985937804353077	0.143	0.14	1	6	hsd3b1
adgra2	0.00493615930613429	0.269662028823739	0.095	0.178	1	6	adgra2
pdlim7	0.00505184199332565	0.448267323503081	0.476	0.217	1	6	pdlim7
si:ch211-139l2.13	0.00510772823975379	0.726972294342414	0.21	0.233	1	6	si:ch211-139l2.1
zgc:1741531	0.00532143474842956	0.707095872201252	0.371	0.162	1	6	zgc:174153
samd10b	0.00534407428078398	0.840851090440556	0.248	0.188	1	6	samd10b
kl1	0.00539324030224328	0.823240936495004	0.4	0.215	1	6	kl
tns3.2	0.00552592744170983	0.726409113533942	0.19	0.203	1	6	tns3.2
f3a2	0.00612163828299422	0.575325340698466	0.057	0.152	1	6	f3a
kdrl1	0.00612568527835438	1.20230250271988	0.352	0.197	1	6	kdrl
asmt	0.00628001846949101	2.1445688342087	0.324	0.118	1	6	asmt
cnnm2a	0.00647181882610622	1.40932164561123	0.267	0.195	1	6	cnnm2a
negr12	0.00649740852030638	0.303615762013695	0.571	0.399	1	6	negr1
gabbr1a	0.00650452991283935	1.17037559731654	0.086	0.139	1	6	gabbr1a
nlrb51	0.00659489458301811	1.35023109673988	0.362	0.195	1	6	nlrb5
hmgcs11	0.00687879292732509	0.825773539647098	0.21	0.167	1	6	hmgcs1
timp2a1	0.00699813198839438	0.884772407050324	0.048	0.121	1	6	timp2a
arrb2b2	0.00699813228880986	0.344649560054411	0.41	0.307	1	6	arrb2b
tbxas1	0.0074378339487401	1.13321403146634	0.19	0.21	1	6	tbxas1
ikbke2	0.0074635994726707	0.860348208233177	0.39	0.189	1	6	ikbke
aass	0.00755278609163766	0.381771578038316	0.333	0.179	1	6	aass
zbtb16a1	0.00760511442848547	0.319682470302127	0.552	0.456	1	6	zbtb16a
BX569798.12	0.00768255754060718	1.88302494863164	0.181	0.147	1	6	BX569798.1
gata2a1	0.00772902901586348	0.337293342780415	0.171	0.131	1	6	gata2a
vwc2l1	0.00850763619137981	0.257489701714916	0.362	0.155	1	6	vwc2l
ghrhrb1	0.00879852728446174	0.77339023265161	0.381	0.24	1	6	ghrhrb
her31	0.0088772856708661	0.790171386374207	0.324	0.185	1	6	her3
glra12	0.00916395212611313	0.639901086929286	0.333	0.231	1	6	glra1
rhpn2	0.00957103652966715	1.38511869097401	0.2	0.167	1	6	rhpn2
cttnbp2	0.00965598681512972	0.306907624508738	0.4	0.224	1	6	cttnbp2
tfdp21	0.00981759487748156	0.855234175624322	0.41	0.34	1	6	tfdp2
ccdc831	0.00982584106185338	0.628213706992981	0.124	0.159	1	6	ccdc83
b3galt21	0.00988166461476546	1.00731931404101	0.105	0.209	1	6	b3galt2
ebf2	4.35657873493191e-47	4.54742089303431	0.964	0.206	1.30697362047957e-43	7	ebf2
elavl3	4.60019956001018e-47	4.31037082574215	0.964	0.209	1.38005986800305e-43	7	elavl3
dlb	1.56404388708987e-43	5.28314223622342	0.917	0.092	4.69213166126961e-40	7	dlb
myt1a	9.53935552266618e-43	4.71360879592268	0.929	0.124	2.86180665679986e-39	7	myt1a
gadd45gb.1	2.1618831549008e-41	3.92936461585189	0.929	0.123	6.4856494647024e-38	7	gadd45gb.1
nfasca	3.13845337206883e-40	4.01117394100367	0.94	0.22	9.41536011620649e-37	7	nfasca
onecut2	2.06170146978739e-39	4.93675881352786	0.893	0.153	6.18510440936217e-36	7	onecut2
srrm4	1.61601193964651e-37	4.96023057844031	0.857	0.096	4.84803581893953e-34	7	srrm4
dla	8.44430440853699e-37	4.87450788943235	0.917	0.27	2.5332913225611e-33	7	dla
myo10l3	2.65053786045747e-35	4.42643600301834	0.845	0.212	7.95161358137239e-32	7	myo10l3
cbfa2t2	3.52059469943638e-33	4.39493018771444	0.893	0.27	1.05617840983092e-29	7	cbfa2t2
pcdh2g28	5.52878997883758e-33	4.53308071462193	0.881	0.275	1.65863699365127e-29	7	pcdh2g28
BX530077.1	1.40456950463224e-31	5.1585782364212	0.833	0.063	4.21370851389671e-28	7	BX530077.1
